"guide_donor","guide_identity","donor","Gene_Targeted","crispr","n_cells","total_counts"
"PLCG2_CRISPRa_sgRNA_2||D2","PLCG2_CRISPRa_sgRNA_2","D2","PLCG2","Perturbed",18,158027
"PLCG2_CRISPRa_sgRNA_3||D1","PLCG2_CRISPRa_sgRNA_3","D1","PLCG2","Perturbed",21,151576
"PLCG2_CRISPRa_sgRNA_3||D2","PLCG2_CRISPRa_sgRNA_3","D2","PLCG2","Perturbed",8,64752
"PLCG2_CRISPRa_sgRNA_4||D1","PLCG2_CRISPRa_sgRNA_4","D1","PLCG2","Perturbed",18,131838
"PLCG2_CRISPRa_sgRNA_4||D2","PLCG2_CRISPRa_sgRNA_4","D2","PLCG2","Perturbed",13,125283
"PLCG2_CRISPRa_sgRNA_5||D1","PLCG2_CRISPRa_sgRNA_5","D1","PLCG2","Perturbed",37,300353
"PLCG2_CRISPRa_sgRNA_5||D2","PLCG2_CRISPRa_sgRNA_5","D2","PLCG2","Perturbed",14,118277
"PLEK_CRISPRa_sgRNA_1||D1","PLEK_CRISPRa_sgRNA_1","D1","PLEK","Perturbed",19,184870
"PLEK_CRISPRa_sgRNA_1||D2","PLEK_CRISPRa_sgRNA_1","D2","PLEK","Perturbed",4,34605
"PLEK_CRISPRa_sgRNA_2||D1","PLEK_CRISPRa_sgRNA_2","D1","PLEK","Perturbed",2,21182
"PLEK_CRISPRa_sgRNA_2||D2","PLEK_CRISPRa_sgRNA_2","D2","PLEK","Perturbed",1,17992
"PLEK_CRISPRa_sgRNA_3||D1","PLEK_CRISPRa_sgRNA_3","D1","PLEK","Perturbed",16,174704
"PLEK_CRISPRa_sgRNA_3||D2","PLEK_CRISPRa_sgRNA_3","D2","PLEK","Perturbed",5,49059
"PLEK_CRISPRa_sgRNA_4||D1","PLEK_CRISPRa_sgRNA_4","D1","PLEK","Perturbed",4,27176
"PLEK_CRISPRa_sgRNA_4||D2","PLEK_CRISPRa_sgRNA_4","D2","PLEK","Perturbed",7,65729
"PLEK_CRISPRa_sgRNA_5||D1","PLEK_CRISPRa_sgRNA_5","D1","PLEK","Perturbed",23,195895
"PLEK_CRISPRa_sgRNA_5||D2","PLEK_CRISPRa_sgRNA_5","D2","PLEK","Perturbed",9,72238
"PTPRC_CRISPRa_sgRNA_1||D1","PTPRC_CRISPRa_sgRNA_1","D1","PTPRC","Perturbed",14,119445
"PTPRC_CRISPRa_sgRNA_1||D2","PTPRC_CRISPRa_sgRNA_1","D2","PTPRC","Perturbed",5,36684
"PTPRC_CRISPRa_sgRNA_2||D1","PTPRC_CRISPRa_sgRNA_2","D1","PTPRC","Perturbed",5,35747
"PTPRC_CRISPRa_sgRNA_2||D2","PTPRC_CRISPRa_sgRNA_2","D2","PTPRC","Perturbed",3,25934
"PTPRC_CRISPRa_sgRNA_3||D1","PTPRC_CRISPRa_sgRNA_3","D1","PTPRC","Perturbed",6,81291
"PTPRC_CRISPRa_sgRNA_3||D2","PTPRC_CRISPRa_sgRNA_3","D2","PTPRC","Perturbed",2,13551
"PTPRC_CRISPRa_sgRNA_4||D1","PTPRC_CRISPRa_sgRNA_4","D1","PTPRC","Perturbed",20,152914
"PTPRC_CRISPRa_sgRNA_4||D2","PTPRC_CRISPRa_sgRNA_4","D2","PTPRC","Perturbed",8,80263
"PTPRC_CRISPRa_sgRNA_5||D1","PTPRC_CRISPRa_sgRNA_5","D1","PTPRC","Perturbed",48,401034
"PTPRC_CRISPRa_sgRNA_5||D2","PTPRC_CRISPRa_sgRNA_5","D2","PTPRC","Perturbed",19,178826
"PTPRE_CRISPRa_sgRNA_1||D1","PTPRE_CRISPRa_sgRNA_1","D1","PTPRE","Perturbed",1,10057
"PTPRE_CRISPRa_sgRNA_2||D1","PTPRE_CRISPRa_sgRNA_2","D1","PTPRE","Perturbed",14,146742
"PTPRE_CRISPRa_sgRNA_2||D2","PTPRE_CRISPRa_sgRNA_2","D2","PTPRE","Perturbed",7,62162
"PTPRE_CRISPRa_sgRNA_3||D1","PTPRE_CRISPRa_sgRNA_3","D1","PTPRE","Perturbed",25,263855
"PTPRE_CRISPRa_sgRNA_3||D2","PTPRE_CRISPRa_sgRNA_3","D2","PTPRE","Perturbed",10,69302
"PTPRE_CRISPRa_sgRNA_4||D1","PTPRE_CRISPRa_sgRNA_4","D1","PTPRE","Perturbed",25,236980
"PTPRE_CRISPRa_sgRNA_4||D2","PTPRE_CRISPRa_sgRNA_4","D2","PTPRE","Perturbed",21,159124
"PTPRE_CRISPRa_sgRNA_5||D1","PTPRE_CRISPRa_sgRNA_5","D1","PTPRE","Perturbed",43,380746
"PTPRE_CRISPRa_sgRNA_5||D2","PTPRE_CRISPRa_sgRNA_5","D2","PTPRE","Perturbed",14,131461
"RYR1_CRISPRa_sgRNA_1||D1","RYR1_CRISPRa_sgRNA_1","D1","RYR1","Perturbed",9,58170
"RYR1_CRISPRa_sgRNA_2||D1","RYR1_CRISPRa_sgRNA_2","D1","RYR1","Perturbed",15,130069
"RYR1_CRISPRa_sgRNA_2||D2","RYR1_CRISPRa_sgRNA_2","D2","RYR1","Perturbed",11,115196
"RYR1_CRISPRa_sgRNA_3||D1","RYR1_CRISPRa_sgRNA_3","D1","RYR1","Perturbed",17,168061
"RYR1_CRISPRa_sgRNA_3||D2","RYR1_CRISPRa_sgRNA_3","D2","RYR1","Perturbed",6,64303
"RYR1_CRISPRa_sgRNA_4||D1","RYR1_CRISPRa_sgRNA_4","D1","RYR1","Perturbed",36,367361
"RYR1_CRISPRa_sgRNA_4||D2","RYR1_CRISPRa_sgRNA_4","D2","RYR1","Perturbed",17,132860
"RYR1_CRISPRa_sgRNA_5||D1","RYR1_CRISPRa_sgRNA_5","D1","RYR1","Perturbed",21,219100
"RYR1_CRISPRa_sgRNA_5||D2","RYR1_CRISPRa_sgRNA_5","D2","RYR1","Perturbed",15,129840
"S100A4_CRISPRa_sgRNA_1||D1","S100A4_CRISPRa_sgRNA_1","D1","S100A4","Perturbed",21,170131
"S100A4_CRISPRa_sgRNA_1||D2","S100A4_CRISPRa_sgRNA_1","D2","S100A4","Perturbed",8,58809
"S100A4_CRISPRa_sgRNA_2||D1","S100A4_CRISPRa_sgRNA_2","D1","S100A4","Perturbed",1,3576
"S100A4_CRISPRa_sgRNA_3||D1","S100A4_CRISPRa_sgRNA_3","D1","S100A4","Perturbed",31,295618
"S100A4_CRISPRa_sgRNA_3||D2","S100A4_CRISPRa_sgRNA_3","D2","S100A4","Perturbed",13,119121
"S100A4_CRISPRa_sgRNA_4||D1","S100A4_CRISPRa_sgRNA_4","D1","S100A4","Perturbed",12,113487
"S100A4_CRISPRa_sgRNA_4||D2","S100A4_CRISPRa_sgRNA_4","D2","S100A4","Perturbed",5,51778
"S100A4_CRISPRa_sgRNA_5||D1","S100A4_CRISPRa_sgRNA_5","D1","S100A4","Perturbed",8,88233
"S100A4_CRISPRa_sgRNA_5||D2","S100A4_CRISPRa_sgRNA_5","D2","S100A4","Perturbed",15,117372
"SCARB1_CRISPRa_sgRNA_1||D1","SCARB1_CRISPRa_sgRNA_1","D1","SCARB1","Perturbed",2,16781
"SCARB1_CRISPRa_sgRNA_1||D2","SCARB1_CRISPRa_sgRNA_1","D2","SCARB1","Perturbed",2,24126
"SCARB1_CRISPRa_sgRNA_2||D1","SCARB1_CRISPRa_sgRNA_2","D1","SCARB1","Perturbed",25,244721
"SCARB1_CRISPRa_sgRNA_2||D2","SCARB1_CRISPRa_sgRNA_2","D2","SCARB1","Perturbed",4,42647
"SCARB1_CRISPRa_sgRNA_3||D1","SCARB1_CRISPRa_sgRNA_3","D1","SCARB1","Perturbed",10,76495
"SCARB1_CRISPRa_sgRNA_4||D1","SCARB1_CRISPRa_sgRNA_4","D1","SCARB1","Perturbed",28,249751
"SCARB1_CRISPRa_sgRNA_4||D2","SCARB1_CRISPRa_sgRNA_4","D2","SCARB1","Perturbed",10,91264
"SCARB1_CRISPRa_sgRNA_5||D1","SCARB1_CRISPRa_sgRNA_5","D1","SCARB1","Perturbed",14,84733
"SCARB1_CRISPRa_sgRNA_5||D2","SCARB1_CRISPRa_sgRNA_5","D2","SCARB1","Perturbed",3,25306
"SCIMP_CRISPRa_sgRNA_1||D1","SCIMP_CRISPRa_sgRNA_1","D1","SCIMP","Perturbed",16,144075
"SCIMP_CRISPRa_sgRNA_1||D2","SCIMP_CRISPRa_sgRNA_1","D2","SCIMP","Perturbed",9,84170
"SCIMP_CRISPRa_sgRNA_2||D1","SCIMP_CRISPRa_sgRNA_2","D1","SCIMP","Perturbed",6,74436
"SCIMP_CRISPRa_sgRNA_2||D2","SCIMP_CRISPRa_sgRNA_2","D2","SCIMP","Perturbed",2,18631
"SCIMP_CRISPRa_sgRNA_3||D1","SCIMP_CRISPRa_sgRNA_3","D1","SCIMP","Perturbed",9,70686
"SCIMP_CRISPRa_sgRNA_3||D2","SCIMP_CRISPRa_sgRNA_3","D2","SCIMP","Perturbed",2,14613
"SCIMP_CRISPRa_sgRNA_4||D1","SCIMP_CRISPRa_sgRNA_4","D1","SCIMP","Perturbed",18,155618
"SCIMP_CRISPRa_sgRNA_4||D2","SCIMP_CRISPRa_sgRNA_4","D2","SCIMP","Perturbed",7,69005
"SCIMP_CRISPRa_sgRNA_5||D1","SCIMP_CRISPRa_sgRNA_5","D1","SCIMP","Perturbed",7,57781
"SCIMP_CRISPRa_sgRNA_5||D2","SCIMP_CRISPRa_sgRNA_5","D2","SCIMP","Perturbed",4,42178
"SELL_CRISPRa_sgRNA_1||D1","SELL_CRISPRa_sgRNA_1","D1","SELL","Perturbed",16,131428
"SELL_CRISPRa_sgRNA_1||D2","SELL_CRISPRa_sgRNA_1","D2","SELL","Perturbed",13,115041
"SELL_CRISPRa_sgRNA_2||D1","SELL_CRISPRa_sgRNA_2","D1","SELL","Perturbed",12,95163
"SELL_CRISPRa_sgRNA_2||D2","SELL_CRISPRa_sgRNA_2","D2","SELL","Perturbed",5,43683
"SELL_CRISPRa_sgRNA_3||D1","SELL_CRISPRa_sgRNA_3","D1","SELL","Perturbed",6,45896
"SELL_CRISPRa_sgRNA_3||D2","SELL_CRISPRa_sgRNA_3","D2","SELL","Perturbed",7,64150
"SELL_CRISPRa_sgRNA_4||D1","SELL_CRISPRa_sgRNA_4","D1","SELL","Perturbed",28,288946
"SELL_CRISPRa_sgRNA_4||D2","SELL_CRISPRa_sgRNA_4","D2","SELL","Perturbed",14,145766
"SELL_CRISPRa_sgRNA_5||D1","SELL_CRISPRa_sgRNA_5","D1","SELL","Perturbed",9,110301
"SELL_CRISPRa_sgRNA_5||D2","SELL_CRISPRa_sgRNA_5","D2","SELL","Perturbed",2,19456
"SELPLG_CRISPRa_sgRNA_1||D1","SELPLG_CRISPRa_sgRNA_1","D1","SELPLG","Perturbed",8,82154
"SELPLG_CRISPRa_sgRNA_1||D2","SELPLG_CRISPRa_sgRNA_1","D2","SELPLG","Perturbed",7,55113
"SELPLG_CRISPRa_sgRNA_2||D1","SELPLG_CRISPRa_sgRNA_2","D1","SELPLG","Perturbed",21,203830
"SELPLG_CRISPRa_sgRNA_2||D2","SELPLG_CRISPRa_sgRNA_2","D2","SELPLG","Perturbed",13,116579
"SELPLG_CRISPRa_sgRNA_3||D1","SELPLG_CRISPRa_sgRNA_3","D1","SELPLG","Perturbed",21,157919
"SELPLG_CRISPRa_sgRNA_3||D2","SELPLG_CRISPRa_sgRNA_3","D2","SELPLG","Perturbed",3,23226
"SELPLG_CRISPRa_sgRNA_4||D1","SELPLG_CRISPRa_sgRNA_4","D1","SELPLG","Perturbed",12,121900
"SELPLG_CRISPRa_sgRNA_4||D2","SELPLG_CRISPRa_sgRNA_4","D2","SELPLG","Perturbed",13,97148
"SELPLG_CRISPRa_sgRNA_5||D1","SELPLG_CRISPRa_sgRNA_5","D1","SELPLG","Perturbed",5,43237
"SELPLG_CRISPRa_sgRNA_5||D2","SELPLG_CRISPRa_sgRNA_5","D2","SELPLG","Perturbed",1,3400
"SERPINA1_CRISPRa_sgRNA_1||D1","SERPINA1_CRISPRa_sgRNA_1","D1","SERPINA1","Perturbed",19,203050
"SERPINA1_CRISPRa_sgRNA_1||D2","SERPINA1_CRISPRa_sgRNA_1","D2","SERPINA1","Perturbed",12,128964
"SERPINA1_CRISPRa_sgRNA_2||D1","SERPINA1_CRISPRa_sgRNA_2","D1","SERPINA1","Perturbed",14,103116
"SERPINA1_CRISPRa_sgRNA_2||D2","SERPINA1_CRISPRa_sgRNA_2","D2","SERPINA1","Perturbed",12,87852
"SERPINA1_CRISPRa_sgRNA_3||D1","SERPINA1_CRISPRa_sgRNA_3","D1","SERPINA1","Perturbed",10,84762
"SERPINA1_CRISPRa_sgRNA_3||D2","SERPINA1_CRISPRa_sgRNA_3","D2","SERPINA1","Perturbed",4,43906
"SERPINA1_CRISPRa_sgRNA_4||D1","SERPINA1_CRISPRa_sgRNA_4","D1","SERPINA1","Perturbed",5,37600
"SERPINA1_CRISPRa_sgRNA_4||D2","SERPINA1_CRISPRa_sgRNA_4","D2","SERPINA1","Perturbed",3,23251
"SERPINA1_CRISPRa_sgRNA_5||D1","SERPINA1_CRISPRa_sgRNA_5","D1","SERPINA1","Perturbed",8,82627
"SERPINA1_CRISPRa_sgRNA_5||D2","SERPINA1_CRISPRa_sgRNA_5","D2","SERPINA1","Perturbed",3,21226
"SIGLEC5_CRISPRa_sgRNA_1||D1","SIGLEC5_CRISPRa_sgRNA_1","D1","SIGLEC5","Perturbed",22,192010
"SIGLEC5_CRISPRa_sgRNA_1||D2","SIGLEC5_CRISPRa_sgRNA_1","D2","SIGLEC5","Perturbed",18,161094
"SIGLEC5_CRISPRa_sgRNA_2||D1","SIGLEC5_CRISPRa_sgRNA_2","D1","SIGLEC5","Perturbed",21,233297
"SIGLEC5_CRISPRa_sgRNA_2||D2","SIGLEC5_CRISPRa_sgRNA_2","D2","SIGLEC5","Perturbed",9,71831
"SIGLEC5_CRISPRa_sgRNA_3||D1","SIGLEC5_CRISPRa_sgRNA_3","D1","SIGLEC5","Perturbed",32,304986
"SIGLEC5_CRISPRa_sgRNA_3||D2","SIGLEC5_CRISPRa_sgRNA_3","D2","SIGLEC5","Perturbed",15,126879
"SIGLEC5_CRISPRa_sgRNA_4||D1","SIGLEC5_CRISPRa_sgRNA_4","D1","SIGLEC5","Perturbed",15,127961
"SIGLEC5_CRISPRa_sgRNA_4||D2","SIGLEC5_CRISPRa_sgRNA_4","D2","SIGLEC5","Perturbed",7,69762
"SIGLEC5_CRISPRa_sgRNA_5||D1","SIGLEC5_CRISPRa_sgRNA_5","D1","SIGLEC5","Perturbed",39,377621
"SIGLEC5_CRISPRa_sgRNA_5||D2","SIGLEC5_CRISPRa_sgRNA_5","D2","SIGLEC5","Perturbed",20,200076
"SIGLEC7_CRISPRa_sgRNA_1||D1","SIGLEC7_CRISPRa_sgRNA_1","D1","SIGLEC7","Perturbed",19,165845
"SIGLEC7_CRISPRa_sgRNA_1||D2","SIGLEC7_CRISPRa_sgRNA_1","D2","SIGLEC7","Perturbed",15,133708
"SIGLEC7_CRISPRa_sgRNA_2||D1","SIGLEC7_CRISPRa_sgRNA_2","D1","SIGLEC7","Perturbed",13,150921
"SIGLEC7_CRISPRa_sgRNA_2||D2","SIGLEC7_CRISPRa_sgRNA_2","D2","SIGLEC7","Perturbed",9,93099
"SIGLEC7_CRISPRa_sgRNA_3||D1","SIGLEC7_CRISPRa_sgRNA_3","D1","SIGLEC7","Perturbed",16,159481
"SIGLEC7_CRISPRa_sgRNA_3||D2","SIGLEC7_CRISPRa_sgRNA_3","D2","SIGLEC7","Perturbed",10,82415
"SIGLEC7_CRISPRa_sgRNA_4||D1","SIGLEC7_CRISPRa_sgRNA_4","D1","SIGLEC7","Perturbed",1,7893
"SIGLEC7_CRISPRa_sgRNA_5||D1","SIGLEC7_CRISPRa_sgRNA_5","D1","SIGLEC7","Perturbed",3,24243
"SIGLEC7_CRISPRa_sgRNA_5||D2","SIGLEC7_CRISPRa_sgRNA_5","D2","SIGLEC7","Perturbed",2,26752
"SIGLEC9_CRISPRa_sgRNA_1||D1","SIGLEC9_CRISPRa_sgRNA_1","D1","SIGLEC9","Perturbed",3,25095
"SIGLEC9_CRISPRa_sgRNA_1||D2","SIGLEC9_CRISPRa_sgRNA_1","D2","SIGLEC9","Perturbed",4,26733
"SIGLEC9_CRISPRa_sgRNA_2||D1","SIGLEC9_CRISPRa_sgRNA_2","D1","SIGLEC9","Perturbed",25,248411
"SIGLEC9_CRISPRa_sgRNA_2||D2","SIGLEC9_CRISPRa_sgRNA_2","D2","SIGLEC9","Perturbed",10,97198
"SIGLEC9_CRISPRa_sgRNA_3||D1","SIGLEC9_CRISPRa_sgRNA_3","D1","SIGLEC9","Perturbed",17,147829
"SIGLEC9_CRISPRa_sgRNA_3||D2","SIGLEC9_CRISPRa_sgRNA_3","D2","SIGLEC9","Perturbed",7,64765
"SIGLEC9_CRISPRa_sgRNA_4||D1","SIGLEC9_CRISPRa_sgRNA_4","D1","SIGLEC9","Perturbed",4,44177
"SIGLEC9_CRISPRa_sgRNA_5||D1","SIGLEC9_CRISPRa_sgRNA_5","D1","SIGLEC9","Perturbed",19,147089
"SIGLEC9_CRISPRa_sgRNA_5||D2","SIGLEC9_CRISPRa_sgRNA_5","D2","SIGLEC9","Perturbed",16,161548
"SIRPA_CRISPRa_sgRNA_1||D1","SIRPA_CRISPRa_sgRNA_1","D1","SIRPA","Perturbed",32,282520
"SIRPA_CRISPRa_sgRNA_1||D2","SIRPA_CRISPRa_sgRNA_1","D2","SIRPA","Perturbed",7,63270
"SIRPA_CRISPRa_sgRNA_2||D1","SIRPA_CRISPRa_sgRNA_2","D1","SIRPA","Perturbed",33,284149
"SIRPA_CRISPRa_sgRNA_2||D2","SIRPA_CRISPRa_sgRNA_2","D2","SIRPA","Perturbed",8,84692
"SIRPA_CRISPRa_sgRNA_3||D1","SIRPA_CRISPRa_sgRNA_3","D1","SIRPA","Perturbed",18,164025
"SIRPA_CRISPRa_sgRNA_3||D2","SIRPA_CRISPRa_sgRNA_3","D2","SIRPA","Perturbed",6,50152
"SIRPA_CRISPRa_sgRNA_4||D1","SIRPA_CRISPRa_sgRNA_4","D1","SIRPA","Perturbed",25,244381
"SIRPA_CRISPRa_sgRNA_4||D2","SIRPA_CRISPRa_sgRNA_4","D2","SIRPA","Perturbed",11,98123
"SIRPA_CRISPRa_sgRNA_5||D1","SIRPA_CRISPRa_sgRNA_5","D1","SIRPA","Perturbed",9,66321
"SIRPA_CRISPRa_sgRNA_5||D2","SIRPA_CRISPRa_sgRNA_5","D2","SIRPA","Perturbed",2,17416
"SIRPB1_CRISPRa_sgRNA_1||D1","SIRPB1_CRISPRa_sgRNA_1","D1","SIRPB1","Perturbed",13,159369
"SIRPB1_CRISPRa_sgRNA_1||D2","SIRPB1_CRISPRa_sgRNA_1","D2","SIRPB1","Perturbed",1,4907
"SIRPB1_CRISPRa_sgRNA_2||D1","SIRPB1_CRISPRa_sgRNA_2","D1","SIRPB1","Perturbed",13,107558
"SIRPB1_CRISPRa_sgRNA_2||D2","SIRPB1_CRISPRa_sgRNA_2","D2","SIRPB1","Perturbed",12,123995
"SIRPB1_CRISPRa_sgRNA_3||D1","SIRPB1_CRISPRa_sgRNA_3","D1","SIRPB1","Perturbed",13,119974
"SIRPB1_CRISPRa_sgRNA_3||D2","SIRPB1_CRISPRa_sgRNA_3","D2","SIRPB1","Perturbed",6,39016
"SIRPB1_CRISPRa_sgRNA_4||D1","SIRPB1_CRISPRa_sgRNA_4","D1","SIRPB1","Perturbed",13,100907
"SIRPB1_CRISPRa_sgRNA_4||D2","SIRPB1_CRISPRa_sgRNA_4","D2","SIRPB1","Perturbed",14,127503
"SIRPB1_CRISPRa_sgRNA_5||D1","SIRPB1_CRISPRa_sgRNA_5","D1","SIRPB1","Perturbed",16,112415
"SIRPB1_CRISPRa_sgRNA_5||D2","SIRPB1_CRISPRa_sgRNA_5","D2","SIRPB1","Perturbed",5,42975
"SLC16A5_CRISPRa_sgRNA_1||D1","SLC16A5_CRISPRa_sgRNA_1","D1","SLC16A5","Perturbed",8,90197
"SLC16A5_CRISPRa_sgRNA_1||D2","SLC16A5_CRISPRa_sgRNA_1","D2","SLC16A5","Perturbed",8,82981
"SLC16A5_CRISPRa_sgRNA_2||D1","SLC16A5_CRISPRa_sgRNA_2","D1","SLC16A5","Perturbed",25,287199
"SLC16A5_CRISPRa_sgRNA_2||D2","SLC16A5_CRISPRa_sgRNA_2","D2","SLC16A5","Perturbed",11,98987
"SLC16A5_CRISPRa_sgRNA_3||D1","SLC16A5_CRISPRa_sgRNA_3","D1","SLC16A5","Perturbed",27,251584
"SLC16A5_CRISPRa_sgRNA_3||D2","SLC16A5_CRISPRa_sgRNA_3","D2","SLC16A5","Perturbed",7,62644
"SLC16A5_CRISPRa_sgRNA_4||D1","SLC16A5_CRISPRa_sgRNA_4","D1","SLC16A5","Perturbed",4,23937
"SLC16A5_CRISPRa_sgRNA_4||D2","SLC16A5_CRISPRa_sgRNA_4","D2","SLC16A5","Perturbed",2,12292
"SLC16A5_CRISPRa_sgRNA_5||D1","SLC16A5_CRISPRa_sgRNA_5","D1","SLC16A5","Perturbed",17,129125
"SLC16A5_CRISPRa_sgRNA_5||D2","SLC16A5_CRISPRa_sgRNA_5","D2","SLC16A5","Perturbed",8,65266
"SLC24A4_CRISPRa_sgRNA_1||D1","SLC24A4_CRISPRa_sgRNA_1","D1","SLC24A4","Perturbed",12,91641
"SLC24A4_CRISPRa_sgRNA_1||D2","SLC24A4_CRISPRa_sgRNA_1","D2","SLC24A4","Perturbed",5,55309
"SLC24A4_CRISPRa_sgRNA_2||D1","SLC24A4_CRISPRa_sgRNA_2","D1","SLC24A4","Perturbed",24,247233
"SLC24A4_CRISPRa_sgRNA_2||D2","SLC24A4_CRISPRa_sgRNA_2","D2","SLC24A4","Perturbed",4,26595
"SLC24A4_CRISPRa_sgRNA_3||D1","SLC24A4_CRISPRa_sgRNA_3","D1","SLC24A4","Perturbed",11,103902
"SLC24A4_CRISPRa_sgRNA_3||D2","SLC24A4_CRISPRa_sgRNA_3","D2","SLC24A4","Perturbed",9,71977
"SLC24A4_CRISPRa_sgRNA_4||D1","SLC24A4_CRISPRa_sgRNA_4","D1","SLC24A4","Perturbed",6,64797
"SLC24A4_CRISPRa_sgRNA_4||D2","SLC24A4_CRISPRa_sgRNA_4","D2","SLC24A4","Perturbed",2,10570
"SLC24A4_CRISPRa_sgRNA_5||D1","SLC24A4_CRISPRa_sgRNA_5","D1","SLC24A4","Perturbed",11,92871
"SLC24A4_CRISPRa_sgRNA_5||D2","SLC24A4_CRISPRa_sgRNA_5","D2","SLC24A4","Perturbed",3,16520
"SLC52A1_CRISPRa_sgRNA_1||D1","SLC52A1_CRISPRa_sgRNA_1","D1","SLC52A1","Perturbed",10,102685
"SLC52A1_CRISPRa_sgRNA_1||D2","SLC52A1_CRISPRa_sgRNA_1","D2","SLC52A1","Perturbed",2,20023
"SLC52A1_CRISPRa_sgRNA_2||D1","SLC52A1_CRISPRa_sgRNA_2","D1","SLC52A1","Perturbed",18,204780
"SLC52A1_CRISPRa_sgRNA_2||D2","SLC52A1_CRISPRa_sgRNA_2","D2","SLC52A1","Perturbed",2,12115
"SLC52A1_CRISPRa_sgRNA_3||D1","SLC52A1_CRISPRa_sgRNA_3","D1","SLC52A1","Perturbed",4,35255
"SLC52A1_CRISPRa_sgRNA_3||D2","SLC52A1_CRISPRa_sgRNA_3","D2","SLC52A1","Perturbed",1,7502
"SLC52A1_CRISPRa_sgRNA_4||D1","SLC52A1_CRISPRa_sgRNA_4","D1","SLC52A1","Perturbed",24,255972
"SLC52A1_CRISPRa_sgRNA_4||D2","SLC52A1_CRISPRa_sgRNA_4","D2","SLC52A1","Perturbed",8,64390
"SLC52A1_CRISPRa_sgRNA_5||D1","SLC52A1_CRISPRa_sgRNA_5","D1","SLC52A1","Perturbed",11,122417
"SLC52A1_CRISPRa_sgRNA_5||D2","SLC52A1_CRISPRa_sgRNA_5","D2","SLC52A1","Perturbed",2,21653
"SNCA_CRISPRa_sgRNA_1||D1","SNCA_CRISPRa_sgRNA_1","D1","SNCA","Perturbed",12,124177
"SNCA_CRISPRa_sgRNA_1||D2","SNCA_CRISPRa_sgRNA_1","D2","SNCA","Perturbed",6,81559
"SNCA_CRISPRa_sgRNA_2||D1","SNCA_CRISPRa_sgRNA_2","D1","SNCA","Perturbed",3,19859
"SNCA_CRISPRa_sgRNA_2||D2","SNCA_CRISPRa_sgRNA_2","D2","SNCA","Perturbed",1,13718
"SNCA_CRISPRa_sgRNA_3||D1","SNCA_CRISPRa_sgRNA_3","D1","SNCA","Perturbed",5,57826
"SNCA_CRISPRa_sgRNA_3||D2","SNCA_CRISPRa_sgRNA_3","D2","SNCA","Perturbed",1,6325
"SNCA_CRISPRa_sgRNA_4||D1","SNCA_CRISPRa_sgRNA_4","D1","SNCA","Perturbed",23,185956
"SNCA_CRISPRa_sgRNA_4||D2","SNCA_CRISPRa_sgRNA_4","D2","SNCA","Perturbed",8,70380
"SNCA_CRISPRa_sgRNA_5||D1","SNCA_CRISPRa_sgRNA_5","D1","SNCA","Perturbed",32,270702
"SNCA_CRISPRa_sgRNA_5||D2","SNCA_CRISPRa_sgRNA_5","D2","SNCA","Perturbed",12,92562
"SORL1_CRISPRa_sgRNA_1||D1","SORL1_CRISPRa_sgRNA_1","D1","SORL1","Perturbed",15,130823
"SORL1_CRISPRa_sgRNA_1||D2","SORL1_CRISPRa_sgRNA_1","D2","SORL1","Perturbed",4,22080
"SORL1_CRISPRa_sgRNA_2||D1","SORL1_CRISPRa_sgRNA_2","D1","SORL1","Perturbed",24,222035
"SORL1_CRISPRa_sgRNA_2||D2","SORL1_CRISPRa_sgRNA_2","D2","SORL1","Perturbed",12,123877
"SORL1_CRISPRa_sgRNA_3||D1","SORL1_CRISPRa_sgRNA_3","D1","SORL1","Perturbed",15,112664
"SORL1_CRISPRa_sgRNA_3||D2","SORL1_CRISPRa_sgRNA_3","D2","SORL1","Perturbed",4,44387
"SORL1_CRISPRa_sgRNA_4||D1","SORL1_CRISPRa_sgRNA_4","D1","SORL1","Perturbed",17,150102
"SORL1_CRISPRa_sgRNA_4||D2","SORL1_CRISPRa_sgRNA_4","D2","SORL1","Perturbed",6,51509
"SORL1_CRISPRa_sgRNA_5||D1","SORL1_CRISPRa_sgRNA_5","D1","SORL1","Perturbed",15,171166
"SORL1_CRISPRa_sgRNA_5||D2","SORL1_CRISPRa_sgRNA_5","D2","SORL1","Perturbed",2,17201
"SPI1_CRISPRa_sgRNA_1||D1","SPI1_CRISPRa_sgRNA_1","D1","SPI1","Perturbed",24,249623
"SPI1_CRISPRa_sgRNA_1||D2","SPI1_CRISPRa_sgRNA_1","D2","SPI1","Perturbed",21,200298
"SPI1_CRISPRa_sgRNA_2||D1","SPI1_CRISPRa_sgRNA_2","D1","SPI1","Perturbed",15,149109
"SPI1_CRISPRa_sgRNA_2||D2","SPI1_CRISPRa_sgRNA_2","D2","SPI1","Perturbed",4,37569
"SPI1_CRISPRa_sgRNA_3||D1","SPI1_CRISPRa_sgRNA_3","D1","SPI1","Perturbed",2,17620
"SPI1_CRISPRa_sgRNA_5||D1","SPI1_CRISPRa_sgRNA_5","D1","SPI1","Perturbed",18,172839
"SPI1_CRISPRa_sgRNA_5||D2","SPI1_CRISPRa_sgRNA_5","D2","SPI1","Perturbed",13,126623
"SPP1_CRISPRa_sgRNA_1||D1","SPP1_CRISPRa_sgRNA_1","D1","SPP1","Perturbed",20,186513
"SPP1_CRISPRa_sgRNA_1||D2","SPP1_CRISPRa_sgRNA_1","D2","SPP1","Perturbed",14,124252
