dataset,regulator,control,dose,metric,n_downstream_genes,downstream_genes,mean_delta,median_delta,abs_mean_delta,n_donors
MTG,FOS,directed_stage72b,0.75,q95,26,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;STAT1;TREM2;TXNIP;TYROBP,0.00215928487499222,0.0022207475791093945,0.006830266512288423,89
MTG,FOS,directed_stage72b,0.75,fraction_global_q95,26,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;STAT1;TREM2;TXNIP;TYROBP,0.00025868588743092576,0.0,0.0014064700313911602,89
MTG,FOS,directed_stage72b,1.0,top5_mean,26,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;STAT1;TREM2;TXNIP;TYROBP,0.004096590259536078,0.004146730951793853,0.0059668239184229276,89
MTG,FOS,directed_stage72b,1.0,q95,26,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;STAT1;TREM2;TXNIP;TYROBP,0.0031169329155034805,0.0031368242301670346,0.009009726168592243,89
MTG,FOS,directed_stage72b,1.0,fraction_global_q95,26,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;STAT1;TREM2;TXNIP;TYROBP,0.0003014978981402561,0.0,0.001588621264821846,89
MTG,IRF8,directed_stage72b,0.25,top5_mean,20,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NPC2;PLD3;PSAP;TREM2;TXNIP;TYROBP,-0.00191622602076705,-0.0006762359810801311,0.005322220513649057,89
MTG,IRF8,directed_stage72b,0.25,q95,20,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NPC2;PLD3;PSAP;TREM2;TXNIP;TYROBP,-0.0017398483943889779,-0.0009968770331676424,0.009489142319332266,89
MTG,IRF8,directed_stage72b,0.25,fraction_global_q95,20,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NPC2;PLD3;PSAP;TREM2;TXNIP;TYROBP,-0.00010960036748357837,0.0,0.0016479850265537293,89
MTG,IRF8,directed_stage72b,0.5,top5_mean,20,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NPC2;PLD3;PSAP;TREM2;TXNIP;TYROBP,-0.00508518946436732,-0.0029170508604372536,0.011566980741575026,89
MTG,IRF8,directed_stage72b,0.5,q95,20,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NPC2;PLD3;PSAP;TREM2;TXNIP;TYROBP,-0.005361098192373407,-0.005459291287042145,0.019272989352587075,89
MTG,IRF8,directed_stage72b,0.5,fraction_global_q95,20,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NPC2;PLD3;PSAP;TREM2;TXNIP;TYROBP,-0.0003222151272397413,0.0,0.0027161476855616902,89
MTG,IRF8,directed_stage72b,0.75,top5_mean,20,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NPC2;PLD3;PSAP;TREM2;TXNIP;TYROBP,-0.00972022142816111,-0.007696173370530746,0.018855246681065144,89
MTG,IRF8,directed_stage72b,0.75,q95,20,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NPC2;PLD3;PSAP;TREM2;TXNIP;TYROBP,-0.012736576265540667,-0.008430225754279652,0.029299136770926767,89
MTG,IRF8,directed_stage72b,0.75,fraction_global_q95,20,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NPC2;PLD3;PSAP;TREM2;TXNIP;TYROBP,-0.0010172479907555267,0.0,0.003850727138877226,89
MTG,IRF8,directed_stage72b,1.0,top5_mean,20,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NPC2;PLD3;PSAP;TREM2;TXNIP;TYROBP,-0.01664928399519599,-0.016925347233823995,0.028054324539447114,89
MTG,IRF8,directed_stage72b,1.0,q95,20,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NPC2;PLD3;PSAP;TREM2;TXNIP;TYROBP,-0.01788600996717483,-0.017435379247771055,0.03809414442002159,89
MTG,IRF8,directed_stage72b,1.0,fraction_global_q95,20,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NPC2;PLD3;PSAP;TREM2;TXNIP;TYROBP,-0.002340037175507322,-0.0018726591760299628,0.005184348589667451,89
MTG,JUN,directed_stage72b,0.25,top5_mean,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0035390497812093098,0.0036169527548479685,0.004130769113724367,89
MTG,JUN,directed_stage72b,0.25,q95,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0029436666309036325,0.0026520287582710855,0.005469446800566127,89
MTG,JUN,directed_stage72b,0.25,fraction_global_q95,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.000275528268274542,0.0,0.001195155379665787,89
MTG,JUN,directed_stage72b,0.5,top5_mean,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.007164682622655912,0.007292928378394237,0.008493615109020462,89
MTG,JUN,directed_stage72b,0.5,q95,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.006168248738937386,0.006162365194329444,0.011067956304693241,89
MTG,JUN,directed_stage72b,0.5,fraction_global_q95,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0005087618822567559,0.0,0.0021559732844425956,89
MTG,JUN,directed_stage72b,0.75,top5_mean,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.01074862886379349,0.011214910332923989,0.013002187884640129,89
MTG,JUN,directed_stage72b,0.75,q95,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.008733978238036063,0.007579209632097461,0.015544548297230936,89
MTG,JUN,directed_stage72b,0.75,fraction_global_q95,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0007205480316024885,0.0,0.0025963752150984145,89
MTG,JUN,directed_stage72b,1.0,top5_mean,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.01414688421649241,0.014376101638030825,0.017485633084457573,89
MTG,JUN,directed_stage72b,1.0,q95,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.010205840653374744,0.010474857803430826,0.018956439137144152,89
MTG,JUN,directed_stage72b,1.0,fraction_global_q95,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0008419450220966017,0.0,0.002710565004886139,89
MTG,MAF,directed_stage72b,0.25,top5_mean,25,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,0.00022328701883387166,0.0014418798118569498,0.004469867206855083,89
MTG,MAF,directed_stage72b,0.25,q95,25,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-0.0002863375167907579,0.00010001449718544109,0.007302129057181282,89
MTG,MAF,directed_stage72b,0.25,fraction_global_q95,25,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-2.458044210493628e-05,0.0,0.001500866647071005,89
MTG,MAF,directed_stage72b,0.5,top5_mean,25,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-0.00022114826490647016,0.0017681899394519363,0.009283456066741162,89
MTG,MAF,directed_stage72b,0.5,q95,25,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-0.0013440512301871406,-0.00011390807036326667,0.013592430855398263,89
MTG,MAF,directed_stage72b,0.5,fraction_global_q95,25,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-0.00038855844678131296,0.0,0.0023992745453822605,89
MTG,MAF,directed_stage72b,0.75,top5_mean,25,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-0.0015241881056231481,0.002573799258031917,0.014511686707160779,89
MTG,MAF,directed_stage72b,0.75,q95,25,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-0.004412442607126546,-0.0020226196107399064,0.020677135073160966,89
MTG,MAF,directed_stage72b,0.75,fraction_global_q95,25,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-0.00039090313667020077,0.0,0.0028372765966425888,89
MTG,MAF,directed_stage72b,1.0,top5_mean,25,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-0.004002622373388185,0.0013006771789194627,0.02057088796429325,89
MTG,MAF,directed_stage72b,1.0,q95,25,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-0.007352898679565379,-0.002693748793330397,0.028437710570181227,89
MTG,MAF,directed_stage72b,1.0,fraction_global_q95,25,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-0.0012856220112197562,0.0,0.0037336505906234666,89
MTG,MAFB,directed_stage72b,0.25,top5_mean,25,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.004549961923832943,0.003937776520763769,0.006629302819928537,89
MTG,MAFB,directed_stage72b,0.25,q95,25,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.002880254038375994,0.0035561574629034975,0.010411957445432869,89
MTG,MAFB,directed_stage72b,0.25,fraction_global_q95,25,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.00043842325796376777,0.0,0.0017877921956807683,89
MTG,MAFB,directed_stage72b,0.5,top5_mean,25,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.009271180658834265,0.008383799821940485,0.013781169040732493,89
MTG,MAFB,directed_stage72b,0.5,q95,25,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0047054821018511815,0.006646236275514639,0.01757847030770775,89
MTG,MAFB,directed_stage72b,0.5,fraction_global_q95,25,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0007531852240254324,0.0,0.0028045990624763813,89
MTG,MAFB,directed_stage72b,0.75,top5_mean,25,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.013967501809196451,0.01250808954478333,0.021419053168760395,89
MTG,MAFB,directed_stage72b,0.75,q95,25,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0029954937950270473,0.006566299345383664,0.0250638125208495,89
MTG,MAFB,directed_stage72b,0.75,fraction_global_q95,25,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0011196943761777821,0.0,0.00421225659089745,89
MTG,MAFB,directed_stage72b,1.0,top5_mean,25,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.018852446038783718,0.014507092631277585,0.030200441288985948,89
MTG,MAFB,directed_stage72b,1.0,q95,25,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.004713229772596214,0.00461715430299714,0.03433066650904943,89
MTG,MAFB,directed_stage72b,1.0,fraction_global_q95,25,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.001038492106994757,0.0,0.005121712581455901,89
MTG,MITF,directed_stage72b,0.25,top5_mean,22,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,0.00042074491987866827,0.002124305327716014,0.0058934779985767224,89
MTG,MITF,directed_stage72b,0.25,q95,22,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,0.00015177806792725842,0.0014305237453626773,0.010509260551132467,89
MTG,MITF,directed_stage72b,0.25,fraction_global_q95,22,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,0.0002308449757572259,0.0,0.001830830974846032,89
MTG,MITF,directed_stage72b,0.5,top5_mean,22,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-0.00017612309135108206,0.0032998508053576625,0.012040102597279924,89
MTG,MITF,directed_stage72b,0.5,q95,22,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-0.0022856119772403705,-0.004065580202309738,0.020582007929648927,89
MTG,MITF,directed_stage72b,0.5,fraction_global_q95,22,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,5.398728513526207e-05,0.0,0.0031096382875176153,89
MTG,MITF,directed_stage72b,0.75,top5_mean,22,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-0.0021326193110791747,0.002001750072682107,0.019006071525480287,89
MTG,MITF,directed_stage72b,0.75,q95,22,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-0.004263221306925397,-0.0006670404434445665,0.03268098378126099,89
MTG,MITF,directed_stage72b,0.75,fraction_global_q95,22,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-0.00018057063416833895,0.0,0.004374393515510079,89
MTG,MITF,directed_stage72b,1.0,top5_mean,22,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-0.0061935406210614835,-0.004293936550744393,0.027254842151808366,89
MTG,MITF,directed_stage72b,1.0,q95,22,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,-0.00948396061133495,-0.012837922050944695,0.04039302052316491,89
MTG,MITF,directed_stage72b,1.0,fraction_global_q95,22,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSS;HLA-DPA1;HLA-DRA;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;TREM2;TXNIP;TYROBP,1.817400423633586e-05,0.0,0.005076289025456173,89
MTG,NFE2L2,directed_stage72b,0.25,top5_mean,26,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0036969355515320507,0.005555520752879017,0.008558211332591291,89
MTG,NFE2L2,directed_stage72b,0.25,q95,26,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0022364298840406084,0.0007275685060394999,0.01173878414285787,89
MTG,NFE2L2,directed_stage72b,0.25,fraction_global_q95,26,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.000548903879114784,0.0,0.0023137525323207835,89
MTG,NFE2L2,directed_stage72b,0.5,top5_mean,26,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0072885398617690824,0.009344338771317684,0.0186036336792528,89
MTG,NFE2L2,directed_stage72b,0.5,q95,26,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.00045498481682150856,0.0029716025183956774,0.024329185709069837,89
MTG,NFE2L2,directed_stage72b,0.5,fraction_global_q95,26,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0009273341319524139,0.0,0.004077065170727382,89
MTG,NFE2L2,directed_stage72b,0.75,top5_mean,26,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DRA;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.010213306407300775,0.015104196156396243,0.030226675443106685,89
