dataset,regulator,control,dose,module,mean_module_delta,abs_mean_module_delta
DLPFC,CEBPA,expression_only,1.0,complement_phagocytosis,0.0,0.0
DLPFC,CEBPA,expression_only,1.0,antigen_presentation,0.0,0.0
DLPFC,CEBPA,expression_only,1.0,interferon_inflammatory,0.0,0.0
DLPFC,CEBPA,expression_only,1.0,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,CEBPB,expression_only,0.25,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,CEBPB,expression_only,0.25,lysosomal_endolysosomal,0.0,0.0
DLPFC,CEBPB,expression_only,0.25,complement_phagocytosis,0.0,0.0
DLPFC,CEBPB,expression_only,0.25,antigen_presentation,0.0,0.0
DLPFC,CEBPB,expression_only,0.25,interferon_inflammatory,0.0,0.0
DLPFC,CEBPB,expression_only,0.25,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,CEBPB,expression_only,0.5,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,CEBPB,expression_only,0.5,lysosomal_endolysosomal,0.0,0.0
DLPFC,CEBPB,expression_only,0.5,complement_phagocytosis,0.0,0.0
DLPFC,CEBPB,expression_only,0.5,antigen_presentation,0.0,0.0
DLPFC,CEBPB,expression_only,0.5,interferon_inflammatory,0.0,0.0
DLPFC,CEBPB,expression_only,0.5,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,CEBPB,expression_only,0.75,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,CEBPB,expression_only,0.75,lysosomal_endolysosomal,0.0,0.0
DLPFC,CEBPB,expression_only,0.75,complement_phagocytosis,0.0,0.0
DLPFC,CEBPB,expression_only,0.75,antigen_presentation,0.0,0.0
DLPFC,CEBPB,expression_only,0.75,interferon_inflammatory,0.0,0.0
DLPFC,CEBPB,expression_only,0.75,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,CEBPB,expression_only,1.0,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,CEBPB,expression_only,1.0,lysosomal_endolysosomal,0.0,0.0
DLPFC,CEBPB,expression_only,1.0,complement_phagocytosis,0.0,0.0
DLPFC,CEBPB,expression_only,1.0,antigen_presentation,0.0,0.0
DLPFC,CEBPB,expression_only,1.0,interferon_inflammatory,0.0,0.0
DLPFC,CEBPB,expression_only,1.0,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,ELF1,expression_only,0.25,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,ELF1,expression_only,0.25,lysosomal_endolysosomal,0.0,0.0
DLPFC,ELF1,expression_only,0.25,complement_phagocytosis,0.0,0.0
DLPFC,ELF1,expression_only,0.25,antigen_presentation,0.0,0.0
DLPFC,ELF1,expression_only,0.25,interferon_inflammatory,0.0,0.0
DLPFC,ELF1,expression_only,0.25,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,ELF1,expression_only,0.5,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,ELF1,expression_only,0.5,lysosomal_endolysosomal,0.0,0.0
DLPFC,ELF1,expression_only,0.5,complement_phagocytosis,0.0,0.0
DLPFC,ELF1,expression_only,0.5,antigen_presentation,0.0,0.0
DLPFC,ELF1,expression_only,0.5,interferon_inflammatory,0.0,0.0
DLPFC,ELF1,expression_only,0.5,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,ELF1,expression_only,0.75,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,ELF1,expression_only,0.75,lysosomal_endolysosomal,0.0,0.0
DLPFC,ELF1,expression_only,0.75,complement_phagocytosis,0.0,0.0
DLPFC,ELF1,expression_only,0.75,antigen_presentation,0.0,0.0
DLPFC,ELF1,expression_only,0.75,interferon_inflammatory,0.0,0.0
DLPFC,ELF1,expression_only,0.75,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,ELF1,expression_only,1.0,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,ELF1,expression_only,1.0,lysosomal_endolysosomal,0.0,0.0
DLPFC,ELF1,expression_only,1.0,complement_phagocytosis,0.0,0.0
DLPFC,ELF1,expression_only,1.0,antigen_presentation,0.0,0.0
DLPFC,ELF1,expression_only,1.0,interferon_inflammatory,0.0,0.0
DLPFC,ELF1,expression_only,1.0,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,ETS1,expression_only,0.25,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,ETS1,expression_only,0.25,lysosomal_endolysosomal,0.0,0.0
DLPFC,ETS1,expression_only,0.25,complement_phagocytosis,0.0,0.0
DLPFC,ETS1,expression_only,0.25,antigen_presentation,0.0,0.0
DLPFC,ETS1,expression_only,0.25,interferon_inflammatory,0.0,0.0
DLPFC,ETS1,expression_only,0.25,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,ETS1,expression_only,0.5,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,ETS1,expression_only,0.5,lysosomal_endolysosomal,0.0,0.0
DLPFC,ETS1,expression_only,0.5,complement_phagocytosis,0.0,0.0
DLPFC,ETS1,expression_only,0.5,antigen_presentation,0.0,0.0
DLPFC,ETS1,expression_only,0.5,interferon_inflammatory,0.0,0.0
DLPFC,ETS1,expression_only,0.5,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,ETS1,expression_only,0.75,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,ETS1,expression_only,0.75,lysosomal_endolysosomal,0.0,0.0
DLPFC,ETS1,expression_only,0.75,complement_phagocytosis,0.0,0.0
DLPFC,ETS1,expression_only,0.75,antigen_presentation,0.0,0.0
DLPFC,ETS1,expression_only,0.75,interferon_inflammatory,0.0,0.0
DLPFC,ETS1,expression_only,0.75,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,ETS1,expression_only,1.0,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,ETS1,expression_only,1.0,lysosomal_endolysosomal,0.0,0.0
DLPFC,ETS1,expression_only,1.0,complement_phagocytosis,0.0,0.0
DLPFC,ETS1,expression_only,1.0,antigen_presentation,0.0,0.0
DLPFC,ETS1,expression_only,1.0,interferon_inflammatory,0.0,0.0
DLPFC,ETS1,expression_only,1.0,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,FOS,expression_only,0.25,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,FOS,expression_only,0.25,lysosomal_endolysosomal,0.0,0.0
DLPFC,FOS,expression_only,0.25,complement_phagocytosis,0.0,0.0
DLPFC,FOS,expression_only,0.25,antigen_presentation,0.0,0.0
DLPFC,FOS,expression_only,0.25,interferon_inflammatory,0.0,0.0
DLPFC,FOS,expression_only,0.25,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,FOS,expression_only,0.5,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,FOS,expression_only,0.5,lysosomal_endolysosomal,0.0,0.0
DLPFC,FOS,expression_only,0.5,complement_phagocytosis,0.0,0.0
DLPFC,FOS,expression_only,0.5,antigen_presentation,0.0,0.0
DLPFC,FOS,expression_only,0.5,interferon_inflammatory,0.0,0.0
DLPFC,FOS,expression_only,0.5,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,FOS,expression_only,0.75,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,FOS,expression_only,0.75,lysosomal_endolysosomal,0.0,0.0
DLPFC,FOS,expression_only,0.75,complement_phagocytosis,0.0,0.0
DLPFC,FOS,expression_only,0.75,antigen_presentation,0.0,0.0
DLPFC,FOS,expression_only,0.75,interferon_inflammatory,0.0,0.0
DLPFC,FOS,expression_only,0.75,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,FOS,expression_only,1.0,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,FOS,expression_only,1.0,lysosomal_endolysosomal,0.0,0.0
DLPFC,FOS,expression_only,1.0,complement_phagocytosis,0.0,0.0
DLPFC,FOS,expression_only,1.0,antigen_presentation,0.0,0.0
DLPFC,FOS,expression_only,1.0,interferon_inflammatory,0.0,0.0
DLPFC,FOS,expression_only,1.0,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,IRF8,expression_only,0.25,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,IRF8,expression_only,0.25,lysosomal_endolysosomal,0.0,0.0
DLPFC,IRF8,expression_only,0.25,complement_phagocytosis,0.0,0.0
DLPFC,IRF8,expression_only,0.25,antigen_presentation,0.0,0.0
DLPFC,IRF8,expression_only,0.25,interferon_inflammatory,-0.020748555660247803,0.020748555660247803
DLPFC,IRF8,expression_only,0.25,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,IRF8,expression_only,0.5,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,IRF8,expression_only,0.5,lysosomal_endolysosomal,0.0,0.0
DLPFC,IRF8,expression_only,0.5,complement_phagocytosis,0.0,0.0
DLPFC,IRF8,expression_only,0.5,antigen_presentation,0.0,0.0
DLPFC,IRF8,expression_only,0.5,interferon_inflammatory,-0.041497111320495605,0.041497111320495605
DLPFC,IRF8,expression_only,0.5,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,IRF8,expression_only,0.75,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,IRF8,expression_only,0.75,lysosomal_endolysosomal,0.0,0.0
DLPFC,IRF8,expression_only,0.75,complement_phagocytosis,0.0,0.0
DLPFC,IRF8,expression_only,0.75,antigen_presentation,0.0,0.0
DLPFC,IRF8,expression_only,0.75,interferon_inflammatory,-0.06224566698074341,0.06224566698074341
DLPFC,IRF8,expression_only,0.75,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,IRF8,expression_only,1.0,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,IRF8,expression_only,1.0,lysosomal_endolysosomal,0.0,0.0
DLPFC,IRF8,expression_only,1.0,complement_phagocytosis,0.0,0.0
DLPFC,IRF8,expression_only,1.0,antigen_presentation,0.0,0.0
DLPFC,IRF8,expression_only,1.0,interferon_inflammatory,-0.08299422264099121,0.08299422264099121
DLPFC,IRF8,expression_only,1.0,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,JUN,expression_only,0.25,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,JUN,expression_only,0.25,lysosomal_endolysosomal,0.0,0.0
DLPFC,JUN,expression_only,0.25,complement_phagocytosis,0.0,0.0
DLPFC,JUN,expression_only,0.25,antigen_presentation,0.0,0.0
DLPFC,JUN,expression_only,0.25,interferon_inflammatory,0.0,0.0
DLPFC,JUN,expression_only,0.25,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,JUN,expression_only,0.5,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,JUN,expression_only,0.5,lysosomal_endolysosomal,0.0,0.0
DLPFC,JUN,expression_only,0.5,complement_phagocytosis,0.0,0.0
DLPFC,JUN,expression_only,0.5,antigen_presentation,0.0,0.0
DLPFC,JUN,expression_only,0.5,interferon_inflammatory,0.0,0.0
DLPFC,JUN,expression_only,0.5,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,JUN,expression_only,0.75,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,JUN,expression_only,0.75,lysosomal_endolysosomal,0.0,0.0
DLPFC,JUN,expression_only,0.75,complement_phagocytosis,0.0,0.0
DLPFC,JUN,expression_only,0.75,antigen_presentation,0.0,0.0
DLPFC,JUN,expression_only,0.75,interferon_inflammatory,0.0,0.0
DLPFC,JUN,expression_only,0.75,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,JUN,expression_only,1.0,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,JUN,expression_only,1.0,lysosomal_endolysosomal,0.0,0.0
DLPFC,JUN,expression_only,1.0,complement_phagocytosis,0.0,0.0
DLPFC,JUN,expression_only,1.0,antigen_presentation,0.0,0.0
DLPFC,JUN,expression_only,1.0,interferon_inflammatory,0.0,0.0
DLPFC,JUN,expression_only,1.0,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,MAF,expression_only,0.25,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,MAF,expression_only,0.25,lysosomal_endolysosomal,0.0,0.0
DLPFC,MAF,expression_only,0.25,complement_phagocytosis,0.0,0.0
DLPFC,MAF,expression_only,0.25,antigen_presentation,0.0,0.0
DLPFC,MAF,expression_only,0.25,interferon_inflammatory,0.0,0.0
DLPFC,MAF,expression_only,0.25,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,MAF,expression_only,0.5,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,MAF,expression_only,0.5,lysosomal_endolysosomal,0.0,0.0
DLPFC,MAF,expression_only,0.5,complement_phagocytosis,0.0,0.0
DLPFC,MAF,expression_only,0.5,antigen_presentation,0.0,0.0
DLPFC,MAF,expression_only,0.5,interferon_inflammatory,0.0,0.0
DLPFC,MAF,expression_only,0.5,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,MAF,expression_only,0.75,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,MAF,expression_only,0.75,lysosomal_endolysosomal,0.0,0.0
DLPFC,MAF,expression_only,0.75,complement_phagocytosis,0.0,0.0
DLPFC,MAF,expression_only,0.75,antigen_presentation,0.0,0.0
DLPFC,MAF,expression_only,0.75,interferon_inflammatory,0.0,0.0
DLPFC,MAF,expression_only,0.75,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,MAF,expression_only,1.0,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,MAF,expression_only,1.0,lysosomal_endolysosomal,0.0,0.0
DLPFC,MAF,expression_only,1.0,complement_phagocytosis,0.0,0.0
DLPFC,MAF,expression_only,1.0,antigen_presentation,0.0,0.0
DLPFC,MAF,expression_only,1.0,interferon_inflammatory,0.0,0.0
DLPFC,MAF,expression_only,1.0,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,MAFB,expression_only,0.25,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,MAFB,expression_only,0.25,lysosomal_endolysosomal,0.0,0.0
DLPFC,MAFB,expression_only,0.25,complement_phagocytosis,0.0,0.0
DLPFC,MAFB,expression_only,0.25,antigen_presentation,0.0,0.0
DLPFC,MAFB,expression_only,0.25,interferon_inflammatory,0.0,0.0
DLPFC,MAFB,expression_only,0.25,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,MAFB,expression_only,0.5,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,MAFB,expression_only,0.5,lysosomal_endolysosomal,0.0,0.0
DLPFC,MAFB,expression_only,0.5,complement_phagocytosis,0.0,0.0
DLPFC,MAFB,expression_only,0.5,antigen_presentation,0.0,0.0
DLPFC,MAFB,expression_only,0.5,interferon_inflammatory,0.0,0.0
DLPFC,MAFB,expression_only,0.5,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,MAFB,expression_only,0.75,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,MAFB,expression_only,0.75,lysosomal_endolysosomal,0.0,0.0
DLPFC,MAFB,expression_only,0.75,complement_phagocytosis,0.0,0.0
DLPFC,MAFB,expression_only,0.75,antigen_presentation,0.0,0.0
DLPFC,MAFB,expression_only,0.75,interferon_inflammatory,0.0,0.0
DLPFC,MAFB,expression_only,0.75,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,MAFB,expression_only,1.0,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,MAFB,expression_only,1.0,lysosomal_endolysosomal,0.0,0.0
DLPFC,MAFB,expression_only,1.0,complement_phagocytosis,0.0,0.0
DLPFC,MAFB,expression_only,1.0,antigen_presentation,0.0,0.0
DLPFC,MAFB,expression_only,1.0,interferon_inflammatory,0.0,0.0
DLPFC,MAFB,expression_only,1.0,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,MITF,expression_only,0.25,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,MITF,expression_only,0.25,lysosomal_endolysosomal,0.0,0.0
DLPFC,MITF,expression_only,0.25,complement_phagocytosis,0.0,0.0
DLPFC,MITF,expression_only,0.25,antigen_presentation,0.0,0.0
DLPFC,MITF,expression_only,0.25,interferon_inflammatory,0.0,0.0
DLPFC,MITF,expression_only,0.25,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,MITF,expression_only,0.5,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,MITF,expression_only,0.5,lysosomal_endolysosomal,0.0,0.0
DLPFC,MITF,expression_only,0.5,complement_phagocytosis,0.0,0.0
DLPFC,MITF,expression_only,0.5,antigen_presentation,0.0,0.0
DLPFC,MITF,expression_only,0.5,interferon_inflammatory,0.0,0.0
DLPFC,MITF,expression_only,0.5,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,MITF,expression_only,0.75,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,MITF,expression_only,0.75,lysosomal_endolysosomal,0.0,0.0
DLPFC,MITF,expression_only,0.75,complement_phagocytosis,0.0,0.0
DLPFC,MITF,expression_only,0.75,antigen_presentation,0.0,0.0
DLPFC,MITF,expression_only,0.75,interferon_inflammatory,0.0,0.0
DLPFC,MITF,expression_only,0.75,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,MITF,expression_only,1.0,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,MITF,expression_only,1.0,lysosomal_endolysosomal,0.0,0.0
DLPFC,MITF,expression_only,1.0,complement_phagocytosis,0.0,0.0
DLPFC,MITF,expression_only,1.0,antigen_presentation,0.0,0.0
DLPFC,MITF,expression_only,1.0,interferon_inflammatory,0.0,0.0
DLPFC,MITF,expression_only,1.0,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,NFE2L2,expression_only,0.25,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,NFE2L2,expression_only,0.25,lysosomal_endolysosomal,0.0,0.0
DLPFC,NFE2L2,expression_only,0.25,complement_phagocytosis,0.0,0.0
DLPFC,NFE2L2,expression_only,0.25,antigen_presentation,0.0,0.0
DLPFC,NFE2L2,expression_only,0.25,interferon_inflammatory,0.0,0.0
DLPFC,NFE2L2,expression_only,0.25,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,NFE2L2,expression_only,0.5,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,NFE2L2,expression_only,0.5,lysosomal_endolysosomal,0.0,0.0
DLPFC,NFE2L2,expression_only,0.5,complement_phagocytosis,0.0,0.0
DLPFC,NFE2L2,expression_only,0.5,antigen_presentation,0.0,0.0
DLPFC,NFE2L2,expression_only,0.5,interferon_inflammatory,0.0,0.0
DLPFC,NFE2L2,expression_only,0.5,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,NFE2L2,expression_only,0.75,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,NFE2L2,expression_only,0.75,lysosomal_endolysosomal,0.0,0.0
DLPFC,NFE2L2,expression_only,0.75,complement_phagocytosis,0.0,0.0
DLPFC,NFE2L2,expression_only,0.75,antigen_presentation,0.0,0.0
DLPFC,NFE2L2,expression_only,0.75,interferon_inflammatory,0.0,0.0
DLPFC,NFE2L2,expression_only,0.75,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,NFE2L2,expression_only,1.0,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,NFE2L2,expression_only,1.0,lysosomal_endolysosomal,0.0,0.0
DLPFC,NFE2L2,expression_only,1.0,complement_phagocytosis,0.0,0.0
DLPFC,NFE2L2,expression_only,1.0,antigen_presentation,0.0,0.0
DLPFC,NFE2L2,expression_only,1.0,interferon_inflammatory,0.0,0.0
DLPFC,NFE2L2,expression_only,1.0,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,NFKB1,expression_only,0.25,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,NFKB1,expression_only,0.25,lysosomal_endolysosomal,0.0,0.0
DLPFC,NFKB1,expression_only,0.25,complement_phagocytosis,0.0,0.0
DLPFC,NFKB1,expression_only,0.25,antigen_presentation,0.0,0.0
DLPFC,NFKB1,expression_only,0.25,interferon_inflammatory,0.0,0.0
DLPFC,NFKB1,expression_only,0.25,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,NFKB1,expression_only,0.5,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,NFKB1,expression_only,0.5,lysosomal_endolysosomal,0.0,0.0
DLPFC,NFKB1,expression_only,0.5,complement_phagocytosis,0.0,0.0
DLPFC,NFKB1,expression_only,0.5,antigen_presentation,0.0,0.0
DLPFC,NFKB1,expression_only,0.5,interferon_inflammatory,0.0,0.0
DLPFC,NFKB1,expression_only,0.5,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,NFKB1,expression_only,0.75,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,NFKB1,expression_only,0.75,lysosomal_endolysosomal,0.0,0.0
DLPFC,NFKB1,expression_only,0.75,complement_phagocytosis,0.0,0.0
DLPFC,NFKB1,expression_only,0.75,antigen_presentation,0.0,0.0
DLPFC,NFKB1,expression_only,0.75,interferon_inflammatory,0.0,0.0
DLPFC,NFKB1,expression_only,0.75,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,NFKB1,expression_only,1.0,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,NFKB1,expression_only,1.0,lysosomal_endolysosomal,0.0,0.0
DLPFC,NFKB1,expression_only,1.0,complement_phagocytosis,0.0,0.0
DLPFC,NFKB1,expression_only,1.0,antigen_presentation,0.0,0.0
DLPFC,NFKB1,expression_only,1.0,interferon_inflammatory,0.0,0.0
DLPFC,NFKB1,expression_only,1.0,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,NRF1,expression_only,0.25,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,NRF1,expression_only,0.25,lysosomal_endolysosomal,0.0,0.0
DLPFC,NRF1,expression_only,0.25,complement_phagocytosis,0.0,0.0
DLPFC,NRF1,expression_only,0.25,antigen_presentation,0.0,0.0
DLPFC,NRF1,expression_only,0.25,interferon_inflammatory,0.0,0.0
DLPFC,NRF1,expression_only,0.25,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,NRF1,expression_only,0.5,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,NRF1,expression_only,0.5,lysosomal_endolysosomal,0.0,0.0
DLPFC,NRF1,expression_only,0.5,complement_phagocytosis,0.0,0.0
DLPFC,NRF1,expression_only,0.5,antigen_presentation,0.0,0.0
DLPFC,NRF1,expression_only,0.5,interferon_inflammatory,0.0,0.0
DLPFC,NRF1,expression_only,0.5,oxidative_stress_gene_preserved,0.0,0.0
DLPFC,NRF1,expression_only,0.75,dam_lipid_trem2_apoe,0.0,0.0
DLPFC,NRF1,expression_only,0.75,lysosomal_endolysosomal,0.0,0.0
