dataset,module,graph_variant,alpha,metric,target,spearman,n_donors,n_graph_genes_present,seed_mass_present
MTG,dam_lipid_trem2_apoe,hub_capped,0.05,top_5pct_mean,Iba1,0.19655765920826165,84,119,0.9592705161064434
MTG,dam_lipid_trem2_apoe,hub_capped,0.05,top_5pct_mean,NeuN,-0.20694542877391922,84,119,0.9592705161064434
MTG,dam_lipid_trem2_apoe,hub_capped,0.05,fraction_high_global_q95,AT8,0.4470881258003938,84,119,0.9592705161064434
MTG,dam_lipid_trem2_apoe,hub_capped,0.05,fraction_high_global_q95,6e10/A_beta,0.40426048931016184,84,119,0.9592705161064434
MTG,dam_lipid_trem2_apoe,hub_capped,0.05,fraction_high_global_q95,GFAP,0.3449497813764079,84,119,0.9592705161064434
MTG,dam_lipid_trem2_apoe,hub_capped,0.05,fraction_high_global_q95,Iba1,0.1641422323356127,84,119,0.9592705161064434
MTG,dam_lipid_trem2_apoe,hub_capped,0.05,fraction_high_global_q95,NeuN,-0.1872671310929862,84,119,0.9592705161064434
MTG,dam_lipid_trem2_apoe,hub_capped,0.05,variance,AT8,0.42271944922547333,84,119,0.9592705161064434
MTG,dam_lipid_trem2_apoe,hub_capped,0.05,variance,6e10/A_beta,0.3524754480105295,84,119,0.9592705161064434
MTG,dam_lipid_trem2_apoe,hub_capped,0.05,variance,GFAP,0.35152374202693126,84,119,0.9592705161064434
MTG,dam_lipid_trem2_apoe,hub_capped,0.05,variance,Iba1,0.13619520097195506,84,119,0.9592705161064434
MTG,dam_lipid_trem2_apoe,hub_capped,0.05,variance,NeuN,-0.22561506530322972,84,119,0.9592705161064434
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,mean,AT8,0.43618507644021465,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,mean,6e10/A_beta,0.37827275488508655,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,mean,GFAP,0.2761364786878607,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,mean,Iba1,0.23985015693024198,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,mean,NeuN,-0.09944315075427763,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,q95,AT8,0.44979244709932165,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,q95,6e10/A_beta,0.39216361243292497,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,q95,GFAP,0.3578616988964261,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,q95,Iba1,0.1955047079072593,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,q95,NeuN,-0.17458742533157842,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,q99,AT8,0.41417434443656986,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,q99,6e10/A_beta,0.3766325807431407,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,q99,GFAP,0.2990989166751038,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,q99,Iba1,0.19023995140224764,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,q99,NeuN,-0.19107016300496102,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,top_5pct_mean,AT8,0.4564138908575479,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,top_5pct_mean,6e10/A_beta,0.4018629138402349,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,top_5pct_mean,GFAP,0.3374101447808039,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,top_5pct_mean,Iba1,0.2015591778880227,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,top_5pct_mean,NeuN,-0.2021666497924471,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,fraction_high_global_q95,AT8,0.4419447595268625,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,fraction_high_global_q95,6e10/A_beta,0.4104770776801388,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,fraction_high_global_q95,GFAP,0.34454479190605103,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,fraction_high_global_q95,Iba1,0.17220152279571313,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,fraction_high_global_q95,NeuN,-0.19727037101079928,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,variance,AT8,0.4254328237319024,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,variance,6e10/A_beta,0.3528804292801458,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,variance,GFAP,0.35393338058114815,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,variance,Iba1,0.13858459046269112,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.1,variance,NeuN,-0.2381492355978536,84,119,0.9185410322128872
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,mean,AT8,0.4230029361142047,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,mean,6e10/A_beta,0.36446289359117146,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,mean,GFAP,0.2587830312848031,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,mean,Iba1,0.245945125037967,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,mean,NeuN,-0.09419864331274679,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,q95,AT8,0.4486382504809153,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,q95,6e10/A_beta,0.39433026222537204,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,q95,GFAP,0.3622962437987243,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,q95,Iba1,0.2066214437582262,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,q95,NeuN,-0.19321656373392734,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,q99,AT8,0.4136276197225878,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,q99,6e10/A_beta,0.37863723802774124,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,q99,GFAP,0.3126050420168067,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,q99,Iba1,0.20212615166548548,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,q99,NeuN,-0.216118254530728,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,top_5pct_mean,AT8,0.45740609496810775,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,top_5pct_mean,6e10/A_beta,0.40718841753568896,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,top_5pct_mean,GFAP,0.34524653234787894,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,top_5pct_mean,Iba1,0.21625999797509363,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,top_5pct_mean,NeuN,-0.20601397185380177,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,fraction_high_global_q95,AT8,0.4321880742592295,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,fraction_high_global_q95,6e10/A_beta,0.4184591397195449,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,fraction_high_global_q95,GFAP,0.34072259149262896,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,fraction_high_global_q95,Iba1,0.19343015809784198,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,fraction_high_global_q95,NeuN,-0.20729071221644682,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,variance,AT8,0.42751847727042624,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,variance,6e10/A_beta,0.34512503796699406,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,variance,GFAP,0.37159056393641793,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,variance,Iba1,0.13635719347980158,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.25,variance,NeuN,-0.2779386453376531,84,119,0.7963525805322172
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,mean,AT8,0.4074314062974587,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,mean,6e10/A_beta,0.3470284499341906,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,mean,GFAP,0.2279437076035233,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,mean,Iba1,0.24432519995950186,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,mean,NeuN,-0.10069859269008809,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,q95,AT8,0.4229219398602814,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,q95,6e10/A_beta,0.3971246329857245,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,q95,GFAP,0.3402855117950795,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,q95,Iba1,0.2619621342512909,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,q95,NeuN,-0.2183456515136175,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,q99,AT8,0.4154702844993419,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,q99,6e10/A_beta,0.37681482231446795,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,q99,GFAP,0.3033107218791131,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,q99,Iba1,0.20542674901285815,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,q99,NeuN,-0.23476764199655764,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,top_5pct_mean,AT8,0.43960716816847223,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,top_5pct_mean,6e10/A_beta,0.4030171104586413,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,top_5pct_mean,GFAP,0.33708615976511086,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,top_5pct_mean,Iba1,0.24260402956363272,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,top_5pct_mean,NeuN,-0.26595119975701126,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,fraction_high_global_q95,AT8,0.40764215138764115,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,fraction_high_global_q95,6e10/A_beta,0.38850639891328215,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,fraction_high_global_q95,GFAP,0.31585128793127154,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,fraction_high_global_q95,Iba1,0.23155272967650273,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,fraction_high_global_q95,NeuN,-0.2528754252907885,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,variance,AT8,0.40413080895008613,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,variance,6e10/A_beta,0.3176673078870102,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,variance,GFAP,0.38392224359623367,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,variance,Iba1,0.13427153994127772,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,0.5,variance,NeuN,-0.3851371874050825,84,119,0.5927051610644344
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,mean,AT8,0.24857750329047282,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,mean,6e10/A_beta,0.2027133745064291,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,mean,GFAP,0.043717728055077454,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,mean,Iba1,0.21275690999291286,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,mean,NeuN,-0.041449832945226285,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,q95,AT8,0.3045864128784044,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,q95,6e10/A_beta,0.27471904424420374,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,q95,GFAP,0.1483851371874051,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,q95,Iba1,0.23100131618912628,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,q95,NeuN,-0.22174749417839423,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,q99,AT8,0.299949377341298,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,q99,6e10/A_beta,0.23740002024906348,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,q99,GFAP,0.16946441227093245,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,q99,Iba1,0.2629745874253316,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,q99,NeuN,-0.29717525564442643,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,top_5pct_mean,AT8,0.33121393135567484,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,top_5pct_mean,6e10/A_beta,0.26135466234686644,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,top_5pct_mean,GFAP,0.19295332590867673,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,top_5pct_mean,Iba1,0.22790320947656173,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,top_5pct_mean,NeuN,-0.2820694542877392,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,fraction_high_global_q95,AT8,0.30340337857723265,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,fraction_high_global_q95,6e10/A_beta,0.25170725781054426,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,fraction_high_global_q95,GFAP,0.1401951007160857,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,fraction_high_global_q95,Iba1,0.18563422919256384,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,fraction_high_global_q95,NeuN,-0.2615179787316021,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,variance,AT8,0.22930039485673787,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,variance,6e10/A_beta,0.15901589551483244,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,variance,GFAP,0.3123215551280753,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,variance,Iba1,0.09936215450035438,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_capped,1.0,variance,NeuN,-0.46755087577199556,84,119,0.1854103221288686
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,mean,AT8,0.4441429583881745,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,mean,6e10/A_beta,0.3862103877695657,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,mean,GFAP,0.29130302723499035,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,mean,Iba1,0.22863217576187103,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,mean,NeuN,-0.10272349903816949,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,q95,AT8,0.44790928419560594,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,q95,6e10/A_beta,0.3884377847524552,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,q95,GFAP,0.3673585096689278,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,q95,Iba1,0.17566062569606158,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,q95,NeuN,-0.16397691606763187,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,q99,AT8,0.41725220208565356,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,q99,6e10/A_beta,0.3788397286625494,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,q99,GFAP,0.2834058924774729,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,q99,Iba1,0.1894704869899767,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,q99,NeuN,-0.16899868381087377,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,top_5pct_mean,AT8,0.458681785967399,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,top_5pct_mean,6e10/A_beta,0.4016401741419459,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,top_5pct_mean,GFAP,0.3375923863521312,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,top_5pct_mean,Iba1,0.19566670041510578,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,top_5pct_mean,NeuN,-0.20078971347575175,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,fraction_high_global_q95,AT8,0.45308196996167466,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,fraction_high_global_q95,6e10/A_beta,0.3945002430745629,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,fraction_high_global_q95,GFAP,0.3362425077637366,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,fraction_high_global_q95,Iba1,0.15723716186602918,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,fraction_high_global_q95,NeuN,-0.18860359634516363,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,variance,AT8,0.4219702338766832,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,variance,6e10/A_beta,0.35328541054976204,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,variance,GFAP,0.343606358205933,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,variance,Iba1,0.1329148526880632,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.0,variance,NeuN,-0.2212412675913739,84,8,1.0
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,mean,AT8,0.43671155209071577,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,mean,6e10/A_beta,0.3803381593601296,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,mean,GFAP,0.28393236812797407,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,mean,Iba1,0.23213526374405186,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,mean,NeuN,-0.09988863015085553,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,q95,AT8,0.4491242280044548,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,q95,6e10/A_beta,0.38673686342006686,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,q95,GFAP,0.36274172319530223,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,q95,Iba1,0.18540042523033312,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,q95,NeuN,-0.17069960514326213,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,q99,AT8,0.4194593500050623,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,q99,6e10/A_beta,0.37849549458337556,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,q99,GFAP,0.2875771995545206,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,q99,Iba1,0.19240660119469474,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,q99,NeuN,-0.1799129290270325,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,top_5pct_mean,AT8,0.4555026830009112,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,top_5pct_mean,6e10/A_beta,0.4020249063480814,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,top_5pct_mean,GFAP,0.3351017515439911,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,top_5pct_mean,Iba1,0.19631467044649187,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,top_5pct_mean,NeuN,-0.20757314974182445,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,fraction_high_global_q95,AT8,0.4445974405576995,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,fraction_high_global_q95,6e10/A_beta,0.4031670177401984,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,fraction_high_global_q95,GFAP,0.3431070792862844,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,fraction_high_global_q95,Iba1,0.16369674391822023,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,fraction_high_global_q95,NeuN,-0.18834035318943174,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,variance,AT8,0.42158550167054776,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,variance,6e10/A_beta,0.35277918396274177,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,variance,GFAP,0.35192872329654756,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,variance,Iba1,0.13635719347980158,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.05,variance,NeuN,-0.22523033309709425,84,100,0.9600015592266748
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,mean,AT8,0.4343221625999798,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,mean,6e10/A_beta,0.37736154702845,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,mean,GFAP,0.2761162296243799,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,mean,Iba1,0.24179406702440012,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,mean,NeuN,-0.10241976308595727,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,q95,AT8,0.4502581755593804,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,q95,6e10/A_beta,0.3894907360534575,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,q95,GFAP,0.36027133745064294,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,q95,Iba1,0.1936620431305052,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,q95,NeuN,-0.179204211805204,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,q99,AT8,0.4137288650399919,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,q99,6e10/A_beta,0.3768958185683912,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,q99,GFAP,0.30203503087982186,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,q99,Iba1,0.19216361243292499,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,q99,NeuN,-0.19343930343221627,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,top_5pct_mean,AT8,0.4563126455401438,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,top_5pct_mean,6e10/A_beta,0.40277412169687155,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,top_5pct_mean,GFAP,0.338159360129594,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,top_5pct_mean,Iba1,0.19967601498430698,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,top_5pct_mean,NeuN,-0.20427255239445175,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,fraction_high_global_q95,AT8,0.44226875110314784,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,fraction_high_global_q95,6e10/A_beta,0.40638668402953504,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,fraction_high_global_q95,GFAP,0.3433298234949807,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,fraction_high_global_q95,Iba1,0.1760286732905849,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,fraction_high_global_q95,NeuN,-0.1961768994408359,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,variance,AT8,0.42599979750936523,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,variance,6e10/A_beta,0.3537511390098208,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,variance,GFAP,0.35437885997772606,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,variance,Iba1,0.1382808545104789,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.1,variance,NeuN,-0.23823023185177683,84,100,0.920003118453349
MTG,dam_lipid_trem2_apoe,hub_removed,0.25,mean,AT8,0.42407613647868786,84,100,0.8000077961333725
MTG,dam_lipid_trem2_apoe,hub_removed,0.25,mean,6e10/A_beta,0.366143565860079,84,100,0.8000077961333725
MTG,dam_lipid_trem2_apoe,hub_removed,0.25,mean,GFAP,0.26068644325199963,84,100,0.8000077961333725
MTG,dam_lipid_trem2_apoe,hub_removed,0.25,mean,Iba1,0.24416320745165537,84,100,0.8000077961333725
MTG,dam_lipid_trem2_apoe,hub_removed,0.25,mean,NeuN,-0.09571732307380784,84,100,0.8000077961333725
