source_idx,target_idx,weight
665,1231,0.35695994
2376,2504,0.3569593
489,590,0.35695845
176,2875,0.35695797
1219,1862,0.35695648
1523,1703,0.35695618
444,2468,0.35695615
1436,2468,0.35695586
2211,2278,0.35695583
476,1368,0.35695574
840,2379,0.35695338
1120,2268,0.35695332
94,846,0.35695264
1953,2672,0.3569519
419,1048,0.35695145
863,2116,0.35694966
645,2264,0.35694784
872,1371,0.35694417
133,2493,0.35694358
975,1723,0.35694343
1748,1749,0.35694283
1702,2144,0.35694194
1192,1399,0.3569412
1194,1454,0.3569395
372,1261,0.35693938
193,1423,0.35693932
1615,1919,0.356939
1916,2767,0.3569388
428,750,0.3569382
1111,2616,0.35693818
1647,1702,0.35693726
30,1523,0.35693625
211,2943,0.3569362
444,2508,0.35693562
2414,2906,0.35693464
2385,2566,0.35693428
419,1162,0.35693356
1791,2024,0.3569328
1349,2545,0.35693076
685,1618,0.35693064
357,2481,0.35693052
133,185,0.35693038
316,703,0.35692987
1718,2524,0.35692945
1185,1195,0.35692924
1542,2665,0.35692918
1570,2398,0.35692903
1261,1631,0.35692844
2197,2390,0.35692808
403,2582,0.35692665
421,2354,0.356925
1105,1964,0.35692307
285,1546,0.3569227
40,330,0.35692203
438,1753,0.3569219
2004,2579,0.35692173
403,2361,0.3569216
2494,2584,0.35692042
752,2424,0.35692024
256,988,0.35692003
1540,1552,0.35692003
604,2047,0.35691932
1317,1368,0.35691884
914,1718,0.356918
1806,2390,0.35691458
2682,2737,0.35691285
1371,1789,0.35691258
569,1740,0.35691258
2140,2609,0.35691246
35,391,0.3569122
288,467,0.3569108
539,776,0.35690984
1097,2471,0.35690883
62,604,0.35690778
438,1171,0.35690638
969,2117,0.35690615
498,609,0.35690588
1497,2494,0.35690498
2483,2739,0.35690475
725,1330,0.35690466
14,30,0.35690376
984,2354,0.35690248
515,2909,0.35690245
1716,2046,0.3569008
140,1943,0.3569
844,971,0.35689995
818,1209,0.3568981
14,949,0.35689804
47,752,0.35689795
44,2907,0.3568974
962,1914,0.3568938
693,1891,0.35689345
1103,1209,0.35689333
1002,1301,0.35689288
1881,2191,0.35689145
1727,2494,0.35689062
1027,2717,0.35689008
2044,2389,0.35688782
50,393,0.3568878
52,1614,0.35688668
1261,1320,0.35688597
515,969,0.35688326
85,2025,0.35688248
403,1179,0.35687792
297,2133,0.3568772
45,1454,0.35687703
1349,1376,0.35687685
894,1437,0.35687664
1610,2642,0.35687563
255,2821,0.35687402
919,2912,0.35687384
650,1889,0.35687336
105,1261,0.3568729
572,1286,0.3568712
752,2721,0.3568704
1053,1968,0.35686997
1446,2762,0.35686895
1320,2917,0.3568689
609,2508,0.35686877
1551,2566,0.35686675
38,1552,0.3568667
1204,1964,0.3568659
36,163,0.3568653
94,1624,0.35686475
844,2097,0.356864
211,2227,0.35686278
176,832,0.35686255
1483,1925,0.35686198
685,2735,0.35686195
1622,1985,0.35686177
1105,2907,0.35686076
219,2414,0.35685965
1179,2028,0.35685837
156,1891,0.35685596
2076,2390,0.35685414
356,2545,0.35685405
1357,2665,0.35685384
2256,2344,0.35685307
492,1546,0.35685185
2256,2890,0.35685125
2143,2802,0.35685033
1796,2146,0.3568482
1630,2306,0.35684773
1153,2912,0.3568475
413,2095,0.35684672
326,1279,0.35684672
210,2804,0.35684618
831,2370,0.35684565
839,1368,0.35684553
123,2805,0.35684484
426,798,0.35684267
1326,2685,0.3568401
685,2386,0.3568398
933,1709,0.35683966
265,1968,0.35683766
355,2027,0.35683703
1504,1702,0.3568369
1280,1740,0.3568366
2044,2413,0.35683572
1110,2257,0.35683566
225,1031,0.35683525
1702,2436,0.35683498
958,2504,0.3568341
393,1474,0.35683218
391,1190,0.35683206
1257,2379,0.35683134
1852,2263,0.35683072
812,1595,0.35682958
1985,2920,0.35682863
458,2838,0.35682717
992,2261,0.35682192
2390,2919,0.35682127
155,2680,0.3568205
2145,2257,0.3568188
494,709,0.35681835
800,1835,0.35681817
2269,2299,0.35681742
967,1279,0.3568173
137,2912,0.3568172
891,956,0.356817
2440,2870,0.35681683
31,2044,0.35681665
1357,1540,0.3568157
44,2775,0.35681492
2131,2323,0.35681462
1488,1874,0.3568144
1610,2054,0.35681403
752,2422,0.356814
1271,2808,0.35681298
1832,2753,0.35681245
865,2191,0.35681242
2390,2623,0.35681206
474,1796,0.35681
338,1570,0.35680988
1299,2037,0.35680923
1631,2395,0.35680827
143,1751,0.35680702
269,912,0.35680386
469,1914,0.3568035
468,2370,0.356803
1926,2264,0.35680088
82,1542,0.35680085
1217,2264,0.35680065
251,665,0.35679916
132,489,0.3567991
1156,2836,0.35679847
1231,2724,0.35679844
233,1295,0.3567982
1004,2545,0.35679814
673,1716,0.35679787
1457,2330,0.3567977
2046,2498,0.35679626
238,1437,0.3567962
1204,2268,0.35679582
663,2415,0.35679564
1754,2044,0.35679507
862,1961,0.35679507
2534,2934,0.35679427
1954,2374,0.3567928
773,1372,0.35679242
798,2584,0.35679185
1729,1823,0.35679024
37,2584,0.35679018
331,585,0.35679013
906,2362,0.35678932
297,1290,0.35678694
143,1480,0.35678667
1376,2003,0.35678342
347,2443,0.35678285
2489,2767,0.35678008
1043,1376,0.356779
2262,2540,0.3567787
227,1614,0.3567787
522,752,0.35677856
1517,1796,0.35677737
194,2399,0.35677502
182,460,0.3567748
687,1376,0.35677364
2579,2768,0.35677353
863,2145,0.35677296
1482,2831,0.35677293
224,2787,0.3567727
233,238,0.35677144
470,645,0.35677132
2320,2836,0.35677087
497,2928,0.35677016
1261,1917,0.35676837
211,2548,0.35676712
2370,2806,0.35676685
708,738,0.35676512
2268,2608,0.3567651
2545,2595,0.356765
1684,2609,0.35676494
474,2752,0.3567628
1019,1428,0.3567611
2044,2501,0.35675877
1302,1715,0.356758
52,2885,0.3567572
1546,2845,0.35675678
76,211,0.35675645
1428,2279,0.35675615
2302,2717,0.35675576
60,1097,0.35675517
1924,2875,0.35675505
544,2183,0.35675448
81,1546,0.3567537
1182,2808,0.3567536
1916,2000,0.35675344
205,1751,0.35675234
211,468,0.35675162
1572,2370,0.35675102
1639,2320,0.35675058
1838,2390,0.35675052
1304,2567,0.35675043
615,2183,0.35674956
1372,1961,0.3567494
65,2909,0.3567491
101,1372,0.35674894
914,2257,0.35674807
253,255,0.35674667
143,2038,0.35674506
1154,2302,0.35674402
29,2768,0.3567437
963,2821,0.35674295
1891,2683,0.35674232
1479,2435,0.35674226
79,515,0.35674104
1551,2755,0.356741
988,2444,0.35674098
1145,1209,0.3567402
1788,2523,0.3567389
1372,2027,0.35673863
832,2242,0.35673785
2035,2582,0.35673758
497,1514,0.35673663
60,390,0.35673645
992,1708,0.35673615
1396,2673,0.35673544
1182,2091,0.35673532
1506,2320,0.35673487
978,2518,0.35673416
692,2145,0.356734
831,2390,0.35673207
1657,2729,0.35673177
186,1065,0.3567311
673,1881,0.35673025
1011,2216,0.35673025
225,244,0.35672954
1688,2183,0.35672858
2390,2800,0.35672796
1158,1735,0.35672724
426,763,0.35672686
1850,2890,0.35672674
1269,2500,0.35672492
2453,2752,0.35672423
498,1993,0.35672352
1221,1546,0.35672268
1713,2769,0.35672244
1544,2928,0.35672152
1173,1456,0.35672075
1287,2390,0.35672054
936,2256,0.35672006
2044,2418,0.35671926
264,2284,0.3567183
22,2183,0.3567182
1731,2821,0.3567181
1053,2907,0.35671732
610,805,0.3567172
251,1704,0.3567168
1112,2280,0.35671645
944,2115,0.3567164
1112,1581,0.356716
2487,2912,0.35671586
1376,1798,0.3567139
660,806,0.35671246
1320,2263,0.3567123
1639,2507,0.3567122
133,944,0.35671145
2362,2584,0.3567109
1740,1926,0.3567099
806,1579,0.35670885
1868,2183,0.35670808
806,1180,0.3567079
183,933,0.35670757
1012,1647,0.356706
1546,2439,0.35670543
1789,2523,0.35670453
178,2370,0.35670394
141,852,0.35670125
1940,2142,0.35670125
2413,2787,0.3567011
970,2257,0.35669804
1582,1938,0.35669804
1179,2566,0.35669726
17,2183,0.3566969
211,1524,0.3566968
2144,2390,0.35669577
2047,2128,0.35669574
2038,2269,0.35669437
1360,2485,0.35669318
1192,1482,0.35669255
393,517,0.35669234
906,1601,0.35669118
2291,2642,0.356691
684,1093,0.35669056
468,2440,0.35668987
1680,1796,0.35668972
393,1241,0.35668942
616,1727,0.3566894
216,1012,0.35668918
1195,1326,0.356689
904,1622,0.35668835
141,205,0.35668814
2026,2826,0.3566881
329,2370,0.35668665
82,709,0.3566839
1948,2373,0.35668334
800,2146,0.35668302
40,1437,0.35668242
244,2712,0.3566823
933,1607,0.35668197
1217,1608,0.35668033
141,761,0.35668
604,2892,0.35667825
250,2444,0.3566779
2027,2609,0.35667753
205,1796,0.35667717
497,1895,0.3566761
2724,2827,0.3566757
743,1372,0.35667545
276,1172,0.35667518
130,1917,0.35667363
1012,2295,0.35667095
1428,2141,0.3566706
279,2365,0.35666528
1205,2044,0.35666516
1083,1579,0.35666448
19,645,0.35666418
264,1315,0.3566634
992,1568,0.35666332
179,897,0.35666305
971,1257,0.35666254
143,1762,0.3566622
2038,2451,0.3566615
576,2886,0.35666144
1572,2440,0.3566608
1551,2175,0.35665932
806,1320,0.35665858
1633,2370,0.3566575
238,1861,0.35665724
936,2680,0.35665715
555,1376,0.35665476
766,1891,0.35665226
1301,1557,0.35664955
393,591,0.35664895
1702,2850,0.35664693
937,1283,0.3566463
891,2344,0.35664552
775,2268,0.3566452
211,1572,0.3566449
572,1891,0.35664445
853,2759,0.35664314
1261,2325,0.35664275
1304,1437,0.35663965
1891,1972,0.35663903
738,1514,0.3566389
345,528,0.35663876
57,2074,0.35663855
1704,1924,0.35663784
2724,2928,0.35663682
1998,2729,0.35663557
1644,2539,0.35663506
64,1010,0.3566344
1460,2440,0.356634
1185,2518,0.35663307
317,709,0.35663247
2234,2238,0.3566298
1103,1254,0.35662895
818,1968,0.35662806
1292,2390,0.3566274
141,2028,0.35662735
958,2046,0.3566271
205,1140,0.3566264
347,984,0.3566252
654,2456,0.35662442
817,1955,0.3566231
1776,2822,0.35662305
395,806,0.35662273
461,752,0.35662225
117,2821,0.3566221
1011,1684,0.35662198
1482,2642,0.3566219
1762,2126,0.3566214
411,817,0.35661963
100,2672,0.35661948
1315,2504,0.35661766
256,2863,0.356617
2252,2545,0.35661492
598,2269,0.3566147
791,2504,0.3566146
393,1717,0.35661456
2043,2365,0.35661456
175,1482,0.35661423
1399,2385,0.356614
1194,2667,0.35661262
2073,2770,0.35661247
391,2078,0.3566123
576,1538,0.3566109
1914,2886,0.35661042
211,2634,0.35660952
1321,2840,0.35660943
805,2441,0.35660926
2307,2787,0.35660917
329,2440,0.3566086
160,1178,0.35660836
97,211,0.35660785
339,752,0.35660738
183,2858,0.35660684
96,703,0.35660666
660,2901,0.35660642
194,1955,0.35660577
821,1628,0.35660565
2026,2717,0.3566056
211,1677,0.35660464
1706,2398,0.3566039
752,1647,0.356603
2077,2839,0.35660237
1892,2440,0.35659933
1160,1209,0.3565973
726,1376,0.35659665
1582,1823,0.35659516
213,1552,0.35659403
271,1702,0.35659277
183,970,0.35659268
2302,2713,0.35659212
1678,2545,0.35659173
2370,2749,0.3565892
141,846,0.35658866
211,1694,0.35658714
237,338,0.35658616
1063,2183,0.35658523
1595,2177,0.35658464
2144,2909,0.356583
2131,2174,0.3565828
724,1805,0.35658246
84,253,0.35658085
255,1488,0.35657987
1329,2603,0.35657987
29,798,0.35657713
393,2783,0.35657656
957,2234,0.35657164
1925,2163,0.3565707
497,1185,0.35656998
1209,2755,0.3565682
1639,2160,0.3565668
1848,2370,0.35656658
276,420,0.35656643
1454,2523,0.35656545
341,1825,0.35656518
1241,2909,0.35656294
385,1916,0.3565603
20,2370,0.3565598
419,515,0.35655972
1962,2545,0.35655892
743,2912,0.35655776
992,2425,0.35655746
114,1481,0.35655558
2212,2758,0.35655484
798,2627,0.35655472
958,1103,0.35655418
40,275,0.35655358
2295,2440,0.3565527
852,1254,0.35655257
330,2836,0.356552
393,617,0.3565501
1103,2498,0.35654882
603,2046,0.356548
1164,2026,0.356548
55,265,0.35654777
68,2276,0.35654688
458,530,0.35654673
679,1012,0.35654458
637,2306,0.35654366
55,82,0.356543
1771,2769,0.3565419
1886,2379,0.35654172
1306,2907,0.35654083
1691,2553,0.3565404
1725,1891,0.35653982
457,1305,0.3565397
894,2744,0.35653904
482,1278,0.35653773
1792,2787,0.3565377
1053,2331,0.35653695
1484,1891,0.35653448
1011,2353,0.35653427
924,1446,0.35653362
1112,1713,0.35653293
71,1954,0.35653278
2370,2464,0.35653052
576,1466,0.35652936
1088,2718,0.35652882
1426,2044,0.35652855
672,891,0.35652626
1457,2766,0.35652557
1458,2504,0.35652548
71,2203,0.35652542
832,1011,0.35652524
1702,2943,0.35652444
1315,1639,0.35652444
2356,2627,0.3565243
1162,1546,0.35652402
763,1112,0.3565236
1702,2725,0.3565222
2545,2782,0.35652187
603,2473,0.35652152
2582,2642,0.35652104
752,2335,0.35652077
1399,2145,0.35652006
2767,2770,0.35651705
1182,2395,0.3565166
595,2503,0.35651642
776,2516,0.35651582
2393,2912,0.35651565
758,1748,0.3565145
372,2379,0.35651386
2004,2770,0.3565126
2516,2665,0.35651192
524,761,0.35651186
321,2325,0.35651118
227,1198,0.35651034
958,975,0.3565103
1257,2414,0.35650957
428,2748,0.35650867
1308,1872,0.35650864
217,2339,0.35650772
1763,2268,0.3565073
1523,2531,0.35650706
253,403,0.356507
1301,2839,0.3565046
1716,2034,0.35650304
1089,2831,0.3565029
1886,2414,0.35650283
1980,2483,0.3565022
2370,2900,0.35650188
191,1376,0.3565013
403,1482,0.35650045
1147,2279,0.3564994
444,2024,0.3564991
1980,2718,0.35649693
393,1616,0.35649607
25,2183,0.3564959
1538,2681,0.35649517
528,562,0.35649505
1943,2681,0.35649455
245,862,0.356492
1732,2128,0.35649168
256,2245,0.35648757
948,1891,0.35648572
1053,1192,0.35648552
572,1019,0.35648546
390,411,0.3564837
1792,2143,0.35648343
19,1160,0.35648325
953,993,0.35648322
408,1523,0.35648224
427,562,0.35648203
1261,2148,0.3564818
219,326,0.35647878
2376,2907,0.35647774
258,1321,0.35647723
438,1326,0.3564771
2027,2801,0.35647565
86,2390,0.356475
1428,2404,0.3564744
1204,2821,0.35647303
79,2545,0.3564728
460,2267,0.35647154
2266,2278,0.35647127
205,1454,0.35647124
2373,2840,0.35647094
59,1546,0.35646975
1376,1820,0.35646912
1271,2886,0.35646832
684,783,0.3564665
1364,2390,0.35646325
654,1731,0.35646203
2004,2386,0.35646197
255,2831,0.35646105
2044,2478,0.35646105
420,457,0.35646102
1012,1474,0.35646036
1514,1825,0.35646033
357,907,0.35645986
1368,2332,0.35645705
1189,2805,0.35645533
685,1727,0.35645106
971,2042,0.35645002
924,2375,0.3564494
211,2900,0.35644925
2183,2422,0.35644892
179,2652,0.35644594
1881,1954,0.3564455
2468,2508,0.35644543
355,2216,0.35644466
1606,2131,0.35644355
1474,2440,0.35644317
372,2399,0.356443
1320,2724,0.35644147
576,2455,0.35644108
494,1488,0.35644108
805,2709,0.3564409
1454,2713,0.35644025
993,1320,0.3564401
798,1872,0.35643995
530,585,0.3564378
862,1661,0.3564376
862,2685,0.35643727
140,251,0.3564365
105,1953,0.3564359
357,1742,0.35643554
738,2353,0.35643545
707,1189,0.35643536
307,1446,0.35643503
890,2934,0.35643464
1830,2516,0.35643452
1162,2044,0.35643193
761,781,0.3564302
1891,2239,0.35642925
992,1732,0.35642838
530,2268,0.35642797
418,1716,0.35642716
393,1363,0.356423
1357,2241,0.35642257
926,2440,0.35641983
2713,2826,0.35641932
140,158,0.3564178
2097,2890,0.35641682
1368,2171,0.3564157
747,1709,0.35641286
795,2044,0.35641113
231,269,0.35641092
2183,2343,0.3564095
342,1891,0.3564086
1735,2028,0.35640854
1924,2216,0.35640743
1217,1482,0.3564069
193,1624,0.35640678
471,2288,0.3564057
114,575,0.35640463
2539,2805,0.35640416
609,2131,0.35640374
211,1043,0.35640293
753,1924,0.35640272
1436,2324,0.35640207
1615,2348,0.3564017
759,1000,0.35640135
579,2375,0.3564013
471,2150,0.3564002
2468,2653,0.35639998
1468,2390,0.35639933
503,2787,0.35639882
1415,2044,0.35639864
1886,2050,0.3563983
2074,2768,0.35639787
2275,2641,0.35639784
403,2046,0.3563953
251,962,0.35639355
120,805,0.35639328
192,1568,0.3563931
1740,2511,0.356387
1129,1780,0.3563864
1702,2806,0.35638502
264,671,0.3563835
832,1171,0.35638297
65,79,0.35638186
194,2354,0.35638064
2201,2361,0.35638037
1254,1491,0.35638016
114,231,0.35637936
140,1185,0.35637918
949,2171,0.35637796
117,2268,0.35637683
2246,2718,0.35637552
1911,2435,0.3563741
821,1483,0.35637206
334,818,0.35637167
428,2188,0.3563715
255,2473,0.35637128
2142,2604,0.35637125
1891,2407,0.3563706
1321,2037,0.35637033
1984,2440,0.3563696
1820,2440,0.3563694
2320,2753,0.35636938
642,1805,0.3563688
56,457,0.35636806
1466,2886,0.35636798
2183,2675,0.35636798
624,2545,0.35636765
1271,2148,0.3563668
1162,1368,0.35636652
990,2906,0.3563663
425,2325,0.35636586
1330,1475,0.35636443
1764,2917,0.35636434
96,2672,0.35636353
923,1368,0.3563627
503,2759,0.3563625
269,2321,0.35636187
616,1540,0.35636178
1850,2915,0.35635987
1606,1885,0.3563591
233,1897,0.35635883
1546,2749,0.35635713
2818,2827,0.35635683
1488,2320,0.35635626
958,2744,0.35635474
684,2442,0.35635453
1753,2163,0.35635272
611,2840,0.35635263
1320,2471,0.35635152
189,384,0.35635114
239,2074,0.35634974
654,1158,0.35634968
476,2909,0.35634872
540,2473,0.3563484
318,708,0.3563474
455,1601,0.35634682
967,2935,0.3563468
1571,1742,0.3563461
1610,1861,0.3563452
1547,2390,0.35634515
1368,2089,0.3563439
318,576,0.35634336
2522,2929,0.3563431
0,933,0.3563417
752,1430,0.35634053
1852,2455,0.35634014
442,2183,0.35633984
1678,2787,0.35633904
2050,2255,0.3563388
57,2522,0.35633639
1282,2909,0.35633588
1986,2481,0.35633585
1891,2634,0.35633516
418,2641,0.35633484
524,2794,0.3563347
55,2043,0.35633445
1438,2616,0.35633275
1796,2291,0.35633272
598,1120,0.35633165
133,2566,0.35632995
297,2744,0.3563278
1083,2928,0.35632664
1529,2516,0.35632646
2641,2717,0.35632616
85,348,0.35632575
562,1835,0.3563257
1007,1399,0.35632443
2455,2727,0.3563239
2100,2909,0.35632318
321,1372,0.3563211
1473,1796,0.35632092
1442,2004,0.35632032
984,2917,0.3563199
2354,2585,0.35631832
1953,2890,0.35631815
71,2054,0.35631728
243,1478,0.35631678
1716,2068,0.35631666
672,2256,0.35631633
1661,2681,0.356314
105,2414,0.35631284
1468,2183,0.35631126
603,2667,0.35631123
1326,2808,0.3563108
19,330,0.35631007
105,990,0.3563092
320,2370,0.35630897
1821,2533,0.35630894
40,1304,0.35630825
36,2131,0.3563072
56,1704,0.3563067
1732,1953,0.35630608
411,1568,0.3563047
1556,2545,0.35630327
862,1575,0.35630196
1666,2752,0.3563017
1372,1852,0.35630146
497,576,0.35630146
539,1680,0.35630122
1192,2642,0.35629964
1001,1357,0.3562991
654,1716,0.35629907
2398,2755,0.35629532
650,2344,0.35629475
1088,2304,0.35629442
949,1692,0.35629442
1171,1684,0.35629344
457,2928,0.356293
2183,2589,0.35629293
1012,1860,0.3562929
1011,2724,0.3562922
331,1911,0.35629147
393,1619,0.35629117
427,1473,0.35629088
117,1968,0.35629088
104,2909,0.35628822
1546,1962,0.3562866
2415,2827,0.35628578
2331,2582,0.35628474
1916,2004,0.35628474
19,1141,0.35628402
1048,2250,0.35628334
253,380,0.3562832
1184,2131,0.35628292
582,2212,0.356281
970,1740,0.35627994
1341,2390,0.3562797
2271,2390,0.35627964
650,1198,0.35627925
48,133,0.35627866
1321,2585,0.35627759
1001,1771,0.35627678
489,1917,0.35627618
1034,1172,0.35627547
244,2804,0.356274
1015,2288,0.35627332
515,1428,0.35627326
253,2451,0.35627317
253,1975,0.35627306
93,1375,0.35627294
791,963,0.35627222
357,2196,0.35627165
1145,1482,0.35627162
1975,2299,0.35627148
317,1399,0.35627005
365,393,0.3562683
616,2744,0.35626823
1423,2278,0.35626557
663,2905,0.356265
1639,2116,0.35626438
1866,2304,0.35626337
1282,1891,0.35626113
1224,2219,0.3562599
470,2643,0.35625896
1916,2191,0.35625884
708,1631,0.3562584
497,2148,0.35625827
476,969,0.3562581
269,307,0.3562579
35,1924,0.3562577
1317,1891,0.35625696
2500,2893,0.3562563
1729,1961,0.35625562
520,618,0.3562556
1458,1557,0.3562554
2068,2269,0.35625464
205,2038,0.3562546
646,1546,0.35625437
993,1198,0.35625386
393,1066,0.35625386
497,1320,0.35625362
752,2357,0.35625356
1437,2257,0.35625297
595,1271,0.35625216
1180,1492,0.35625118
1301,2361,0.3562509
2516,2523,0.3562505
1725,2044,0.35625035
393,1787,0.3562501
639,1581,0.35624775
323,752,0.35624582
0,2435,0.35624558
1618,2435,0.35624442
2504,2717,0.3562443
239,1290,0.35624367
82,1954,0.35624358
891,2246,0.3562431
1891,2501,0.35624295
2054,2160,0.3562428
494,2907,0.35624257
800,1506,0.3562422
1001,1809,0.35624215
1702,2149,0.3562421
1256,1571,0.35624194
2302,2861,0.35624114
751,1368,0.35624105
237,2203,0.35624036
1326,2928,0.3562402
671,2507,0.35623872
1138,1862,0.3562371
645,1399,0.3562363
806,1185,0.35623467
444,1643,0.35623318
1702,2719,0.3562326
1320,2681,0.3562326
1113,2268,0.35623232
494,2773,0.35622886
35,1011,0.35622874
1727,2115,0.35622332
992,2892,0.3562233
297,2770,0.35622263
1031,1330,0.35622263
933,1160,0.35622174
418,2241,0.35622135
1544,1684,0.35621938
68,2466,0.3562192
779,1506,0.35621837
457,1185,0.35621753
2211,2805,0.35621703
865,975,0.3562162
1080,1891,0.35621595
800,1138,0.35621563
1546,2679,0.35621506
133,2567,0.35621458
1201,1791,0.35621426
1488,2146,0.35621357
1545,1658,0.35621354
1153,2718,0.356213
967,1764,0.35621125
2042,2917,0.35621116
494,1254,0.35621098
1704,2816,0.3562107
1731,1735,0.35620984
176,2212,0.35620874
1546,2759,0.35620803
1012,2336,0.35620782
530,1610,0.35620773
330,2504,0.35620767
1812,2263,0.3562063
975,1138,0.356206
773,2928,0.35620552
255,1557,0.35620514
582,2263,0.35620427
1320,2354,0.3562037
67,409,0.3562033
1182,1895,0.35620284
758,958,0.35620245
2813,2822,0.35620204
1794,2440,0.35620064
890,2016,0.35620037
802,2109,0.35620016
19,255,0.35619944
949,2407,0.35619912
582,2724,0.35619867
251,391,0.35619852
1895,2455,0.35619816
1376,2721,0.35619682
863,2507,0.35619462
752,1292,0.35619333
100,1664,0.356191
2360,2680,0.35619053
1261,1514,0.3561904
391,1466,0.3561904
276,457,0.3561891
428,951,0.35618854
143,1644,0.3561882
1783,2280,0.3561871
211,1616,0.3561869
2145,2507,0.35618624
540,2365,0.35618618
