source_idx,target_idx,support,string_score,wgcna_tom
1423,458,wgcna_only,,0.37892878
2212,130,wgcna_only,,0.37892658
643,2534,wgcna_only,,0.3789265
2168,355,wgcna_only,,0.37892532
1278,2323,wgcna_only,,0.3789252
2211,2929,wgcna_only,,0.37892428
303,455,wgcna_only,,0.37892422
603,2761,wgcna_only,,0.37892258
654,1735,wgcna_only,,0.37891987
383,1542,wgcna_only,,0.37891975
1002,1219,wgcna_only,,0.378919
1002,1295,wgcna_only,,0.3789188
1715,2072,wgcna_only,,0.3789169
944,598,wgcna_only,,0.37891546
2762,357,wgcna_only,,0.37891403
707,2498,wgcna_only,,0.3789101
1454,585,wgcna_only,,0.37890944
1012,1205,wgcna_only,,0.3789089
1789,1926,wgcna_only,,0.37890717
2917,2399,wgcna_only,,0.3789065
84,1542,wgcna_only,,0.3789051
55,2613,wgcna_only,,0.37890437
1610,2907,wgcna_only,,0.37890366
67,1174,wgcna_only,,0.37890142
1483,160,wgcna_only,,0.3789013
2277,2293,wgcna_only,,0.3789006
1955,2928,wgcna_only,,0.37889937
1254,1473,wgcna_only,,0.37889692
993,2047,wgcna_only,,0.378896
1376,2343,wgcna_only,,0.37889582
347,810,wgcna_only,,0.378889
1012,2843,wgcna_only,,0.3788886
243,2805,wgcna_only,,0.3788882
141,1735,wgcna_only,,0.37888813
1321,2708,wgcna_only,,0.3788877
2821,2145,wgcna_only,,0.37888545
2356,1497,wgcna_only,,0.37888515
418,2160,wgcna_only,,0.37888283
2325,2901,wgcna_only,,0.3788797
1182,321,wgcna_only,,0.37887925
2453,894,wgcna_only,,0.37887675
2928,96,wgcna_only,,0.37887627
2414,662,wgcna_only,,0.37887555
1911,1715,wgcna_only,,0.37887222
1083,1575,wgcna_only,,0.37887204
2299,1735,wgcna_only,,0.3788718
2333,2503,wgcna_only,,0.3788714
1204,2034,wgcna_only,,0.37887102
45,458,wgcna_only,,0.3788703
639,460,wgcna_only,,0.3788679
645,2831,wgcna_only,,0.37886772
2423,2752,wgcna_only,,0.37886748
1718,1002,wgcna_only,,0.3788662
1691,1105,wgcna_only,,0.37886584
2494,117,wgcna_only,,0.37886566
2451,2416,wgcna_only,,0.37886557
2566,2268,wgcna_only,,0.37886557
2191,175,wgcna_only,,0.3788655
599,1330,wgcna_only,,0.37886447
2150,64,wgcna_only,,0.37886417
233,1784,wgcna_only,,0.37886375
2365,1103,wgcna_only,,0.37886256
663,1925,wgcna_only,,0.37885913
1830,2524,wgcna_only,,0.37885776
990,2212,wgcna_only,,0.3788575
1861,141,wgcna_only,,0.37885714
747,2126,wgcna_only,,0.37885708
1570,1542,wgcna_only,,0.3788565
1811,2534,wgcna_only,,0.37885645
1138,2752,wgcna_only,,0.37885627
227,1661,wgcna_only,,0.37885243
1582,2892,wgcna_only,,0.37885097
2304,810,wgcna_only,,0.37884468
596,2370,wgcna_only,,0.37884408
2191,1542,wgcna_only,,0.37884283
341,227,wgcna_only,,0.37884092
1315,418,wgcna_only,,0.37884077
391,457,wgcna_only,,0.37883863
2175,598,wgcna_only,,0.3788374
800,19,wgcna_only,,0.3788338
872,2028,wgcna_only,,0.37883374
971,2677,wgcna_only,,0.37883368
611,2200,wgcna_only,,0.3788327
2116,2268,wgcna_only,,0.378831
2892,2373,wgcna_only,,0.37882814
975,253,wgcna_only,,0.378828
161,603,wgcna_only,,0.37882712
233,1751,wgcna_only,,0.378824
1321,2348,wgcna_only,,0.37882358
2831,2854,wgcna_only,,0.3788234
1372,355,wgcna_only,,0.37882328
2682,524,wgcna_only,,0.37882265
1538,1738,wgcna_only,,0.37882158
2333,1011,wgcna_only,,0.37882122
2116,2191,wgcna_only,,0.3788212
1716,305,wgcna_only,,0.3788208
524,1926,wgcna_only,,0.37882027
752,30,wgcna_only,,0.37881935
1299,425,wgcna_only,,0.37881866
2805,1666,wgcna_only,,0.37881815
2471,68,wgcna_only,,0.37881747
444,256,wgcna_only,,0.37881613
2901,1372,wgcna_only,,0.37881556
265,1140,wgcna_only,,0.37881485
1595,2150,wgcna_only,,0.37881362
1254,1968,wgcna_only,,0.37881207
2365,1214,wgcna_only,,0.37881115
2046,2839,wgcna_only,,0.3788101
460,2284,wgcna_only,,0.37880963
2354,1261,wgcna_only,,0.3788095
1975,2004,wgcna_only,,0.3788092
233,673,wgcna_only,,0.37880835
237,2597,wgcna_only,,0.3788068
2399,2928,wgcna_only,,0.37880617
2567,2504,wgcna_only,,0.37880597
2365,2524,wgcna_only,,0.3788056
2549,1480,wgcna_only,,0.37880462
105,2256,wgcna_only,,0.37880304
2713,2737,wgcna_only,,0.37880194
1181,1372,wgcna_only,,0.37880063
1306,524,wgcna_only,,0.37880003
1271,2885,wgcna_only,,0.37879917
2264,933,wgcna_only,,0.37879905
1321,2163,wgcna_only,,0.378799
1691,2507,wgcna_only,,0.37879875
1837,2370,wgcna_only,,0.3787976
2068,1723,wgcna_only,,0.37879753
244,210,wgcna_only,,0.37879592
2054,863,wgcna_only,,0.3787958
2046,2566,wgcna_only,,0.37879547
2665,1780,wgcna_only,,0.37879336
1012,1701,wgcna_only,,0.3787924
2713,894,wgcna_only,,0.37879124
1748,2603,wgcna_only,,0.37879118
13,55,wgcna_only,,0.37878937
1862,1832,wgcna_only,,0.37878892
2423,2191,wgcna_only,,0.37878862
914,2927,wgcna_only,,0.37878835
171,2524,wgcna_only,,0.3787883
1454,2203,wgcna_only,,0.37878826
2333,1171,wgcna_only,,0.37878817
2191,1506,wgcna_only,,0.37878764
708,347,wgcna_only,,0.3787865
2321,2534,wgcna_only,,0.37878522
1968,141,wgcna_only,,0.37878412
2404,1702,wgcna_only,,0.37878385
2682,2752,wgcna_only,,0.37878364
305,2284,wgcna_only,,0.3787812
297,2451,wgcna_only,,0.37877998
2608,2299,wgcna_only,,0.37877798
2665,2219,wgcna_only,,0.37877557
1628,357,wgcna_only,,0.37877432
2758,663,wgcna_only,,0.378774
1321,2677,wgcna_only,,0.37877324
598,585,wgcna_only,,0.37877068
2616,639,wgcna_only,,0.37876627
331,863,wgcna_only,,0.37876463
305,1624,wgcna_only,,0.37876362
1396,1575,wgcna_only,,0.3787634
1205,1702,wgcna_only,,0.37876174
2191,1458,wgcna_only,,0.37875625
2753,2568,wgcna_only,,0.37875602
1173,662,wgcna_only,,0.3787537
455,458,wgcna_only,,0.3787522
773,1729,wgcna_only,,0.3787519
1204,1713,wgcna_only,,0.3787513
2046,1735,wgcna_only,,0.37874877
1204,598,wgcna_only,,0.378748
1876,2361,wgcna_only,,0.37874597
264,2839,wgcna_only,,0.37874547
2126,2597,wgcna_only,,0.37874544
140,35,wgcna_only,,0.3787421
781,1154,wgcna_only,,0.3787419
1835,1179,wgcna_only,,0.37874013
1376,1545,wgcna_only,,0.37873918
48,654,wgcna_only,,0.3787383
2488,2370,wgcna_only,,0.37873828
1321,815,wgcna_only,,0.37873816
253,1897,wgcna_only,,0.37873814
1012,929,wgcna_only,,0.37873656
438,2097,wgcna_only,,0.37873536
852,1771,wgcna_only,,0.37873483
707,2566,wgcna_only,,0.37873474
2935,971,wgcna_only,,0.37873396
219,1446,wgcna_only,,0.3787334
467,1811,wgcna_only,,0.3787315
2000,1876,wgcna_only,,0.3787315
1762,383,wgcna_only,,0.37873104
2768,1540,wgcna_only,,0.3787273
2836,2613,wgcna_only,,0.37872624
93,2059,wgcna_only,,0.37872565
758,1954,wgcna_only,,0.37872455
425,967,wgcna_only,,0.37872446
1012,423,wgcna_only,,0.37872422
345,2115,wgcna_only,,0.37872174
2516,1964,wgcna_only,,0.37872046
2339,2350,wgcna_only,,0.37872016
579,316,wgcna_only,,0.37871236
1113,2435,wgcna_only,,0.3787119
2160,2435,wgcna_only,,0.37871087
275,616,wgcna_only,,0.37871015
2667,2077,wgcna_only,,0.3787099
2524,94,wgcna_only,,0.3787097
2516,524,wgcna_only,,0.37870798
2549,2361,wgcna_only,,0.37870762
1321,1261,wgcna_only,,0.37870616
2653,2288,wgcna_only,,0.37870577
2940,2370,wgcna_only,,0.37870494
331,1718,wgcna_only,,0.3787041
2073,233,wgcna_only,,0.3787027
1399,186,wgcna_only,,0.378701
2054,186,wgcna_only,,0.37869793
1446,1372,wgcna_only,,0.37869757
2861,1478,wgcna_only,,0.37869713
498,1382,wgcna_only,,0.37869635
290,2927,wgcna_only,,0.37869516
244,1000,wgcna_only,,0.37869444
467,2401,wgcna_only,,0.37869138
474,616,wgcna_only,,0.37869093
2766,1330,wgcna_only,,0.3786909
1458,2398,wgcna_only,,0.37868878
163,2661,wgcna_only,,0.37868777
738,1231,wgcna_only,,0.37868616
1257,114,wgcna_only,,0.37868604
1326,52,wgcna_only,,0.3786854
800,1639,wgcna_only,,0.3786848
1874,94,wgcna_only,,0.37868476
1190,1396,wgcna_only,,0.37868464
1173,1769,wgcna_only,,0.3786829
2277,2115,wgcna_only,,0.3786821
1173,145,wgcna_only,,0.37868157
2399,1925,wgcna_only,,0.37868124
2682,2398,wgcna_only,,0.37868124
2614,1357,wgcna_only,,0.378681
2395,806,wgcna_only,,0.37868035
1372,1753,wgcna_only,,0.3786801
1762,175,wgcna_only,,0.3786793
2000,1141,wgcna_only,,0.37867892
2256,395,wgcna_only,,0.37867787
2054,1209,wgcna_only,,0.37867597
1172,52,wgcna_only,,0.37867102
2374,2219,wgcna_only,,0.3786699
67,1706,wgcna_only,,0.3786691
2927,1067,wgcna_only,,0.37866867
1954,2504,wgcna_only,,0.37866655
2518,810,wgcna_only,,0.3786663
1012,1476,wgcna_only,,0.37866437
524,2028,wgcna_only,,0.3786642
1182,101,wgcna_only,,0.37866387
253,1217,wgcna_only,,0.37866256
1552,2193,wgcna_only,,0.37866214
2498,2361,wgcna_only,,0.3786593
494,1789,wgcna_only,,0.37865868
1784,776,wgcna_only,,0.37865743
2116,933,wgcna_only,,0.37865663
2500,2468,wgcna_only,,0.37865642
805,163,wgcna_only,,0.37865523
2504,2115,wgcna_only,,0.37865368
338,1399,wgcna_only,,0.3786518
125,2268,wgcna_only,,0.3786501
891,960,wgcna_only,,0.3786499
2175,2068,wgcna_only,,0.37864798
13,933,wgcna_only,,0.3786473
1865,2050,wgcna_only,,0.37864667
119,2237,wgcna_only,,0.37864643
1492,1615,wgcna_only,,0.37864593
2073,1304,wgcna_only,,0.37864444
2325,1998,wgcna_only,,0.37864247
1179,1138,wgcna_only,,0.37864053
862,1492,wgcna_only,,0.37864012
1788,1280,wgcna_only,,0.37863922
2047,114,wgcna_only,,0.37863892
2242,347,wgcna_only,,0.37863877
632,1702,wgcna_only,,0.3786385
1478,540,wgcna_only,,0.37863797
1182,1704,wgcna_only,,0.37863773
2927,1217,wgcna_only,,0.3786375
334,2435,wgcna_only,,0.37863475
1955,595,wgcna_only,,0.37863436
2423,800,wgcna_only,,0.37863088
872,1306,wgcna_only,,0.37863073
2057,1789,wgcna_only,,0.3786296
1295,253,wgcna_only,,0.3786288
2146,975,wgcna_only,,0.37862876
1446,1661,wgcna_only,,0.3786286
425,2375,wgcna_only,,0.37862518
2261,2373,wgcna_only,,0.378624
1376,1831,wgcna_only,,0.3786236
305,1975,wgcna_only,,0.37862334
1615,2471,wgcna_only,,0.37862238
1881,2068,wgcna_only,,0.37862235
763,2201,wgcna_only,,0.37862194
2603,1796,wgcna_only,,0.37862045
163,2920,wgcna_only,,0.37862027
418,585,wgcna_only,,0.37861872
1376,211,wgcna_only,,0.37861824
427,186,wgcna_only,,0.37861508
1911,338,wgcna_only,,0.37861502
2912,595,wgcna_only,,0.37861377
1876,894,wgcna_only,,0.37861225
2456,1713,wgcna_only,,0.37861103
1488,975,wgcna_only,,0.3786106
2642,2268,wgcna_only,,0.3786099
805,2615,wgcna_only,,0.37860912
2568,1482,wgcna_only,,0.37860835
1326,318,wgcna_only,,0.37860778
2724,2262,wgcna_only,,0.3786074
2073,345,wgcna_only,,0.37860584
1141,598,wgcna_only,,0.37860474
1529,2038,wgcna_only,,0.37860352
528,2361,wgcna_only,,0.3786034
975,1832,wgcna_only,,0.37860268
2516,707,wgcna_only,,0.37860218
1783,460,wgcna_only,,0.37860185
2440,675,wgcna_only,,0.37860158
2906,96,wgcna_only,,0.37860042
1595,520,wgcna_only,,0.3785985
1396,347,wgcna_only,,0.37859693
244,444,wgcna_only,,0.3785965
2603,2511,wgcna_only,,0.3785963
1097,1925,wgcna_only,,0.37859374
1299,56,wgcna_only,,0.37859356
650,919,wgcna_only,,0.37859306
1372,2050,wgcna_only,,0.37859294
1964,40,wgcna_only,,0.37859255
2168,2379,wgcna_only,,0.3785907
1110,1715,wgcna_only,,0.3785849
133,84,wgcna_only,,0.37858078
1874,1295,wgcna_only,,0.37857962
1180,96,wgcna_only,,0.37857476
2264,975,wgcna_only,,0.37857255
763,143,wgcna_only,,0.37857243
1113,1140,wgcna_only,,0.37857184
2037,2680,wgcna_only,,0.37857106
2116,1735,wgcna_only,,0.37857103
1610,2839,wgcna_only,,0.3785693
425,2168,wgcna_only,,0.37856835
1189,2004,wgcna_only,,0.37856668
2687,2373,wgcna_only,,0.37856665
2331,1552,wgcna_only,,0.37856647
243,2280,wgcna_only,,0.37856567
2616,1366,wgcna_only,,0.3785646
2401,2822,wgcna_only,,0.37856433
2175,238,wgcna_only,,0.3785628
2370,30,wgcna_only,,0.37856075
2516,863,wgcna_only,,0.37856072
671,2038,wgcna_only,,0.37856063
411,1372,wgcna_only,,0.37855804
1628,93,wgcna_only,,0.37855792
2126,1581,wgcna_only,,0.37855592
750,1360,wgcna_only,,0.37855512
57,2523,wgcna_only,,0.3785549
1217,1644,wgcna_only,,0.37855387
1581,2539,wgcna_only,,0.3785535
1538,68,wgcna_only,,0.37855303
1376,2143,wgcna_only,,0.37855127
776,1140,wgcna_only,,0.3785505
2425,2680,wgcna_only,,0.37855005
1111,798,wgcna_only,,0.3785497
2805,265,wgcna_only,,0.3785476
457,2471,wgcna_only,,0.3785458
1254,2516,wgcna_only,,0.37854564
2511,40,wgcna_only,,0.3785445
1156,1308,wgcna_only,,0.3785436
1691,2277,wgcna_only,,0.37854126
595,2304,wgcna_only,,0.378539
707,540,wgcna_only,,0.3785388
498,313,wgcna_only,,0.37853855
193,865,wgcna_only,,0.3785361
645,562,wgcna_only,,0.3785359
1751,265,wgcna_only,,0.37853566
962,2414,wgcna_only,,0.37853548
1214,1552,wgcna_only,,0.37853444
2609,1261,wgcna_only,,0.3785337
133,2026,wgcna_only,,0.37853366
2046,2858,wgcna_only,,0.3785331
2026,183,wgcna_only,,0.37853247
256,2920,wgcna_only,,0.37853208
2753,654,wgcna_only,,0.37853003
347,783,wgcna_only,,0.37852958
2027,316,wgcna_only,,0.3785293
1366,460,wgcna_only,,0.37852913
1666,1789,wgcna_only,,0.37852895
1254,2302,wgcna_only,,0.37852883
1081,269,wgcna_only,,0.37852815
1012,156,wgcna_only,,0.37852794
1738,2432,wgcna_only,,0.37852728
752,745,wgcna_only,,0.37852636
1571,907,wgcna_only,,0.37852344
684,821,wgcna_only,,0.3785233
2047,100,wgcna_only,,0.3785209
57,1696,wgcna_only,,0.3785187
914,2203,wgcna_only,,0.37851846
2821,2713,wgcna_only,,0.3785164
1302,460,wgcna_only,,0.37851557
779,2038,wgcna_only,,0.3785131
1808,2304,wgcna_only,,0.3785106
477,890,wgcna_only,,0.3785084
2566,2038,wgcna_only,,0.37850705
1706,798,wgcna_only,,0.3785063
2839,2203,wgcna_only,,0.37850544
2046,1437,wgcna_only,,0.37850407
2494,1106,wgcna_only,,0.37850368
2682,1002,wgcna_only,,0.37850267
2724,2399,wgcna_only,,0.37849796
1446,2915,wgcna_only,,0.3784974
425,2414,wgcna_only,,0.37849566
2160,2268,wgcna_only,,0.37849393
2890,2050,wgcna_only,,0.37849337
2821,970,wgcna_only,,0.37849334
2219,123,wgcna_only,,0.378493
1083,2216,wgcna_only,,0.37849274
140,1615,wgcna_only,,0.3784927
2805,82,wgcna_only,,0.37849152
1437,2752,wgcna_only,,0.37848938
2927,1437,wgcna_only,,0.37848923
1954,1832,wgcna_only,,0.37848416
2836,1219,wgcna_only,,0.37848377
1968,1608,wgcna_only,,0.37848333
2603,1749,wgcna_only,,0.3784832
1012,2279,wgcna_only,,0.37848312
1012,1071,wgcna_only,,0.37848285
1796,55,wgcna_only,,0.37848166
137,160,wgcna_only,,0.37848088
1876,141,wgcna_only,,0.37847978
2143,2440,wgcna_only,,0.378478
2755,1789,wgcna_only,,0.37847716
2767,1065,wgcna_only,,0.37847695
1329,1478,wgcna_only,,0.3784747
1552,569,wgcna_only,,0.37847444
761,1357,wgcna_only,,0.37847346
2375,832,wgcna_only,,0.37847134
2246,357,wgcna_only,,0.37846977
2101,2004,wgcna_only,,0.3784696
2665,2356,wgcna_only,,0.37846828
2673,269,wgcna_only,,0.37846664
2836,1454,wgcna_only,,0.37846464
1093,1925,wgcna_only,,0.37846366
2116,1796,wgcna_only,,0.37846354
2755,685,wgcna_only,,0.37846294
2667,2582,wgcna_only,,0.3784621
951,798,wgcna_only,,0.3784613
2416,217,wgcna_only,,0.37845895
1538,1299,wgcna_only,,0.37845886
2667,897,wgcna_only,,0.37845755
1473,2435,wgcna_only,,0.37845752
2073,275,wgcna_only,,0.37845725
574,2183,wgcna_only,,0.3784571
1878,85,wgcna_only,,0.3784553
1002,2773,wgcna_only,,0.37845173
1012,2198,wgcna_only,,0.37845147
993,1769,wgcna_only,,0.3784495
1103,84,wgcna_only,,0.3784491
1608,1542,wgcna_only,,0.37844768
2000,183,wgcna_only,,0.37844747
245,2304,wgcna_only,,0.37844592
2440,1071,wgcna_only,,0.3784453
297,237,wgcna_only,,0.378444
1791,293,wgcna_only,,0.37844375
2131,244,wgcna_only,,0.37844265
806,1261,wgcna_only,,0.3784426
181,460,wgcna_only,,0.3784426
2264,1551,wgcna_only,,0.3784418
1299,1271,wgcna_only,,0.37844166
140,2051,wgcna_only,,0.3784411
2667,275,wgcna_only,,0.37843984
912,489,wgcna_only,,0.37843943
1488,2642,wgcna_only,,0.37843877
2275,2361,wgcna_only,,0.37843698
2511,1954,wgcna_only,,0.37843683
2516,1968,wgcna_only,,0.37843642
347,2732,wgcna_only,,0.37843412
1805,875,wgcna_only,,0.37843287
2680,2348,wgcna_only,,0.37843227
671,1480,wgcna_only,,0.3784305
2046,2398,wgcna_only,,0.37843022
384,2584,wgcna_only,,0.3784288
1718,2566,wgcna_only,,0.37842792
758,1968,wgcna_only,,0.3784278
2288,387,wgcna_only,,0.3784274
347,60,wgcna_only,,0.3784256
763,569,wgcna_only,,0.37842482
2906,100,wgcna_only,,0.37842473
1663,2370,wgcna_only,,0.37842417
2331,781,wgcna_only,,0.37842393
264,1113,wgcna_only,,0.37842163
1716,685,wgcna_only,,0.3784174
1319,2822,wgcna_only,,0.37841642
141,1482,wgcna_only,,0.37841278
1811,2822,wgcna_only,,0.37841225
1708,2534,wgcna_only,,0.3784119
1821,2043,wgcna_only,,0.37841162
133,1964,wgcna_only,,0.37840798
1914,1753,wgcna_only,,0.37840742
2237,428,wgcna_only,,0.37840623
1376,1523,wgcna_only,,0.3784059
1182,1729,wgcna_only,,0.37840533
790,967,wgcna_only,,0.37840497
391,1925,wgcna_only,,0.37840474
171,2115,wgcna_only,,0.37840328
293,210,wgcna_only,,0.37840304
2333,1544,wgcna_only,,0.3784013
2379,60,wgcna_only,,0.37840062
317,2054,wgcna_only,,0.3784003
2466,993,wgcna_only,,0.37839997
1326,497,wgcna_only,,0.37839925
707,2057,wgcna_only,,0.37839568
133,1608,wgcna_only,,0.37839392
1204,872,wgcna_only,,0.37838975
2034,48,wgcna_only,,0.37838843
692,179,wgcna_only,,0.37838835
305,205,wgcna_only,,0.37838805
57,2284,wgcna_only,,0.3783878
1173,1180,wgcna_only,,0.37838772
2836,2264,wgcna_only,,0.37838763
1835,1140,wgcna_only,,0.3783853
1280,1357,wgcna_only,,0.37838206
2000,585,wgcna_only,,0.3783816
2503,815,wgcna_only,,0.3783786
1607,894,wgcna_only,,0.37837845
347,815,wgcna_only,,0.37837666
331,2826,wgcna_only,,0.37837595
1610,2293,wgcna_only,,0.37837493
331,2116,wgcna_only,,0.3783737
94,1458,wgcna_only,,0.37837318
1012,2252,wgcna_only,,0.3783731
176,2681,wgcna_only,,0.37837303
1784,1301,wgcna_only,,0.3783721
1610,1964,wgcna_only,,0.37837192
2183,2236,wgcna_only,,0.3783706
2374,1751,wgcna_only,,0.3783701
1423,802,wgcna_only,,0.3783693
48,1762,wgcna_only,,0.37836736
2183,2782,wgcna_only,,0.37836468
1615,1271,wgcna_only,,0.37836248
403,2068,wgcna_only,,0.37836242
160,2200,wgcna_only,,0.3783621
2634,2440,wgcna_only,,0.37836182
1103,2219,wgcna_only,,0.37836134
67,2101,wgcna_only,,0.378361
233,2038,wgcna_only,,0.37835908
2473,2493,wgcna_only,,0.378359
2264,1735,wgcna_only,,0.3783582
1830,1209,wgcna_only,,0.37835756
1964,2566,wgcna_only,,0.37835604
2455,1753,wgcna_only,,0.3783555
1179,1067,wgcna_only,,0.37835303
2681,355,wgcna_only,,0.37835297
1729,420,wgcna_only,,0.37835255
2603,2582,wgcna_only,,0.3783521
821,815,wgcna_only,,0.3783516
1796,40,wgcna_only,,0.3783504
85,2762,wgcna_only,,0.37835038
427,2299,wgcna_only,,0.37834722
1571,8,wgcna_only,,0.37834683
470,253,wgcna_only,,0.37834588
763,1302,wgcna_only,,0.37834337
665,60,wgcna_only,,0.37833974
509,186,wgcna_only,,0.37833962
1570,1715,wgcna_only,,0.37833762
1624,1480,wgcna_only,,0.37833732
1254,2717,wgcna_only,,0.37833694
2831,2453,wgcna_only,,0.37833267
933,2642,wgcna_only,,0.37833053
2494,2755,wgcna_only,,0.3783287
1179,380,wgcna_only,,0.37832668
2813,2534,wgcna_only,,0.37832657
2667,2705,wgcna_only,,0.3783261
781,2854,wgcna_only,,0.37832567
117,763,wgcna_only,,0.37832308
569,1715,wgcna_only,,0.37832272
1552,265,wgcna_only,,0.378322
894,383,wgcna_only,,0.37831947
1571,2255,wgcna_only,,0.37831736
747,2854,wgcna_only,,0.3783141
1749,975,wgcna_only,,0.3783107
576,347,wgcna_only,,0.37831062
316,2673,wgcna_only,,0.37831056
2201,524,wgcna_only,,0.37830758
751,2370,wgcna_only,,0.37830433
2333,1953,wgcna_only,,0.37830058
2615,64,wgcna_only,,0.37829936
2566,2752,wgcna_only,,0.37829897
2256,2673,wgcna_only,,0.37829733
1850,1034,wgcna_only,,0.37829724
171,1551,wgcna_only,,0.3782968
1141,2068,wgcna_only,,0.37829614
2727,114,wgcna_only,,0.3782944
1299,229,wgcna_only,,0.37829295
2498,2293,wgcna_only,,0.37829155
93,1320,wgcna_only,,0.3782879
1622,1791,wgcna_only,,0.37828663
2885,1753,wgcna_only,,0.37828493
264,776,wgcna_only,,0.37828434
2073,1158,wgcna_only,,0.3782833
1179,758,wgcna_only,,0.3782829
503,1702,wgcna_only,,0.37828106
238,2507,wgcna_only,,0.3782797
2912,2047,wgcna_only,,0.37827867
1454,141,wgcna_only,,0.37827852
747,45,wgcna_only,,0.3782774
2183,624,wgcna_only,,0.37827715
1517,1771,wgcna_only,,0.37827468
2423,1796,wgcna_only,,0.37827453
13,1954,wgcna_only,,0.37827444
685,1607,wgcna_only,,0.37827343
438,1850,wgcna_only,,0.3782721
2165,385,wgcna_only,,0.37827012
2306,225,wgcna_only,,0.37826985
2534,1320,wgcna_only,,0.37826976
1048,2440,wgcna_only,,0.37826973
969,2390,wgcna_only,,0.3782696
1791,2712,wgcna_only,,0.3782689
1881,2219,wgcna_only,,0.37826657
1964,2858,wgcna_only,,0.37826574
1189,2278,wgcna_only,,0.37826535
891,1865,wgcna_only,,0.37826514
2348,1582,wgcna_only,,0.37826213
2168,2681,wgcna_only,,0.37826085
176,1011,wgcna_only,,0.37826002
1914,1372,wgcna_only,,0.37825856
1713,509,wgcna_only,,0.37825847
673,897,wgcna_only,,0.3782572
2516,1478,wgcna_only,,0.37825435
1473,2054,wgcna_only,,0.3782543
2758,269,wgcna_only,,0.37825105
2176,2534,wgcna_only,,0.37825054
317,186,wgcna_only,,0.3782487
2277,1762,wgcna_only,,0.37824863
176,2801,wgcna_only,,0.37824813
1376,393,wgcna_only,,0.37824678
2073,1740,wgcna_only,,0.37824667
1696,1357,wgcna_only,,0.37824595
953,160,wgcna_only,,0.37824282
2732,1925,wgcna_only,,0.37823734
1326,2333,wgcna_only,,0.37823686
125,1644,wgcna_only,,0.3782333
1763,2293,wgcna_only,,0.3782331
975,1399,wgcna_only,,0.37823188
2365,2504,wgcna_only,,0.37823117
2385,2275,wgcna_only,,0.37822992
933,2193,wgcna_only,,0.3782298
559,1357,wgcna_only,,0.37822726
2566,2737,wgcna_only,,0.37822664
520,2288,wgcna_only,,0.37822533
2390,2279,wgcna_only,,0.37822247
238,253,wgcna_only,,0.37821916
912,2483,wgcna_only,,0.37821677
992,815,wgcna_only,,0.37821668
2277,1542,wgcna_only,,0.37821624
1083,469,wgcna_only,,0.37821612
458,217,wgcna_only,,0.37821472
2209,1581,wgcna_only,,0.37821364
1205,2370,wgcna_only,,0.3782128
752,14,wgcna_only,,0.37821117
1788,569,wgcna_only,,0.37820986
85,1664,wgcna_only,,0.37820867
2818,1925,wgcna_only,,0.37820783
2325,2263,wgcna_only,,0.3782071
254,2483,wgcna_only,,0.37820607
1204,1789,wgcna_only,,0.37820497
684,68,wgcna_only,,0.3782044
958,383,wgcna_only,,0.37820405
2775,1557,wgcna_only,,0.37820375
616,2752,wgcna_only,,0.3782017
2091,1753,wgcna_only,,0.37819937
1479,798,wgcna_only,,0.37819692
467,703,wgcna_only,,0.37819445
1601,639,wgcna_only,,0.37819394
316,2091,wgcna_only,,0.3781936
2912,1185,wgcna_only,,0.3781932
962,1850,wgcna_only,,0.3781932
2302,2435,wgcna_only,,0.37819195
2339,205,wgcna_only,,0.37818834
2603,2057,wgcna_only,,0.3781881
1179,253,wgcna_only,,0.37818795
1657,413,wgcna_only,,0.37818623
1862,1295,wgcna_only,,0.37818557
2038,2043,wgcna_only,,0.37818536
1881,2275,wgcna_only,,0.37818447
685,1280,wgcna_only,,0.37818366
2175,1762,wgcna_only,,0.37817702
1326,1729,wgcna_only,,0.37817663
1570,2068,wgcna_only,,0.37817574
474,800,wgcna_only,,0.37817475
494,616,wgcna_only,,0.37817317
