source,target,source_idx,target_idx,in_string,in_wgcna,string_score,wgcna_tom,support
KIAA2026,ZNF431,1523,2675,False,True,,0.33711627,wgcna_only
SMG1,TRIM56,2370,1333,False,True,,0.33711416,wgcna_only
DYRK1A,HSD17B4,2813,990,False,True,,0.33711407,wgcna_only
ICE2,MAPK1,2295,2835,False,True,,0.33711398,wgcna_only
BBS9,EPC2,1279,438,False,True,,0.33711374,wgcna_only
HDAC8,PARN,2909,2367,False,True,,0.33711246,wgcna_only
CSPP1,EWSR1,1460,2841,False,True,,0.3371122,wgcna_only
PHKB,STK38,2390,1121,False,True,,0.33711106,wgcna_only
RNF145,STAT6,1034,1961,False,True,,0.337111,wgcna_only
ANKIB1,PAK2,1315,750,False,True,,0.33711046,wgcna_only
CPPED1,HLA-DPB1,2365,1112,False,True,,0.3371103,wgcna_only
GNG2,HDLBP,2165,539,False,True,,0.33711004,wgcna_only
KAT6B,PHKB,1693,2390,False,True,,0.33711,wgcna_only
APC,WDR44,983,2923,False,True,,0.3371098,wgcna_only
PCCA,PCNX4,2117,2178,False,True,,0.3371097,wgcna_only
ASXL1,UPF2,2753,1639,False,True,,0.33710927,wgcna_only
FAM172A,PPP1R12B,969,240,False,True,,0.33710906,wgcna_only
ABI2,SHOC2,494,1740,False,True,,0.33710712,wgcna_only
ORC4,SEC24B,436,853,False,True,,0.3371071,wgcna_only
KIAA0319L,NUMB,65,2198,False,True,,0.3371069,wgcna_only
FNBP4,HSD17B4,1811,990,False,True,,0.3371068,wgcna_only
F13A1,MYSM1,1069,100,False,True,,0.3371066,wgcna_only
METTL15,TMCC1,1792,675,False,True,,0.3371054,wgcna_only
RAB3GAP1,SNX1,426,2302,False,True,,0.33710515,wgcna_only
FOXK1,SLMAP,1246,619,False,True,,0.33710513,wgcna_only
CAPRIN1,FBXW11,1798,1039,False,True,,0.33710504,wgcna_only
PPP2R5E,TGFB1,2183,2695,False,True,,0.33710468,wgcna_only
AC245297.3,HLA-A,171,1091,False,True,,0.3371041,wgcna_only
DEF6,EWSR1,1118,2841,False,True,,0.33710384,wgcna_only
ATE1,CTNNA1,1754,1008,False,True,,0.3371038,wgcna_only
FAM120A,SLTM,1569,2293,False,True,,0.3371023,wgcna_only
ACACA,SFSWAP,2495,2044,False,True,,0.33710223,wgcna_only
NUMB,UBA2,2198,2683,False,True,,0.33710217,wgcna_only
SCFD1,SLC30A9,2141,795,False,True,,0.33710083,wgcna_only
MIA2,VPS36,2154,2097,False,True,,0.33709928,wgcna_only
PCCA,SRBD1,2117,332,False,True,,0.33709887,wgcna_only
BRD4,WDR26,2665,265,False,True,,0.33709848,wgcna_only
ARID4A,OCIAD1,2175,800,False,True,,0.33709827,wgcna_only
CDC42BPB,ZFAND6,2239,2332,False,True,,0.337098,wgcna_only
KHDRBS1,TTC7B,56,2216,False,True,,0.33709773,wgcna_only
EXOC5,ROCK1,2172,2589,False,True,,0.33709753,wgcna_only
CLIP1,LPGAT1,2037,251,False,True,,0.3370975,wgcna_only
FLOT2,RPAP2,2474,130,False,True,,0.33709705,wgcna_only
OGDH,SMARCC1,1287,596,False,True,,0.33709618,wgcna_only
KDM3B,WDR26,1007,265,False,True,,0.33709592,wgcna_only
MAP4,UQCC1,597,2761,False,True,,0.33709577,wgcna_only
HNMT,STRN,430,316,False,True,,0.33709562,wgcna_only
CUL5,RAP1B,1862,1975,False,True,,0.33709544,wgcna_only
BRWD3,ZDHHC20,2915,2051,False,True,,0.33709523,wgcna_only
CD300A,SHOC2,2549,1740,False,True,,0.33709478,wgcna_only
LINC00894,POLK,2938,949,False,True,,0.3370944,wgcna_only
NEK1,SELPLG,890,2015,False,True,,0.33709416,wgcna_only
KMT2A,RAP1B,1874,1975,False,True,,0.33709413,wgcna_only
FAM172A,PLEKHM2,969,18,False,True,,0.33709362,wgcna_only
KIF16B,RBM5,2739,604,False,True,,0.3370931,wgcna_only
PCCA,TAF3,2117,1637,False,True,,0.33709243,wgcna_only
PTAR1,ZHX2,1551,1497,False,True,,0.33709165,wgcna_only
FUBP3,PPP3CC,1617,1415,False,True,,0.3370913,wgcna_only
PTEN,SECISBP2L,1706,2275,False,True,,0.3370913,wgcna_only
HLA-DQB1,KMT2A,1106,1874,False,True,,0.33709088,wgcna_only
RFX3,SEC24B,1518,853,False,True,,0.33709058,wgcna_only
RBM4,ZZEF1,1825,2442,False,True,,0.3370899,wgcna_only
SIPA1L2,SMG1,272,2370,False,True,,0.3370897,wgcna_only
LINC01004,STRN3,1338,2142,False,True,,0.33708927,wgcna_only
POLK,RIF1,949,439,False,True,,0.3370888,wgcna_only
PRDM2,SLMAP,14,619,False,True,,0.33708873,wgcna_only
ADAM17,COP1,290,213,False,True,,0.33708844,wgcna_only
SMAP1,TRAPPC8,1147,2596,False,True,,0.33708826,wgcna_only
MAP2K1,USP48,2309,30,False,True,,0.33708814,wgcna_only
TMEM131,ZNF254,393,2678,False,True,,0.3370872,wgcna_only
ABCB7,MNAT1,2912,2179,False,True,,0.33708593,wgcna_only
SLC30A7,SNHG25,141,2539,False,True,,0.33708492,wgcna_only
NFATC3,RHOT1,2407,2484,False,True,,0.3370847,wgcna_only
MAPK1,SLMAP,2835,619,False,True,,0.33708435,wgcna_only
SCAI,TPCN1,1608,2028,False,True,,0.3370837,wgcna_only
NPEPPS,SPIRE1,2518,2585,False,True,,0.33708343,wgcna_only
CDC14A,IFI44,140,122,False,True,,0.33708328,wgcna_only
PIAS2,USP9X,2609,2892,False,True,,0.33708254,wgcna_only
SWAP70,UBN2,1776,1372,False,True,,0.33708078,wgcna_only
TCAIM,TMEM131,589,393,False,True,,0.33708033,wgcna_only
CTNNBL1,RPS28,2767,2652,False,True,,0.3370799,wgcna_only
CDC42BPB,SBNO1,2239,2040,False,True,,0.33707935,wgcna_only
PHACTR4,TRRAP,50,1327,False,True,,0.33707854,wgcna_only
PAFAH1B1,ZNF532,2440,2622,False,True,,0.33707842,wgcna_only
FNBP4,PTPN4,1811,413,False,True,,0.33707735,wgcna_only
AKAP10,TIGAR,2466,1895,False,True,,0.33707726,wgcna_only
CDC42BPB,RHOT1,2239,2484,False,True,,0.33707684,wgcna_only
ANKFY1,MTA3,2443,326,False,True,,0.33707678,wgcna_only
CCNT2,IVNS1ABP,425,229,False,True,,0.33707607,wgcna_only
ATXN3,ERC1,2221,1891,False,True,,0.33707574,wgcna_only
PPP4R2,TM9SF3,632,1725,False,True,,0.33707464,wgcna_only
NGLY1,SMG1,563,2370,False,True,,0.33707437,wgcna_only
NOL10,SCFD1,292,2141,False,True,,0.33707356,wgcna_only
ASCC1,SLC23A2,1684,2729,False,True,,0.3370734,wgcna_only
FUS,ZNF451,2386,1140,False,True,,0.3370726,wgcna_only
FTO,HECTD4,2399,2025,False,True,,0.3370716,wgcna_only
CDC14A,CYBB,140,2890,False,True,,0.33707082,wgcna_only
KLC1,UBR5,2241,1482,False,True,,0.33707067,wgcna_only
BRAF,SLC44A1,1376,1580,False,True,,0.3370704,wgcna_only
RNF38,WIPF2,1545,2501,False,True,,0.33706924,wgcna_only
CDK19,PDK3,1181,2885,False,True,,0.33706892,wgcna_only
CMTM6,SLF2,571,1729,False,True,,0.3370687,wgcna_only
NUP98,XPO4,1770,2050,False,True,,0.3370684,wgcna_only
ERC1,NUTM2B-AS1,1891,1698,False,True,,0.33706817,wgcna_only
KIF5B,MAGI3,1657,158,False,True,,0.33706775,wgcna_only
MSRA,PSTPIP2,1399,2608,False,True,,0.33706713,wgcna_only
FNBP1,ZC3H12C,1615,1866,False,True,,0.3370668,wgcna_only
PHF20L1,SCAI,1506,1608,False,True,,0.33706677,wgcna_only
CDC42BPB,MAP2K1,2239,2309,False,True,,0.33706638,wgcna_only
SLMAP,ZXDC,619,668,False,True,,0.33706626,wgcna_only
BAZ1B,CNOT2,1299,1980,False,True,,0.3370657,wgcna_only
ATE1,SOS2,1754,2161,False,True,,0.33706418,wgcna_only
CCSER2,FAM172A,1701,969,False,True,,0.33706355,wgcna_only
FUBP3,UNK,1617,2554,False,True,,0.33706266,wgcna_only
ANAPC10,HLA-DPB1,872,1112,False,True,,0.33706227,wgcna_only
POLK,TIAM2,949,1228,False,True,,0.33706188,wgcna_only
LIMS1,USP48,402,30,False,True,,0.3370616,wgcna_only
EXOC2,NFAT5,1059,2410,False,True,,0.33705875,wgcna_only
APC,PPP1R21,983,339,False,True,,0.3370587,wgcna_only
EIF3A,LCORL,1748,779,False,True,,0.3370585,wgcna_only
KIF13B,WDR59,1428,2417,False,True,,0.33705828,wgcna_only
CSNK1G1,FTO,2303,2399,False,True,,0.33705816,wgcna_only
AMD1,ITGAV,1182,477,False,True,,0.33705783,wgcna_only
COPB1,SIK3,1784,1872,False,True,,0.33705723,wgcna_only
DCAF7,MAPK1,2536,2835,False,True,,0.3370569,wgcna_only
CAMSAP1,RC3H1,1625,211,False,True,,0.33705646,wgcna_only
EXOC4,RANBP9,1368,1076,False,True,,0.33705574,wgcna_only
CLEC2D,RC3H2,1905,1601,False,True,,0.33705568,wgcna_only
PAFAH1B1,RFX3,2440,1518,False,True,,0.33705556,wgcna_only
LNPEP,RPLP1,975,2315,False,True,,0.3370552,wgcna_only
OXSR1,WDR11,579,1753,False,True,,0.33705467,wgcna_only
FRYL,SNX13,799,1261,False,True,,0.3370542,wgcna_only
LPGAT1,ZNF33A,251,1664,False,True,,0.33705363,wgcna_only
GSK3B,PLXND1,650,674,False,True,,0.33705282,wgcna_only
PPP4R2,SMYD3,632,285,False,True,,0.33705255,wgcna_only
ERC1,YWHAB,1891,2771,False,True,,0.33705163,wgcna_only
DERA,ZC3H12C,1914,1866,False,True,,0.33705014,wgcna_only
KIAA0319L,ZNF131,65,922,False,True,,0.33704996,wgcna_only
ALCAM,RAB2A,642,1454,False,True,,0.33704934,wgcna_only
APC,NFYC,983,76,False,True,,0.33704928,wgcna_only
GPATCH8,LARP1,2508,1031,False,True,,0.3370485,wgcna_only
PAFAH1B1,STK38,2440,1121,False,True,,0.33704844,wgcna_only
GRK5,ITGB2,1749,2826,False,True,,0.33704838,wgcna_only
BBS9,STXBP3,1279,145,False,True,,0.3370481,wgcna_only
BRAF,LRPPRC,1376,329,False,True,,0.33704755,wgcna_only
RHOQ,S100A4,334,183,False,True,,0.33704746,wgcna_only
KATNBL1,SBNO1,2250,2040,False,True,,0.33704713,wgcna_only
RPRD2,TOP2B,175,562,False,True,,0.33704653,wgcna_only
ETFA,LUC7L,2325,2348,False,True,,0.33704618,wgcna_only
GLB1,MYOF,572,1719,False,True,,0.337046,wgcna_only
ARHGEF12,BAZ1B,1878,1299,False,True,,0.3370459,wgcna_only
ACACA,KATNBL1,2495,2250,False,True,,0.33704412,wgcna_only
MCM9,PECAM1,1190,2540,False,True,,0.33704314,wgcna_only
OPA1,PPP6R3,745,1831,False,True,,0.33704314,wgcna_only
FUBP3,VPS45,1617,173,False,True,,0.3370414,wgcna_only
CBLB,TMEM161B-AS1,643,967,False,True,,0.33704123,wgcna_only
FUBP1,NABP1,120,482,False,True,,0.33704072,wgcna_only
RFFL,TRIP4,2487,2304,False,True,,0.33704072,wgcna_only
CEP128,MAPKAP1,2209,1610,False,True,,0.33704057,wgcna_only
DENND3,FBXW11,1513,1039,False,True,,0.33704013,wgcna_only
FAM193A,TOP2B,761,562,False,True,,0.3370401,wgcna_only
DPP8,ZNF148,2306,666,False,True,,0.33704,wgcna_only
RPL17,ZMYND8,2613,2773,False,True,,0.3370399,wgcna_only
FOXN2,RCOR1,338,2237,False,True,,0.3370398,wgcna_only
CKAP5,CUL3,1806,515,False,True,,0.3370381,wgcna_only
AP1G1,SCFD1,2413,2141,False,True,,0.33703744,wgcna_only
ADAR,GLB1,188,572,False,True,,0.3370374,wgcna_only
ATXN7L1,EPC1,1341,1658,False,True,,0.3370369,wgcna_only
AC104123.1,RNF145,973,1034,False,True,,0.33703628,wgcna_only
FAM172A,SARNP,969,1957,False,True,,0.3370358,wgcna_only
AC079781.5,SFSWAP,1325,2044,False,True,,0.33703542,wgcna_only
STAM,ZHX2,1644,1497,False,True,,0.33703482,wgcna_only
CNBP,SOAT1,673,217,False,True,,0.3370343,wgcna_only
TM7SF3,WDR70,1925,919,False,True,,0.3370335,wgcna_only
RHOA,SLMAP,601,619,False,True,,0.3370331,wgcna_only
EHBP1,SCAMP2,354,2323,False,True,,0.33703253,wgcna_only
CDC42BPB,MAPK1,2239,2835,False,True,,0.33703223,wgcna_only
EPC2,TPT1-AS1,438,2078,False,True,,0.33703217,wgcna_only
LYST,PPP2CA,275,1002,False,True,,0.33703107,wgcna_only
EWSR1,SARNP,2841,1957,False,True,,0.33703053,wgcna_only
ADIPOR2,PCCA,1892,2117,False,True,,0.33702996,wgcna_only
FAM222B,KIAA0232,2473,768,False,True,,0.33702928,wgcna_only
CHFR,FAM120A,2046,1569,False,True,,0.33702847,wgcna_only
NNT,TRPM7,923,2279,False,True,,0.33702818,wgcna_only
HLA-DQA1,PPFIA1,1105,1832,False,True,,0.33702815,wgcna_only
CDC73,CDR2,233,2376,False,True,,0.33702642,wgcna_only
TRRAP,VPS45,1327,173,False,True,,0.33702642,wgcna_only
DEK,SPPL3,1083,2031,False,True,,0.33702603,wgcna_only
MAPK14,SPEN,1120,19,False,True,,0.3370249,wgcna_only
OSTF1,PRDM2,1554,14,False,True,,0.33702463,wgcna_only
SEC24B,TRIP11,853,2220,False,True,,0.33702403,wgcna_only
KIAA0355,ZBTB44,2681,1886,False,True,,0.33702365,wgcna_only
ARID2,ASCC1,1940,1684,False,True,,0.33702344,wgcna_only
FAM120A,UBR5,1569,1482,False,True,,0.3370232,wgcna_only
POLK,SACM1L,949,591,False,True,,0.33702245,wgcna_only
EHBP1,ST3GAL5,354,387,False,True,,0.337022,wgcna_only
PIK3CB,TMOD2,685,2284,False,True,,0.33702126,wgcna_only
ANKH,CHM,909,2917,False,True,,0.33702075,wgcna_only
PCCA,TMEM168,2117,1348,False,True,,0.33702064,wgcna_only
SLMAP,TRAPPC8,619,2596,False,True,,0.33702025,wgcna_only
APPBP2,TRPC4AP,2531,2759,False,True,,0.33701912,wgcna_only
ANKIB1,PHF20L1,1315,1506,False,True,,0.33701885,wgcna_only
DEF6,TMEM131,1118,393,False,True,,0.3370187,wgcna_only
ATXN7,PSEN1,622,2197,False,True,,0.33701852,wgcna_only
CNOT4,DMXL1,1369,988,False,True,,0.3370178,wgcna_only
KHDRBS1,OXSR1,56,579,False,True,,0.3370178,wgcna_only
DIDO1,SFT2D2,2787,207,False,True,,0.33701766,wgcna_only
DIDO1,UBE3D,2787,1157,False,True,,0.33701733,wgcna_only
FAM102B,PTAR1,143,1551,False,True,,0.33701676,wgcna_only
FNBP4,PCF11,1811,1850,False,True,,0.33701664,wgcna_only
EPC2,PABPN1,438,2140,False,True,,0.33701622,wgcna_only
ATP11C,LPGAT1,2935,251,False,True,,0.33701608,wgcna_only
GALK2,SHLD1,2276,2732,False,True,,0.33701593,wgcna_only
AGO3,UBR3,67,459,False,True,,0.33701587,wgcna_only
DCAF7,PCCA,2536,2117,False,True,,0.3370157,wgcna_only
EVL,SFSWAP,2230,2044,False,True,,0.33701512,wgcna_only
EIF2B3,WAPL,83,1702,False,True,,0.3370149,wgcna_only
GLB1,MED15,572,2833,False,True,,0.33701476,wgcna_only
ANOS1,APC,2874,983,False,True,,0.33701456,wgcna_only
DCAF7,TRAPPC8,2536,2596,False,True,,0.33701453,wgcna_only
DOP1A,EIF3A,1158,1748,False,True,,0.3370138,wgcna_only
SCARB1,SLF2,2042,1729,False,True,,0.33701223,wgcna_only
DDX60L,IL10RB,887,2804,False,True,,0.33701205,wgcna_only
ROCK1,WDR44,2589,2923,False,True,,0.3370118,wgcna_only
NSD1,RBBP4,1048,59,False,True,,0.3370117,wgcna_only
ECPAS,TLK2,1586,2534,False,True,,0.33701158,wgcna_only
LAMP2,SNAP23,2927,2266,False,True,,0.33701137,wgcna_only
HELZ,POC1B,2545,1992,False,True,,0.33701074,wgcna_only
BCLAF1,MAPK1,1205,2835,False,True,,0.3370105,wgcna_only
ATF7IP2,ZCCHC7,2357,1546,False,True,,0.33701032,wgcna_only
EIF3A,STK38L,1748,1926,False,True,,0.33700988,wgcna_only
NUMB,RAB5A,2198,557,False,True,,0.3370094,wgcna_only
MBTPS1,POLK,2422,949,False,True,,0.3370093,wgcna_only
MED27,NEGR1,1622,115,False,True,,0.33700922,wgcna_only
DDX3X,HNRNPM,2893,2653,False,True,,0.33700842,wgcna_only
AP1G1,NUDCD3,2413,1286,False,True,,0.3370084,wgcna_only
FXR1,PIK3C2A,724,1788,False,True,,0.3370082,wgcna_only
BCL2,RPS6KC1,2627,253,False,True,,0.33700734,wgcna_only
VPS29,ZCCHC7,2021,1546,False,True,,0.3370063,wgcna_only
PAFAH1B1,PLAGL1,2440,1215,False,True,,0.33700567,wgcna_only
TMEM131,ZMAT3,393,720,False,True,,0.33700556,wgcna_only
GOLGB1,TRIM33,653,160,False,True,,0.3370054,wgcna_only
GLB1,SH3RF3,572,404,False,True,,0.33700532,wgcna_only
CDC14B,WDR33,1572,419,False,True,,0.33700508,wgcna_only
PLEKHM2,POLK,18,949,False,True,,0.33700505,wgcna_only
GCA,MAPKAP1,455,1610,False,True,,0.33700493,wgcna_only
CDH12,WDPCP,912,355,False,True,,0.33700445,wgcna_only
CUL3,WDR59,515,2417,False,True,,0.3370043,wgcna_only
PPP4R1,RAB39A,2582,1861,False,True,,0.33700413,wgcna_only
AGPAT3,CST3,2821,2744,False,True,,0.3370041,wgcna_only
BRD4,COP1,2665,213,False,True,,0.33700407,wgcna_only
EXOC2,SARNP,1059,1957,False,True,,0.33700374,wgcna_only
ERICH1,PPP2R5E,1392,2183,False,True,,0.3370037,wgcna_only
ARID2,NT5C2,1940,1738,False,True,,0.33700362,wgcna_only
CDC14A,HNMT,140,430,False,True,,0.3370035,wgcna_only
ARMC8,JUN,684,101,False,True,,0.33700305,wgcna_only
FGFR1OP2,OGA,1924,1732,False,True,,0.33700192,wgcna_only
PPP6R3,SCFD1,1831,2141,False,True,,0.3370011,wgcna_only
PCBP2,VAPA,1954,2584,False,True,,0.33700106,wgcna_only
KIF13B,MIOS,1428,1255,False,True,,0.33700082,wgcna_only
PTP4A2,SIK3,55,1872,False,True,,0.33700067,wgcna_only
MGST2,PPP2R5E,867,2183,False,True,,0.33700004,wgcna_only
AGPAT3,CLIP2,2821,1302,False,True,,0.3369997,wgcna_only
RBM5,SWAP70,604,1776,False,True,,0.33699957,wgcna_only
NAP1L4,TRAF3IP2-AS1,1769,1185,False,True,,0.33699942,wgcna_only
ARIH1,DIPK1A,2320,133,False,True,,0.3369994,wgcna_only
H3F3B,SCAI,2553,1608,False,True,,0.33699894,wgcna_only
APC,RYK,983,679,False,True,,0.33699864,wgcna_only
DDX3X,RAD50,2893,1000,False,True,,0.3369985,wgcna_only
CNTLN,TM9SF4,1529,2752,False,True,,0.33699805,wgcna_only
EXOC4,ZNF562,1368,2656,False,True,,0.33699805,wgcna_only
MCTP1,TMEM106A,970,2507,False,True,,0.33699733,wgcna_only
APPL1,PCCA,617,2117,False,True,,0.33699682,wgcna_only
DMXL1,TMEM164,988,2920,False,True,,0.3369961,wgcna_only
ATF7IP2,HECTD1,2357,2143,False,True,,0.33699608,wgcna_only
PAFAH1B1,RLF,2440,74,False,True,,0.3369958,wgcna_only
CUL4A,USP33,2131,118,False,True,,0.3369934,wgcna_only
CDC42BPB,PLEKHM2,2239,18,False,True,,0.33699313,wgcna_only
OAZ1,PHF20L1,2643,1506,False,True,,0.33699223,wgcna_only
THOC2,WWOX,2928,2419,False,True,,0.33699208,wgcna_only
CAP1,ZCCHC7,73,1546,False,True,,0.3369916,wgcna_only
PPFIA1,RPL11,1832,38,False,True,,0.33699095,wgcna_only
KIF13B,PIK3C3,1428,2605,False,True,,0.33699068,wgcna_only
DNAJB14,TRAF3IP2-AS1,844,1185,False,True,,0.3369906,wgcna_only
HNRNPR,ZNF207,37,2485,False,True,,0.33698994,wgcna_only
DIDO1,TFEB,2787,1127,False,True,,0.33698952,wgcna_only
CCNL1,SNX24,703,992,False,True,,0.33698863,wgcna_only
HDAC8,UBE2H,2909,1363,False,True,,0.33698848,wgcna_only
CAPZA1,HECTD1,156,2143,False,True,,0.33698818,wgcna_only
CAMSAP2,MPZL1,238,205,False,True,,0.33698687,wgcna_only
NNT,TRPC4AP,923,2759,False,True,,0.33698636,wgcna_only
AKAP11,PMS1,2073,478,False,True,,0.33698538,wgcna_only
MAPK14,UBR5,1120,1482,False,True,,0.33698457,wgcna_only
CYLD,REL,2395,350,False,True,,0.33698422,wgcna_only
R3HDM1,ZNF518A,427,1723,False,True,,0.33698416,wgcna_only
COTL1,GIGYF2,2423,530,False,True,,0.3369841,wgcna_only
PHACTR2,SHPRH,1214,1217,False,True,,0.33698404,wgcna_only
MICAL3,SNHG25,2831,2539,False,True,,0.33698264,wgcna_only
EXOC2,RYK,1059,679,False,True,,0.3369823,wgcna_only
TMCC3,TMEM131,1997,393,False,True,,0.33698028,wgcna_only
EMB,HIBADH,924,1271,False,True,,0.33697897,wgcna_only
RPL34,SERINC1,852,1192,False,True,,0.33697888,wgcna_only
DIDO1,NFAT5,2787,2410,False,True,,0.3369784,wgcna_only
IKZF1,LNPEP,1290,975,False,True,,0.33697823,wgcna_only
CHFR,SPAG9,2046,2523,False,True,,0.33697727,wgcna_only
KCTD12,MARK2,2104,1821,False,True,,0.33697674,wgcna_only
PRPF40A,RPS12,444,1202,False,True,,0.33697644,wgcna_only
SERINC5,WDR26,958,265,False,True,,0.33697614,wgcna_only
MICU3,STRN3,1404,2142,False,True,,0.33697566,wgcna_only
ATXN7,RAB12,622,2580,False,True,,0.3369744,wgcna_only
ATRN,SLC49A4,2724,662,False,True,,0.33697385,wgcna_only
EVI5,ZC3H7A,131,2362,False,True,,0.33697373,wgcna_only
ATP11B,PRPF40A,725,444,False,True,,0.33697337,wgcna_only
CDR2,PHACTR2,2376,1214,False,True,,0.33697292,wgcna_only
CASD1,RBMX,1321,2934,False,True,,0.33697283,wgcna_only
BCAR3,EIF2AK4,137,2256,False,True,,0.33697268,wgcna_only
CDC42BPB,ELP3,2239,1426,False,True,,0.33697256,wgcna_only
CAMKMT,PRPF4B,331,1065,False,True,,0.33697075,wgcna_only
HELZ,ZNF277,2545,1347,False,True,,0.3369695,wgcna_only
ARID2,EDEM3,1940,227,False,True,,0.3369679,wgcna_only
PPP4R2,THOC1,632,2573,False,True,,0.33696714,wgcna_only
ATE1,ZNF236,1754,2632,False,True,,0.3369668,wgcna_only
EEFSEC,NFE2L2,671,470,False,True,,0.33696657,wgcna_only
PPP4R2,TAF2,632,1495,False,True,,0.33696648,wgcna_only
HNRNPA2B1,NRF1,1269,1362,False,True,,0.33696613,wgcna_only
PPM1L,SLC23A2,708,2729,False,True,,0.3369648,wgcna_only
DDX39B,TRAF3IP2-AS1,1097,1185,False,True,,0.33696386,wgcna_only
EIF1B-AS1,MROH1,582,1514,False,True,,0.33696386,wgcna_only
RNF38,SEC24B,1545,853,False,True,,0.33696386,wgcna_only
ELOVL5,RPS14,1138,1027,False,True,,0.33696368,wgcna_only
EPC2,TTC7B,438,2216,False,True,,0.33696264,wgcna_only
HS2ST1,PAK2,125,750,False,True,,0.33696264,wgcna_only
SNX14,TM9SF4,1160,2752,False,True,,0.33696193,wgcna_only
PPP4R2,UBQLN1,632,1556,False,True,,0.3369617,wgcna_only
ORC4,TRAPPC8,436,2596,False,True,,0.33696038,wgcna_only
EPC2,GALK2,438,2276,False,True,,0.33696008,wgcna_only
DHX36,PPP6R3,702,1831,False,True,,0.33696002,wgcna_only
HP1BP3,RC3H2,29,1601,False,True,,0.33695975,wgcna_only
ATE1,PKD2,1754,831,False,True,,0.3369595,wgcna_only
CD300A,PTAR1,2549,1551,False,True,,0.3369592,wgcna_only
GLB1,LONP2,572,2391,False,True,,0.33695891,wgcna_only
CCDC88A,PCGF5,346,1713,False,True,,0.33695856,wgcna_only
BAZ1B,RBM39,1299,2762,False,True,,0.3369571,wgcna_only
HECTD1,PJA2,2143,981,False,True,,0.33695614,wgcna_only
ANKFY1,GLUD1,2443,1704,False,True,,0.3369559,wgcna_only
ATG16L2,WDR26,1835,265,False,True,,0.33695582,wgcna_only
ATP1B3,KPNA6,689,57,False,True,,0.3369552,wgcna_only
RASSF3,TRAPPC10,1971,2822,False,True,,0.33695513,wgcna_only
CAPRIN1,CUL3,1798,515,False,True,,0.3369541,wgcna_only
HLA-DQA1,RAB2A,1105,1454,False,True,,0.33695403,wgcna_only
LNPEP,NFKB1,975,846,False,True,,0.33695373,wgcna_only
MAP2K4,SCAMP2,2457,2323,False,True,,0.33695364,wgcna_only
HNRNPD,NUP98,821,1770,False,True,,0.33695352,wgcna_only
KIAA0232,RNF19A,768,1478,False,True,,0.33695316,wgcna_only
RPS14,SHOC2,1027,1740,False,True,,0.33695254,wgcna_only
PHIP,TM7SF3,1153,1925,False,True,,0.33695167,wgcna_only
RNF217,SECISBP2L,1194,2275,False,True,,0.33695135,wgcna_only
ATXN7,CDK8,622,2055,False,True,,0.3369512,wgcna_only
NFATC3,WASF2,2407,46,False,True,,0.33694845,wgcna_only
DCAF8,KIAA2026,196,1523,False,True,,0.33694836,wgcna_only
ANAPC5,GCA,2034,455,False,True,,0.33694834,wgcna_only
IRF2,PAK2,897,750,False,True,,0.33694783,wgcna_only
ERCC6L2,TMED8,1571,2206,False,True,,0.33694732,wgcna_only
UHRF2,USP48,1524,30,False,True,,0.33694726,wgcna_only
PDIA3,UBR1,2269,2268,False,True,,0.33694708,wgcna_only
HDAC8,VPS29,2909,2021,False,True,,0.3369468,wgcna_only
DHX9,NUMB,224,2198,False,True,,0.3369464,wgcna_only
RPS23,SUFU,963,1735,False,True,,0.33694443,wgcna_only
ERC1,TMEM14B,1891,1073,False,True,,0.3369442,wgcna_only
ATXN7,EXOC2,622,1059,False,True,,0.33694333,wgcna_only
FAM172A,WDR59,969,2417,False,True,,0.3369426,wgcna_only
KPNA3,SMG6,2089,2439,False,True,,0.3369426,wgcna_only
CLEC16A,POLK,2359,949,False,True,,0.33694166,wgcna_only
PRPF40A,TMBIM4,444,1973,False,True,,0.33694133,wgcna_only
METTL9,SNX1,2374,2302,False,True,,0.33694062,wgcna_only
CYBC1,DLG1,2570,752,False,True,,0.3369399,wgcna_only
GIGYF2,UBE2R2,530,1540,False,True,,0.33693877,wgcna_only
KIF13B,NMT1,1428,2509,False,True,,0.33693853,wgcna_only
EXOC4,TLE4,1368,1555,False,True,,0.3369373,wgcna_only
LAMP2,LCOR,2927,1727,False,True,,0.3369373,wgcna_only
MDM4,ST3GAL5,244,387,False,True,,0.3369366,wgcna_only
PRKDC,WASL,1442,1357,False,True,,0.3369366,wgcna_only
CORO1A,RPL3,2385,2854,False,True,,0.33693576,wgcna_only
RPL11,SHOC2,38,1740,False,True,,0.3369351,wgcna_only
HK2,ZMYND8,380,2773,False,True,,0.3369344,wgcna_only
GPHN,LNPEP,2188,975,False,True,,0.3369343,wgcna_only
ETNK1,NFATC3,1918,2407,False,True,,0.336934,wgcna_only
FRMD5,LINC01278,2270,2901,False,True,,0.33693376,wgcna_only
ZNF800,ZNF83,1358,2712,False,True,,0.33693364,wgcna_only
CDK5RAP2,SLC7A6,1595,2408,False,True,,0.3369336,wgcna_only
GSK3B,SEPTIN6,650,2926,False,True,,0.33693343,wgcna_only
ATXN7L1,MAPK1,1341,2835,False,True,,0.33693326,wgcna_only
FUBP3,RBBP4,1617,59,False,True,,0.33693317,wgcna_only
CBR4,PHKB,888,2390,False,True,,0.33693284,wgcna_only
MTMR3,VPS41,2843,1282,False,True,,0.33693212,wgcna_only
