gene,scope,AT8_delta,A_beta_6e10_delta,GFAP_delta,Iba1_delta,NeuN_delta,manifold_safety_status,prediction_safety_status,perturbation_success,failure_reason,mean_latent_shift,median_latent_shift,mean_nearest_real_cell_distance,p95_nearest_real_cell_distance,baseline_nn_p95_threshold,manifold_violation_fraction,tau_lowering_score,amyloid_lowering_score,neuron_preservation_score,gliosis_penalty,therapeutic_like_score,dual_pathology_lowering_score,broad_shift_score,tau_lowering_score_percentile,amyloid_lowering_score_percentile,neuron_preservation_score_percentile,gliosis_penalty_percentile,therapeutic_like_score_percentile,dual_pathology_lowering_score_percentile,broad_shift_score_percentile
MTDH,graph_connected,0.0047370195388793,-0.0088513391092419,0.0502453073859214,-0.0079269083216786,-0.0017636063275858,not_computed,not_separately_audited,True,,0.0002077989629469,0.0002271488046972,,,,,-0.0047370195388793,0.0088513391092419,-0.0017636063275858,0.0502453073859214,-0.0567459332523865,0.0041143195703626,0.0147048361366614,39.49925261584454,69.02092675635276,34.64125560538117,90.20926756352765,10.014947683109119,59.97757847533632,62.18236173393124
FASTKD1,graph_connected,0.0227078478783369,0.0151941440999507,0.0372678153216838,0.0070893722586333,0.010260029695928,not_computed,not_separately_audited,True,,0.0001827855594456,0.0001330949162365,,,,,-0.0227078478783369,-0.0151941440999507,0.010260029695928,0.0443571875803171,-0.056805005762726,-0.0379019919782876,0.01850384185090654,6.053811659192825,25.635276532137517,78.43796711509717,87.96711509715995,9.977578475336323,12.294469357249627,76.04633781763826
TLK1,graph_connected,0.0119562027975916,0.0188211165368556,-0.0896015167236328,0.0495282597839832,0.0045631402172148,not_computed,not_separately_audited,True,,0.0004769377992488,0.0005338233313523,,,,,-0.0119562027975916,-0.0188211165368556,0.0045631402172148,0.0495282597839832,-0.056921322364360004,-0.0307773193344472,0.0348940472118556,19.76831091180867,20.029895366218238,59.30493273542601,89.76083707025411,9.940209267563528,17.526158445440956,96.00149476831092
SUPT3H,graph_connected,0.0221648961305618,0.0207992810755968,0.0428282022476196,-0.0254042260348796,0.0079350052401423,not_computed,not_separately_audited,True,,0.0001716105907689,0.0002080913545796,,,,,-0.0221648961305618,-0.0207992810755968,0.0079350052401423,0.0428282022476196,-0.0570580931380391,-0.042964177206158596,0.02382632214576002,6.502242152466367,17.376681614349778,71.52466367713004,87.33183856502242,9.902840059790732,10.089686098654708,88.19133034379672
RPS2,graph_connected,0.0287566184997558,0.0561961270868778,0.0153760081157088,0.0160468444228172,0.0030564926564693,not_computed,not_separately_audited,True,,0.0002591122174635,0.0002391208399785,,,,,-0.0287566184997558,-0.0561961270868778,0.0030564926564693,0.031422852538526,-0.0571229783818125,-0.0849527455866336,0.02388641815632578,2.9521674140508223,1.9431988041853512,54.26008968609865,80.30642750373693,9.865470852017937,1.6068759342301941,88.3034379671151
NR3C2,graph_connected,0.0037525878287851,0.0258969347923994,0.0511375367641449,0.0007443508366122,-0.0016004409408196,not_computed,not_separately_audited,True,,0.0002184354525525,0.000177871712367,,,,,-0.0037525878287851,-0.0258969347923994,-0.0016004409408196,0.0518818876007571,-0.0572349163703618,-0.0296495226211845,0.01662637023255224,42.78774289985052,11.958146487294469,35.38863976083707,90.91928251121077,9.828101644245143,18.7593423019432,70.2914798206278
TYMP,graph_connected,0.0127636156976223,0.0172409135848283,0.0306456349790096,0.0034163212403655,-0.010415987111628,not_computed,not_separately_audited,True,,0.0001489890128141,0.0001147073489846,,,,,-0.0127636156976223,-0.0172409135848283,-0.010415987111628,0.0340619562193751,-0.0572415590286254,-0.0300045292824506,0.01489649452269074,18.348281016442453,21.973094170403588,12.144992526158445,82.58594917787742,9.790732436472346,18.348281016442453,63.07922272047832
KIAA0319L,graph_connected,0.0039838324300944,0.0143434777855873,0.0112625639885663,0.0642775297164917,0.0221488159149885,not_computed,not_separately_audited,True,,0.0008008048753254,0.0008574650855734,,,,,-0.0039838324300944,-0.0143434777855873,0.0221488159149885,0.075540093705058,-0.0573751102201639,-0.0183273102156817,0.02320324396714564,41.74140508221226,27.167414050822124,94.24514200298954,95.70254110612855,9.753363228699552,30.343796711509718,87.33183856502242
AMD1,graph_connected,0.0141795901581645,0.0309646055102348,0.0211334712803363,0.0161325056105852,-0.0060087898746132,not_computed,not_separately_audited,True,,0.0002406212006462,0.0002009427553275,,,,,-0.0141795901581645,-0.0309646055102348,-0.0060087898746132,0.037265976890921496,-0.0574543569236992,-0.0451441956683993,0.017683792486786802,15.246636771300448,8.856502242152468,21.78624813153961,84.64125560538116,9.715994020926756,8.89387144992526,73.91629297458894
RHOT1,graph_connected,0.0117008192464709,0.0642203763127327,0.0476343482732772,0.0009592530550435,0.0028030590619891,not_computed,not_separately_audited,True,,0.0001991165918298,0.000240351393586,,,,,-0.0117008192464709,-0.0642203763127327,0.0028030590619891,0.0485936013283207,-0.0574913615128025,-0.0759211955592036,0.025463571189902678,20.14200298953662,1.1210762331838564,53.288490284005974,89.34977578475336,9.678624813153961,2.204783258594918,90.24663677130044
PDE9A,graph_connected,0.0100967204198241,0.0127960313111543,0.0332404188811779,0.000681085512042,-0.0134963551536202,not_computed,not_separately_audited,True,,0.0001364461350021,9.415987005922943e-05,,,,,-0.0100967204198241,-0.0127960313111543,-0.0134963551536202,0.0339215043932199,-0.0575145799666642,-0.0228927517309784,0.0140621222555637,23.281016442451417,29.14798206278027,8.183856502242152,82.47384155455904,9.641255605381167,24.70104633781764,58.63228699551569
TBC1D14,graph_connected,0.005549288354814,0.0020312848500907,0.0167518090456724,0.0035639812704175,-0.0317451022565364,not_computed,not_separately_audited,True,,0.0002071786148007,0.0001856947346823,,,,,-0.005549288354814,-0.0020312848500907,-0.0317451022565364,0.020315790316089898,-0.057610180927440295,-0.007580573204904699,0.011928293155506201,36.62182361733931,48.76681614349776,0.8968609865470852,68.68460388639761,9.60388639760837,43.796711509716,46.449925261584454
RPS27A,graph_connected,-0.0045629614032804,0.0149879567325115,0.0292797163128852,0.0414301939308643,0.0083364332094788,not_computed,not_separately_audited,True,,0.0004340472514741,0.0003273710608482,,,,,0.0045629614032804,-0.0149879567325115,0.0083364332094788,0.07070991024374951,-0.05781051563099031,-0.0104249953292311,0.01971945231780404,71.78624813153961,26.121076233183853,72.86995515695067,95.254110612855,9.566517189835576,39.91031390134529,80.15695067264575
KIF13B,graph_connected,0.0242365561425685,-0.0016710235504433,0.032086294144392,0.0191158540546894,0.0174926910549402,not_computed,not_separately_audited,True,,0.0008132547955028,0.0008016130304895,,,,,-0.0242365561425685,0.0016710235504433,0.0174926910549402,0.0512021481990814,-0.0579460132867097,-0.022565532592125202,0.018920483789406677,4.970104633781764,56.57698056801196,90.43348281016442,90.50822122571002,9.52914798206278,25.07473841554559,77.27952167414051
DYNC1H1,graph_connected,0.0262144822627306,0.0001446852547815,0.0496716052293777,-0.0157561209052801,0.0176526680588722,not_computed,not_separately_audited,True,,0.0003376879612915,0.0003166331443935,,,,,-0.0262144822627306,-0.0001446852547815,0.0176526680588722,0.0496716052293777,-0.058233419433236094,-0.0263591675175121,0.021887912342208417,3.774289985052317,52.98953662182362,90.5829596412556,89.91031390134529,9.491778774289985,21.449925261584454,84.97757847533633
HNRNPA3,graph_connected,-0.0223686434328556,0.0101154502481222,0.0318490006029605,0.045373149216175,-0.0035213232040405,not_computed,not_separately_audited,True,,0.0002603493048809,0.0003198604972567,,,,,0.0223686434328556,-0.0101154502481222,-0.0035213232040405,0.0772221498191355,-0.0583748295903204,0.0122531931847334,0.02264551334083076,95.85201793721974,33.6322869955157,28.961136023916296,96.0388639760837,9.45440956651719,70.47832585949178,86.36023916292974
FGF12,graph_connected,0.0202079229056835,0.0120921991765499,0.0172023605555295,0.0214022733271121,8.331122080562636e-05,not_computed,not_separately_audited,True,,0.0002290323172928,0.0001917481567943,,,,,-0.0202079229056835,-0.0120921991765499,8.331122080562636e-05,0.0386046338826416,-0.058729245567519475,-0.0323001220822334,0.014197613437136125,8.146487294469356,30.568011958146485,42.1898355754858,85.35127055306427,9.417040358744394,16.292974588938712,59.56651718983558
BCLAF1,graph_connected,0.0167080946266651,0.0183751471340656,0.0174782257527112,0.0113716823980212,-0.0131756411865353,not_computed,not_separately_audited,True,,0.0001740721636451,0.0001653529470786,,,,,-0.0167080946266651,-0.0183751471340656,-0.0131756411865353,0.0288499081507324,-0.0587336439639328,-0.0350832417607307,0.01542175821959968,11.509715994020926,20.515695067264573,8.632286995515695,77.69058295964125,9.3796711509716,13.938714499252617,65.6203288490284
RECK,graph_connected,0.0029266241472214,0.0059097628109157,0.0371191650629043,0.0128609035164117,-0.0063378824852406,not_computed,not_separately_audited,True,,0.0001662463182583,0.0001445740053895,,,,,-0.0029266241472214,-0.0059097628109157,-0.0063378824852406,0.049980068579316,-0.059244575211778,-0.008836386958137099,0.01303086760453874,45.59043348281017,41.180866965620325,20.62780269058296,90.02242152466367,9.342301943198803,42.26457399103139,53.32585949177877
CELF1,graph_connected,0.0114647215232253,-0.0013722167350351,0.0624886900186538,-0.0176764018833637,0.0147082768380641,not_computed,not_separately_audited,True,,0.0001944916148204,0.0001690544449957,,,,,-0.0114647215232253,0.0013722167350351,0.0147082768380641,0.0624886900186538,-0.059245134703815,-0.010092504788190201,0.0215420613996684,20.40358744394619,56.05381165919282,86.7339312406577,93.79671150971599,9.304932735426009,40.28400597907324,84.3423019431988
UBASH3B,graph_connected,0.0106393564492464,-0.0456254631280899,5.533454168471508e-05,-0.0314135514199733,-0.0486301779747009,not_computed,not_separately_audited,True,,0.0002734845911618,0.0002835750347003,,,,,-0.0106393564492464,0.0456254631280899,-0.0486301779747009,5.533454168471508e-05,-0.059324868965632015,0.0349861066788435,0.027272776702739043,22.159940209267564,96.33781763826606,0.29895366218236175,29.932735426008968,9.267563527653214,88.11659192825113,92.00298953662183
PPP2CA,graph_connected,-0.0065455548465251,-0.0175279919058084,0.0525389574468135,0.0156628172844648,0.0020562168210744,not_computed,not_separately_audited,True,,0.0003049503138754,0.00023445863917,,,,,0.0065455548465251,0.0175279919058084,0.0020562168210744,0.06820177473127831,-0.05960000306367881,0.024073546752333502,0.01886630766093724,77.01793721973094,80.64275037369207,50.672645739910315,94.76831091180867,9.230194319880418,82.0254110612855,77.01793721973094
SKAP2,graph_connected,-0.0020882680546492,0.0211035553365945,0.0327811278402805,0.014504631049931,-0.0145791610702872,not_computed,not_separately_audited,True,,0.0001542665122542,0.0001065905453287,,,,,0.0020882680546492,-0.0211035553365945,-0.0145791610702872,0.0472857588902115,-0.0597766519058495,-0.0190152872819453,0.01701134867034848,63.86397608370703,16.666666666666664,7.062780269058296,88.82660687593423,9.192825112107624,29.484304932735427,71.93572496263079
AATF,graph_connected,0.012174260802567,0.0170198753476142,0.0668437927961349,-0.0007083509699441,0.0189700480550527,not_computed,not_separately_audited,True,,0.0002182173338951,0.0001657049433561,,,,,-0.012174260802567,-0.0170198753476142,0.0189700480550527,0.0668437927961349,-0.0600480055436492,-0.029194136150181203,0.02314326559426258,19.394618834080717,22.384155455904335,91.89088191330343,94.43198804185351,9.155455904334827,19.020926756352765,87.18236173393123
ESR1,graph_connected,0.0156818181276321,0.066183716058731,0.0519711822271347,0.0148105630651116,0.0222109742462635,not_computed,not_separately_audited,True,,0.0003267459396738,0.0002253827406093,,,,,-0.0156818181276321,-0.066183716058731,0.0222109742462635,0.0667817452922463,-0.060252589173614896,-0.0818655341863631,0.03417165074497458,12.929745889387146,0.8968609865470852,94.43198804185351,94.39461883408072,9.118086696562033,1.8684603886397608,95.70254110612855
SLMAP,graph_connected,0.0064865183085203,0.0208162944763898,0.0600587911903858,0.0214123837649822,0.0275511369109153,not_computed,not_separately_audited,True,,0.0003555900475475,0.0003416842664591,,,,,-0.0064865183085203,-0.0208162944763898,0.0275511369109153,0.081471174955368,-0.060406556352973,-0.0273028127849101,0.02726502493023868,33.37070254110613,17.339312406576983,96.44992526158445,96.37518684603886,9.080717488789238,20.665171898355755,91.96562032884903
RANBP9,graph_connected,0.0136788468807935,-0.0039650229737162,0.0697852075099945,-0.0147977480664849,0.0230263117700815,not_computed,not_separately_audited,True,,0.0002196601708419,0.0002621777239255,,,,,-0.0136788468807935,0.0039650229737162,0.0230263117700815,0.0697852075099945,-0.06043774262070651,-0.0097138239070773,0.025050627440214118,16.33034379671151,60.46337817638266,94.84304932735425,95.10463378176382,9.043348281016444,40.91928251121077,89.68609865470853
ATRN,graph_connected,0.0247129909694194,0.029370741918683,0.0199546571820974,0.0104464655742049,-0.0053434879519045,not_computed,not_separately_audited,True,,0.0002054571814369,0.0002409881853964,,,,,-0.0247129909694194,-0.029370741918683,-0.0053434879519045,0.0304011227563023,-0.060457601677626205,-0.0540837328881024,0.017965668719261838,4.559043348281016,9.60388639760837,23.72944693572496,79.40956651718983,9.005979073243648,5.829596412556054,74.73841554559043
YTHDC1,graph_connected,0.0189190823584795,0.0136773912236094,0.0508149601519107,0.0045938855037093,0.0136450827121734,not_computed,not_separately_audited,True,,0.0002070399059448,0.0001747206988511,,,,,-0.0189190823584795,-0.0136773912236094,0.0136450827121734,0.05540884565562,-0.0606828453019261,-0.0325964735820889,0.020330080389976458,9.118086696562033,27.989536621823618,85.38863976083707,91.92825112107623,8.968609865470851,16.031390134529147,81.72645739910314
PPP3CC,graph_connected,0.0131634389981627,0.0176675152033567,0.0487003289163112,-0.0023016140330582,0.0010169637389481,not_computed,not_separately_audited,True,,0.0001876761089079,0.0001561395765747,,,,,-0.0131634389981627,-0.0176675152033567,0.0010169637389481,0.0487003289163112,-0.0608468041755258,-0.0308309542015194,0.016569972177967383,17.376681614349778,21.48729446935725,46.337817638266074,89.42451420029896,8.931240657698057,17.451420029895367,69.95515695067265
ANK3,graph_connected,0.0049479682929813,0.0249992161989212,0.0407407879829406,0.012832892127335,-0.0023741158656775,not_computed,not_separately_audited,True,,0.0001647938770474,0.0001328621874563,,,,,-0.0049479682929813,-0.0249992161989212,-0.0023741158656775,0.0535736801102756,-0.0608957642689344,-0.0299471844919025,0.017178996093571118,38.826606875934225,12.855007473841553,32.69805680119581,91.51718983557548,8.89387144992526,18.423019431988042,72.38415545590433
RNF24,graph_connected,0.0069882306270301,0.0367162562906742,0.0242177583277225,0.0106690106913447,-0.0191216859966516,not_computed,not_separately_audited,True,,0.0001868639083113,0.0001379097666358,,,,,-0.0069882306270301,-0.0367162562906742,-0.0191216859966516,0.034886769019067204,-0.060996685642748905,-0.0437044869177043,0.01954258838668462,31.576980568011958,6.203288490284006,3.2511210762331837,83.07174887892377,8.856502242152468,9.641255605381167,79.40956651718983
ARID4A,graph_connected,0.0141368545591831,0.0295846350491046,0.0198904443532228,0.0163212493062019,-0.011007847264409,not_computed,not_separately_audited,True,,0.0001909551792778,0.0001805778301786,,,,,-0.0141368545591831,-0.0295846350491046,-0.011007847264409,0.0362116936594247,-0.0613563954830168,-0.0437214896082877,0.018188206106424278,15.47085201793722,9.52914798206278,11.397608370702542,84.15545590433483,8.819133034379671,9.566517189835576,75.18684603886398
ITGB1,graph_connected,-0.0213732793927192,-0.0350856259465217,0.0306397564709186,0.0473335087299346,-0.0048690740950405,not_computed,not_separately_audited,True,,0.0002437701914459,0.0002026782021857,,,,,0.0213732793927192,0.0350856259465217,-0.0048690740950405,0.07797326520085321,-0.061469059903174514,0.056458905339240896,0.02786024892702692,95.3288490284006,93.64723467862481,24.85052316890882,96.18834080717488,8.781763826606875,95.4035874439462,92.45142002989537
HLA-DMB,graph_connected,0.0278181713074445,0.0251573733985424,0.0448429211974144,-0.0016050017438828,0.0105463359504938,not_computed,not_separately_audited,True,,0.0002237192093161,0.0001803999475669,,,,,-0.0278181713074445,-0.0251573733985424,0.0105463359504938,0.0448429211974144,-0.062114756554365096,-0.0529755447059869,0.021993960719555578,3.43796711509716,12.630792227204784,79.33482810164425,88.11659192825113,8.74439461883408,6.091180866965621,85.23916292974589
