"guide_donor","guide_identity","donor","Gene_Targeted","crispr","n_cells","total_counts"
"MS4A4A_CRISPRi_sgRNA_5||D1","MS4A4A_CRISPRi_sgRNA_5","D1","MS4A4A","Perturbed",14,110046
"MS4A4A_CRISPRi_sgRNA_5||D2","MS4A4A_CRISPRi_sgRNA_5","D2","MS4A4A","Perturbed",7,63561
"MS4A6A_CRISPRi_sgRNA_1||D1","MS4A6A_CRISPRi_sgRNA_1","D1","MS4A6A","Perturbed",16,130062
"MS4A6A_CRISPRi_sgRNA_1||D2","MS4A6A_CRISPRi_sgRNA_1","D2","MS4A6A","Perturbed",19,153287
"MS4A6A_CRISPRi_sgRNA_2||D1","MS4A6A_CRISPRi_sgRNA_2","D1","MS4A6A","Perturbed",16,130971
"MS4A6A_CRISPRi_sgRNA_2||D2","MS4A6A_CRISPRi_sgRNA_2","D2","MS4A6A","Perturbed",5,37035
"MS4A6A_CRISPRi_sgRNA_3||D1","MS4A6A_CRISPRi_sgRNA_3","D1","MS4A6A","Perturbed",21,189562
"MS4A6A_CRISPRi_sgRNA_3||D2","MS4A6A_CRISPRi_sgRNA_3","D2","MS4A6A","Perturbed",7,52789
"MS4A6A_CRISPRi_sgRNA_4||D1","MS4A6A_CRISPRi_sgRNA_4","D1","MS4A6A","Perturbed",14,158851
"MS4A6A_CRISPRi_sgRNA_4||D2","MS4A6A_CRISPRi_sgRNA_4","D2","MS4A6A","Perturbed",8,68337
"MS4A6A_CRISPRi_sgRNA_5||D1","MS4A6A_CRISPRi_sgRNA_5","D1","MS4A6A","Perturbed",4,30886
"NFATC1_CRISPRi_sgRNA_1||D1","NFATC1_CRISPRi_sgRNA_1","D1","NFATC1","Perturbed",13,135024
"NFATC1_CRISPRi_sgRNA_1||D2","NFATC1_CRISPRi_sgRNA_1","D2","NFATC1","Perturbed",4,24792
"NFATC1_CRISPRi_sgRNA_2||D1","NFATC1_CRISPRi_sgRNA_2","D1","NFATC1","Perturbed",9,80752
"NFATC1_CRISPRi_sgRNA_2||D2","NFATC1_CRISPRi_sgRNA_2","D2","NFATC1","Perturbed",2,15163
"NFATC1_CRISPRi_sgRNA_3||D1","NFATC1_CRISPRi_sgRNA_3","D1","NFATC1","Perturbed",12,110649
"NFATC1_CRISPRi_sgRNA_3||D2","NFATC1_CRISPRi_sgRNA_3","D2","NFATC1","Perturbed",6,61474
"NFATC1_CRISPRi_sgRNA_4||D1","NFATC1_CRISPRi_sgRNA_4","D1","NFATC1","Perturbed",7,71876
"NFATC1_CRISPRi_sgRNA_4||D2","NFATC1_CRISPRi_sgRNA_4","D2","NFATC1","Perturbed",7,50669
"NFATC1_CRISPRi_sgRNA_5||D1","NFATC1_CRISPRi_sgRNA_5","D1","NFATC1","Perturbed",23,169912
"NFATC1_CRISPRi_sgRNA_5||D2","NFATC1_CRISPRi_sgRNA_5","D2","NFATC1","Perturbed",13,91135
"NFATC2_CRISPRi_sgRNA_1||D1","NFATC2_CRISPRi_sgRNA_1","D1","NFATC2","Perturbed",6,41944
"NFATC2_CRISPRi_sgRNA_1||D2","NFATC2_CRISPRi_sgRNA_1","D2","NFATC2","Perturbed",5,27427
"NFATC2_CRISPRi_sgRNA_2||D1","NFATC2_CRISPRi_sgRNA_2","D1","NFATC2","Perturbed",15,131938
"NFATC2_CRISPRi_sgRNA_2||D2","NFATC2_CRISPRi_sgRNA_2","D2","NFATC2","Perturbed",6,40164
"NFATC2_CRISPRi_sgRNA_3||D1","NFATC2_CRISPRi_sgRNA_3","D1","NFATC2","Perturbed",11,89290
"NFATC2_CRISPRi_sgRNA_3||D2","NFATC2_CRISPRi_sgRNA_3","D2","NFATC2","Perturbed",4,45243
"NFATC2_CRISPRi_sgRNA_4||D1","NFATC2_CRISPRi_sgRNA_4","D1","NFATC2","Perturbed",7,79556
"NFATC2_CRISPRi_sgRNA_4||D2","NFATC2_CRISPRi_sgRNA_4","D2","NFATC2","Perturbed",1,6887
"NFATC2_CRISPRi_sgRNA_5||D1","NFATC2_CRISPRi_sgRNA_5","D1","NFATC2","Perturbed",33,304525
"NFATC2_CRISPRi_sgRNA_5||D2","NFATC2_CRISPRi_sgRNA_5","D2","NFATC2","Perturbed",10,76990
"NLRC4_CRISPRi_sgRNA_1||D1","NLRC4_CRISPRi_sgRNA_1","D1","NLRC4","Perturbed",4,25422
"NLRC4_CRISPRi_sgRNA_1||D2","NLRC4_CRISPRi_sgRNA_1","D2","NLRC4","Perturbed",1,8368
"NLRC4_CRISPRi_sgRNA_2||D1","NLRC4_CRISPRi_sgRNA_2","D1","NLRC4","Perturbed",19,160594
"NLRC4_CRISPRi_sgRNA_2||D2","NLRC4_CRISPRi_sgRNA_2","D2","NLRC4","Perturbed",7,57243
"NLRC4_CRISPRi_sgRNA_3||D1","NLRC4_CRISPRi_sgRNA_3","D1","NLRC4","Perturbed",35,331395
"NLRC4_CRISPRi_sgRNA_3||D2","NLRC4_CRISPRi_sgRNA_3","D2","NLRC4","Perturbed",34,269397
"NLRC4_CRISPRi_sgRNA_4||D1","NLRC4_CRISPRi_sgRNA_4","D1","NLRC4","Perturbed",7,83228
"NLRC4_CRISPRi_sgRNA_4||D2","NLRC4_CRISPRi_sgRNA_4","D2","NLRC4","Perturbed",15,128601
"NLRC4_CRISPRi_sgRNA_5||D1","NLRC4_CRISPRi_sgRNA_5","D1","NLRC4","Perturbed",10,87592
"NLRC4_CRISPRi_sgRNA_5||D2","NLRC4_CRISPRi_sgRNA_5","D2","NLRC4","Perturbed",4,36532
"NLRP3_CRISPRi_sgRNA_1||D1","NLRP3_CRISPRi_sgRNA_1","D1","NLRP3","Perturbed",29,273169
"NLRP3_CRISPRi_sgRNA_1||D2","NLRP3_CRISPRi_sgRNA_1","D2","NLRP3","Perturbed",19,177073
"NLRP3_CRISPRi_sgRNA_2||D1","NLRP3_CRISPRi_sgRNA_2","D1","NLRP3","Perturbed",17,147175
"NLRP3_CRISPRi_sgRNA_2||D2","NLRP3_CRISPRi_sgRNA_2","D2","NLRP3","Perturbed",13,119185
"NLRP3_CRISPRi_sgRNA_3||D1","NLRP3_CRISPRi_sgRNA_3","D1","NLRP3","Perturbed",6,57095
"NLRP3_CRISPRi_sgRNA_3||D2","NLRP3_CRISPRi_sgRNA_3","D2","NLRP3","Perturbed",5,39662
"NLRP3_CRISPRi_sgRNA_4||D1","NLRP3_CRISPRi_sgRNA_4","D1","NLRP3","Perturbed",18,163898
"NLRP3_CRISPRi_sgRNA_4||D2","NLRP3_CRISPRi_sgRNA_4","D2","NLRP3","Perturbed",5,39148
"NLRP3_CRISPRi_sgRNA_5||D1","NLRP3_CRISPRi_sgRNA_5","D1","NLRP3","Perturbed",5,42761
"NLRP3_CRISPRi_sgRNA_5||D2","NLRP3_CRISPRi_sgRNA_5","D2","NLRP3","Perturbed",4,32357
"Non-Targeting_001||D1","Non-Targeting_001","D1","NT","NT",111,1005841
"Non-Targeting_001||D2","Non-Targeting_001","D2","NT","NT",52,438031
"Non-Targeting_002||D1","Non-Targeting_002","D1","NT","NT",4,26374
"Non-Targeting_002||D2","Non-Targeting_002","D2","NT","NT",3,20584
"Non-Targeting_003||D1","Non-Targeting_003","D1","NT","NT",11,101219
"Non-Targeting_003||D2","Non-Targeting_003","D2","NT","NT",4,33689
"Non-Targeting_004||D1","Non-Targeting_004","D1","NT","NT",25,230161
"Non-Targeting_004||D2","Non-Targeting_004","D2","NT","NT",10,64502
"Non-Targeting_005||D1","Non-Targeting_005","D1","NT","NT",7,67012
"Non-Targeting_005||D2","Non-Targeting_005","D2","NT","NT",1,3630
"Non-Targeting_006||D1","Non-Targeting_006","D1","NT","NT",13,117523
"Non-Targeting_006||D2","Non-Targeting_006","D2","NT","NT",4,34350
"Non-Targeting_007||D1","Non-Targeting_007","D1","NT","NT",1,5259
"Non-Targeting_007||D2","Non-Targeting_007","D2","NT","NT",2,22323
"Non-Targeting_008||D1","Non-Targeting_008","D1","NT","NT",9,106377
"Non-Targeting_008||D2","Non-Targeting_008","D2","NT","NT",2,20584
"Non-Targeting_009||D1","Non-Targeting_009","D1","NT","NT",4,20544
"Non-Targeting_010||D1","Non-Targeting_010","D1","NT","NT",11,93755
"Non-Targeting_010||D2","Non-Targeting_010","D2","NT","NT",5,27801
"Non-Targeting_011||D1","Non-Targeting_011","D1","NT","NT",15,141577
"Non-Targeting_011||D2","Non-Targeting_011","D2","NT","NT",19,158558
"Non-Targeting_012||D1","Non-Targeting_012","D1","NT","NT",9,72493
"Non-Targeting_012||D2","Non-Targeting_012","D2","NT","NT",8,95843
"Non-Targeting_013||D1","Non-Targeting_013","D1","NT","NT",13,122358
"Non-Targeting_013||D2","Non-Targeting_013","D2","NT","NT",4,32494
"Non-Targeting_014||D1","Non-Targeting_014","D1","NT","NT",11,112131
"Non-Targeting_014||D2","Non-Targeting_014","D2","NT","NT",4,29994
"Non-Targeting_015||D1","Non-Targeting_015","D1","NT","NT",18,153356
"Non-Targeting_015||D2","Non-Targeting_015","D2","NT","NT",7,62800
"Non-Targeting_016||D1","Non-Targeting_016","D1","NT","NT",11,65155
"Non-Targeting_016||D2","Non-Targeting_016","D2","NT","NT",5,44089
"Non-Targeting_017||D1","Non-Targeting_017","D1","NT","NT",21,207038
"Non-Targeting_017||D2","Non-Targeting_017","D2","NT","NT",8,45024
"Non-Targeting_018||D1","Non-Targeting_018","D1","NT","NT",13,135969
"Non-Targeting_018||D2","Non-Targeting_018","D2","NT","NT",14,94906
"Non-Targeting_019||D1","Non-Targeting_019","D1","NT","NT",14,144289
"Non-Targeting_019||D2","Non-Targeting_019","D2","NT","NT",23,189435
"Non-Targeting_020||D1","Non-Targeting_020","D1","NT","NT",4,32400
"Non-Targeting_020||D2","Non-Targeting_020","D2","NT","NT",1,8521
"Non-Targeting_021||D1","Non-Targeting_021","D1","NT","NT",6,55481
"Non-Targeting_021||D2","Non-Targeting_021","D2","NT","NT",3,23213
"Non-Targeting_022||D1","Non-Targeting_022","D1","NT","NT",9,76735
"Non-Targeting_022||D2","Non-Targeting_022","D2","NT","NT",9,54866
"Non-Targeting_023||D1","Non-Targeting_023","D1","NT","NT",6,75015
"Non-Targeting_023||D2","Non-Targeting_023","D2","NT","NT",12,83640
"Non-Targeting_024||D1","Non-Targeting_024","D1","NT","NT",11,71341
"Non-Targeting_024||D2","Non-Targeting_024","D2","NT","NT",3,26699
"Non-Targeting_025||D1","Non-Targeting_025","D1","NT","NT",18,166375
"Non-Targeting_025||D2","Non-Targeting_025","D2","NT","NT",4,37359
"Non-Targeting_026||D1","Non-Targeting_026","D1","NT","NT",15,115412
"Non-Targeting_026||D2","Non-Targeting_026","D2","NT","NT",3,15915
"Non-Targeting_027||D1","Non-Targeting_027","D1","NT","NT",14,125660
"Non-Targeting_027||D2","Non-Targeting_027","D2","NT","NT",4,25286
"Non-Targeting_028||D1","Non-Targeting_028","D1","NT","NT",13,149121
"Non-Targeting_028||D2","Non-Targeting_028","D2","NT","NT",7,59175
"Non-Targeting_029||D1","Non-Targeting_029","D1","NT","NT",17,177969
"Non-Targeting_029||D2","Non-Targeting_029","D2","NT","NT",15,85977
"Non-Targeting_030||D1","Non-Targeting_030","D1","NT","NT",4,22647
"Non-Targeting_030||D2","Non-Targeting_030","D2","NT","NT",5,53460
"Non-Targeting_031||D1","Non-Targeting_031","D1","NT","NT",41,386420
"Non-Targeting_031||D2","Non-Targeting_031","D2","NT","NT",32,266571
"Non-Targeting_032||D1","Non-Targeting_032","D1","NT","NT",26,219789
"Non-Targeting_032||D2","Non-Targeting_032","D2","NT","NT",7,48495
"Non-Targeting_033||D1","Non-Targeting_033","D1","NT","NT",19,164008
"Non-Targeting_033||D2","Non-Targeting_033","D2","NT","NT",6,53740
"Non-Targeting_034||D1","Non-Targeting_034","D1","NT","NT",8,77437
"Non-Targeting_034||D2","Non-Targeting_034","D2","NT","NT",2,14110
"Non-Targeting_035||D1","Non-Targeting_035","D1","NT","NT",13,115458
"Non-Targeting_035||D2","Non-Targeting_035","D2","NT","NT",9,72264
"Non-Targeting_036||D1","Non-Targeting_036","D1","NT","NT",4,39743
"Non-Targeting_037||D1","Non-Targeting_037","D1","NT","NT",11,87429
"Non-Targeting_037||D2","Non-Targeting_037","D2","NT","NT",1,11118
"Non-Targeting_038||D1","Non-Targeting_038","D1","NT","NT",3,14153
"Non-Targeting_039||D1","Non-Targeting_039","D1","NT","NT",13,105094
"Non-Targeting_039||D2","Non-Targeting_039","D2","NT","NT",9,44165
"Non-Targeting_040||D1","Non-Targeting_040","D1","NT","NT",2,14303
"Non-Targeting_040||D2","Non-Targeting_040","D2","NT","NT",2,12692
"Non-Targeting_041||D1","Non-Targeting_041","D1","NT","NT",58,569915
"Non-Targeting_041||D2","Non-Targeting_041","D2","NT","NT",33,280628
"Non-Targeting_042||D1","Non-Targeting_042","D1","NT","NT",8,90064
"Non-Targeting_042||D2","Non-Targeting_042","D2","NT","NT",1,5405
"Non-Targeting_043||D1","Non-Targeting_043","D1","NT","NT",14,114631
"Non-Targeting_043||D2","Non-Targeting_043","D2","NT","NT",3,16798
"Non-Targeting_044||D1","Non-Targeting_044","D1","NT","NT",19,158155
"Non-Targeting_044||D2","Non-Targeting_044","D2","NT","NT",7,47274
"Non-Targeting_045||D1","Non-Targeting_045","D1","NT","NT",23,214316
"Non-Targeting_045||D2","Non-Targeting_045","D2","NT","NT",18,129593
"Non-Targeting_046||D1","Non-Targeting_046","D1","NT","NT",20,181908
"Non-Targeting_046||D2","Non-Targeting_046","D2","NT","NT",10,71714
"Non-Targeting_047||D1","Non-Targeting_047","D1","NT","NT",13,132874
"Non-Targeting_047||D2","Non-Targeting_047","D2","NT","NT",4,24368
"Non-Targeting_048||D1","Non-Targeting_048","D1","NT","NT",9,64344
"Non-Targeting_048||D2","Non-Targeting_048","D2","NT","NT",3,14561
"Non-Targeting_049||D1","Non-Targeting_049","D1","NT","NT",7,57795
"Non-Targeting_049||D2","Non-Targeting_049","D2","NT","NT",7,65074
"Non-Targeting_050||D1","Non-Targeting_050","D1","NT","NT",16,197723
"Non-Targeting_050||D2","Non-Targeting_050","D2","NT","NT",4,45533
"Non-Targeting_051||D1","Non-Targeting_051","D1","NT","NT",35,293039
"Non-Targeting_051||D2","Non-Targeting_051","D2","NT","NT",16,127023
"Non-Targeting_052||D1","Non-Targeting_052","D1","NT","NT",35,295180
"Non-Targeting_052||D2","Non-Targeting_052","D2","NT","NT",8,40319
"Non-Targeting_053||D1","Non-Targeting_053","D1","NT","NT",16,121469
"Non-Targeting_053||D2","Non-Targeting_053","D2","NT","NT",7,55792
"Non-Targeting_054||D1","Non-Targeting_054","D1","NT","NT",19,177078
"Non-Targeting_054||D2","Non-Targeting_054","D2","NT","NT",11,109710
"Non-Targeting_055||D1","Non-Targeting_055","D1","NT","NT",11,113558
"Non-Targeting_055||D2","Non-Targeting_055","D2","NT","NT",10,66691
"Non-Targeting_056||D1","Non-Targeting_056","D1","NT","NT",2,18652
"Non-Targeting_056||D2","Non-Targeting_056","D2","NT","NT",1,4892
"Non-Targeting_057||D1","Non-Targeting_057","D1","NT","NT",16,132890
"Non-Targeting_057||D2","Non-Targeting_057","D2","NT","NT",5,48666
"Non-Targeting_058||D1","Non-Targeting_058","D1","NT","NT",3,25603
"Non-Targeting_058||D2","Non-Targeting_058","D2","NT","NT",1,8621
"Non-Targeting_059||D1","Non-Targeting_059","D1","NT","NT",14,115311
"Non-Targeting_059||D2","Non-Targeting_059","D2","NT","NT",9,53021
"Non-Targeting_060||D1","Non-Targeting_060","D1","NT","NT",19,168623
"Non-Targeting_060||D2","Non-Targeting_060","D2","NT","NT",19,118362
"Non-Targeting_061||D1","Non-Targeting_061","D1","NT","NT",3,21363
"Non-Targeting_062||D1","Non-Targeting_062","D1","NT","NT",3,26291
"Non-Targeting_062||D2","Non-Targeting_062","D2","NT","NT",2,7983
"Non-Targeting_063||D1","Non-Targeting_063","D1","NT","NT",10,73669
"Non-Targeting_063||D2","Non-Targeting_063","D2","NT","NT",7,50045
"Non-Targeting_064||D1","Non-Targeting_064","D1","NT","NT",35,316477
"Non-Targeting_064||D2","Non-Targeting_064","D2","NT","NT",16,114594
"Non-Targeting_065||D1","Non-Targeting_065","D1","NT","NT",3,22844
"Non-Targeting_065||D2","Non-Targeting_065","D2","NT","NT",2,13609
"Non-Targeting_066||D1","Non-Targeting_066","D1","NT","NT",3,37414
"Non-Targeting_067||D1","Non-Targeting_067","D1","NT","NT",4,29762
"Non-Targeting_067||D2","Non-Targeting_067","D2","NT","NT",4,31924
"Non-Targeting_068||D1","Non-Targeting_068","D1","NT","NT",6,66178
"Non-Targeting_069||D1","Non-Targeting_069","D1","NT","NT",11,107057
"Non-Targeting_069||D2","Non-Targeting_069","D2","NT","NT",6,51633
"Non-Targeting_070||D1","Non-Targeting_070","D1","NT","NT",10,124810
"Non-Targeting_070||D2","Non-Targeting_070","D2","NT","NT",12,74679
"Non-Targeting_071||D1","Non-Targeting_071","D1","NT","NT",44,395463
"Non-Targeting_071||D2","Non-Targeting_071","D2","NT","NT",14,122566
"Non-Targeting_072||D1","Non-Targeting_072","D1","NT","NT",2,26036
"Non-Targeting_072||D2","Non-Targeting_072","D2","NT","NT",4,31227
"Non-Targeting_073||D1","Non-Targeting_073","D1","NT","NT",71,670914
"Non-Targeting_073||D2","Non-Targeting_073","D2","NT","NT",35,295128
"Non-Targeting_074||D1","Non-Targeting_074","D1","NT","NT",2,22877
"Non-Targeting_075||D1","Non-Targeting_075","D1","NT","NT",25,269702
"Non-Targeting_075||D2","Non-Targeting_075","D2","NT","NT",24,158931
"Non-Targeting_076||D1","Non-Targeting_076","D1","NT","NT",10,114254
"Non-Targeting_076||D2","Non-Targeting_076","D2","NT","NT",3,23333
"Non-Targeting_077||D1","Non-Targeting_077","D1","NT","NT",33,292562
"Non-Targeting_077||D2","Non-Targeting_077","D2","NT","NT",18,153430
"Non-Targeting_078||D1","Non-Targeting_078","D1","NT","NT",6,61933
"Non-Targeting_078||D2","Non-Targeting_078","D2","NT","NT",5,55161
"Non-Targeting_079||D1","Non-Targeting_079","D1","NT","NT",18,171302
"Non-Targeting_079||D2","Non-Targeting_079","D2","NT","NT",11,63328
"Non-Targeting_080||D1","Non-Targeting_080","D1","NT","NT",25,241582
"Non-Targeting_080||D2","Non-Targeting_080","D2","NT","NT",18,187691
"Non-Targeting_081||D1","Non-Targeting_081","D1","NT","NT",7,73639
"Non-Targeting_081||D2","Non-Targeting_081","D2","NT","NT",4,26749
"Non-Targeting_082||D1","Non-Targeting_082","D1","NT","NT",1,9631
"Non-Targeting_082||D2","Non-Targeting_082","D2","NT","NT",1,5570
"Non-Targeting_084||D1","Non-Targeting_084","D1","NT","NT",11,104596
"Non-Targeting_084||D2","Non-Targeting_084","D2","NT","NT",2,16149
"Non-Targeting_085||D1","Non-Targeting_085","D1","NT","NT",17,186570
"Non-Targeting_085||D2","Non-Targeting_085","D2","NT","NT",15,103883
"Non-Targeting_086||D1","Non-Targeting_086","D1","NT","NT",4,40104
"Non-Targeting_086||D2","Non-Targeting_086","D2","NT","NT",2,23721
"Non-Targeting_087||D1","Non-Targeting_087","D1","NT","NT",5,42221
"Non-Targeting_088||D2","Non-Targeting_088","D2","NT","NT",4,29013
"Non-Targeting_089||D1","Non-Targeting_089","D1","NT","NT",25,131073
"Non-Targeting_089||D2","Non-Targeting_089","D2","NT","NT",7,57045
"Non-Targeting_090||D1","Non-Targeting_090","D1","NT","NT",7,60181
"Non-Targeting_090||D2","Non-Targeting_090","D2","NT","NT",2,11047
"Non-Targeting_091||D1","Non-Targeting_091","D1","NT","NT",23,212198
"Non-Targeting_091||D2","Non-Targeting_091","D2","NT","NT",16,94635
"Non-Targeting_092||D1","Non-Targeting_092","D1","NT","NT",7,74862
"Non-Targeting_092||D2","Non-Targeting_092","D2","NT","NT",1,9787
"Non-Targeting_093||D1","Non-Targeting_093","D1","NT","NT",4,19414
"Non-Targeting_093||D2","Non-Targeting_093","D2","NT","NT",4,26348
"Non-Targeting_094||D1","Non-Targeting_094","D1","NT","NT",4,29514
"Non-Targeting_094||D2","Non-Targeting_094","D2","NT","NT",2,21924
"Non-Targeting_095||D1","Non-Targeting_095","D1","NT","NT",27,298176
"Non-Targeting_095||D2","Non-Targeting_095","D2","NT","NT",19,127604
"Non-Targeting_096||D1","Non-Targeting_096","D1","NT","NT",4,36812
"Non-Targeting_097||D1","Non-Targeting_097","D1","NT","NT",1,8860
"Non-Targeting_097||D2","Non-Targeting_097","D2","NT","NT",3,19997
"Non-Targeting_098||D1","Non-Targeting_098","D1","NT","NT",2,26043
"Non-Targeting_098||D2","Non-Targeting_098","D2","NT","NT",2,15399
"Non-Targeting_099||D1","Non-Targeting_099","D1","NT","NT",15,131379
"Non-Targeting_099||D2","Non-Targeting_099","D2","NT","NT",5,47329
"Non-Targeting_100||D1","Non-Targeting_100","D1","NT","NT",2,21967
"Non-Targeting_100||D2","Non-Targeting_100","D2","NT","NT",3,24591
"NPC2_CRISPRi_sgRNA_1||D1","NPC2_CRISPRi_sgRNA_1","D1","NPC2","Perturbed",46,451612
"NPC2_CRISPRi_sgRNA_1||D2","NPC2_CRISPRi_sgRNA_1","D2","NPC2","Perturbed",26,209934
"NPC2_CRISPRi_sgRNA_2||D1","NPC2_CRISPRi_sgRNA_2","D1","NPC2","Perturbed",55,530662
"NPC2_CRISPRi_sgRNA_2||D2","NPC2_CRISPRi_sgRNA_2","D2","NPC2","Perturbed",32,245633
"NPC2_CRISPRi_sgRNA_3||D1","NPC2_CRISPRi_sgRNA_3","D1","NPC2","Perturbed",19,166545
"NPC2_CRISPRi_sgRNA_3||D2","NPC2_CRISPRi_sgRNA_3","D2","NPC2","Perturbed",9,66601
"NPC2_CRISPRi_sgRNA_4||D1","NPC2_CRISPRi_sgRNA_4","D1","NPC2","Perturbed",16,135929
"NPC2_CRISPRi_sgRNA_4||D2","NPC2_CRISPRi_sgRNA_4","D2","NPC2","Perturbed",7,49813
"NPC2_CRISPRi_sgRNA_5||D1","NPC2_CRISPRi_sgRNA_5","D1","NPC2","Perturbed",18,179310
"NPC2_CRISPRi_sgRNA_5||D2","NPC2_CRISPRi_sgRNA_5","D2","NPC2","Perturbed",4,25847
"NRP1_CRISPRi_sgRNA_1||D1","NRP1_CRISPRi_sgRNA_1","D1","NRP1","Perturbed",3,32040
"NRP1_CRISPRi_sgRNA_1||D2","NRP1_CRISPRi_sgRNA_1","D2","NRP1","Perturbed",2,10367
"NRP1_CRISPRi_sgRNA_2||D1","NRP1_CRISPRi_sgRNA_2","D1","NRP1","Perturbed",41,360692
"NRP1_CRISPRi_sgRNA_2||D2","NRP1_CRISPRi_sgRNA_2","D2","NRP1","Perturbed",34,306489
"NRP1_CRISPRi_sgRNA_3||D1","NRP1_CRISPRi_sgRNA_3","D1","NRP1","Perturbed",4,19438
"NRP1_CRISPRi_sgRNA_3||D2","NRP1_CRISPRi_sgRNA_3","D2","NRP1","Perturbed",1,8181
"NRP1_CRISPRi_sgRNA_4||D1","NRP1_CRISPRi_sgRNA_4","D1","NRP1","Perturbed",16,145300
"NRP1_CRISPRi_sgRNA_4||D2","NRP1_CRISPRi_sgRNA_4","D2","NRP1","Perturbed",6,51771
"NRP1_CRISPRi_sgRNA_5||D1","NRP1_CRISPRi_sgRNA_5","D1","NRP1","Perturbed",3,21609
"NRP2_CRISPRi_sgRNA_1||D1","NRP2_CRISPRi_sgRNA_1","D1","NRP2","Perturbed",43,338483
"NRP2_CRISPRi_sgRNA_1||D2","NRP2_CRISPRi_sgRNA_1","D2","NRP2","Perturbed",32,258840
"NRP2_CRISPRi_sgRNA_2||D1","NRP2_CRISPRi_sgRNA_2","D1","NRP2","Perturbed",47,406544
"NRP2_CRISPRi_sgRNA_2||D2","NRP2_CRISPRi_sgRNA_2","D2","NRP2","Perturbed",11,60324
"NRP2_CRISPRi_sgRNA_3||D1","NRP2_CRISPRi_sgRNA_3","D1","NRP2","Perturbed",41,334613
"NRP2_CRISPRi_sgRNA_3||D2","NRP2_CRISPRi_sgRNA_3","D2","NRP2","Perturbed",26,174186
"NRP2_CRISPRi_sgRNA_4||D1","NRP2_CRISPRi_sgRNA_4","D1","NRP2","Perturbed",12,111033
"NRP2_CRISPRi_sgRNA_4||D2","NRP2_CRISPRi_sgRNA_4","D2","NRP2","Perturbed",5,33024
"NRP2_CRISPRi_sgRNA_5||D1","NRP2_CRISPRi_sgRNA_5","D1","NRP2","Perturbed",37,323517
"NRP2_CRISPRi_sgRNA_5||D2","NRP2_CRISPRi_sgRNA_5","D2","NRP2","Perturbed",18,116386
"OLR1_CRISPRi_sgRNA_1||D1","OLR1_CRISPRi_sgRNA_1","D1","OLR1","Perturbed",4,26875
"OLR1_CRISPRi_sgRNA_1||D2","OLR1_CRISPRi_sgRNA_1","D2","OLR1","Perturbed",4,23638
"OLR1_CRISPRi_sgRNA_2||D1","OLR1_CRISPRi_sgRNA_2","D1","OLR1","Perturbed",8,70707
"OLR1_CRISPRi_sgRNA_2||D2","OLR1_CRISPRi_sgRNA_2","D2","OLR1","Perturbed",12,91344
"OLR1_CRISPRi_sgRNA_3||D1","OLR1_CRISPRi_sgRNA_3","D1","OLR1","Perturbed",7,70257
"OLR1_CRISPRi_sgRNA_3||D2","OLR1_CRISPRi_sgRNA_3","D2","OLR1","Perturbed",10,83692
"OLR1_CRISPRi_sgRNA_4||D1","OLR1_CRISPRi_sgRNA_4","D1","OLR1","Perturbed",8,72439
"OLR1_CRISPRi_sgRNA_4||D2","OLR1_CRISPRi_sgRNA_4","D2","OLR1","Perturbed",5,37194
"OLR1_CRISPRi_sgRNA_5||D1","OLR1_CRISPRi_sgRNA_5","D1","OLR1","Perturbed",4,61488
"OLR1_CRISPRi_sgRNA_5||D2","OLR1_CRISPRi_sgRNA_5","D2","OLR1","Perturbed",8,65969
"P2RY12_CRISPRi_sgRNA_1||D1","P2RY12_CRISPRi_sgRNA_1","D1","P2RY12","Perturbed",4,33288
"P2RY12_CRISPRi_sgRNA_1||D2","P2RY12_CRISPRi_sgRNA_1","D2","P2RY12","Perturbed",13,102579
"P2RY12_CRISPRi_sgRNA_2||D1","P2RY12_CRISPRi_sgRNA_2","D1","P2RY12","Perturbed",24,250146
"P2RY12_CRISPRi_sgRNA_2||D2","P2RY12_CRISPRi_sgRNA_2","D2","P2RY12","Perturbed",16,126869
"P2RY12_CRISPRi_sgRNA_3||D1","P2RY12_CRISPRi_sgRNA_3","D1","P2RY12","Perturbed",18,155798
"P2RY12_CRISPRi_sgRNA_3||D2","P2RY12_CRISPRi_sgRNA_3","D2","P2RY12","Perturbed",7,46058
"P2RY12_CRISPRi_sgRNA_4||D1","P2RY12_CRISPRi_sgRNA_4","D1","P2RY12","Perturbed",8,64525
"P2RY12_CRISPRi_sgRNA_4||D2","P2RY12_CRISPRi_sgRNA_4","D2","P2RY12","Perturbed",6,72325
"P2RY12_CRISPRi_sgRNA_5||D1","P2RY12_CRISPRi_sgRNA_5","D1","P2RY12","Perturbed",1,10516
"P2RY12_CRISPRi_sgRNA_5||D2","P2RY12_CRISPRi_sgRNA_5","D2","P2RY12","Perturbed",1,10862
"P2RY13_CRISPRi_sgRNA_1||D1","P2RY13_CRISPRi_sgRNA_1","D1","P2RY13","Perturbed",5,51849
"P2RY13_CRISPRi_sgRNA_1||D2","P2RY13_CRISPRi_sgRNA_1","D2","P2RY13","Perturbed",1,16477
"P2RY13_CRISPRi_sgRNA_2||D1","P2RY13_CRISPRi_sgRNA_2","D1","P2RY13","Perturbed",16,171008
"P2RY13_CRISPRi_sgRNA_2||D2","P2RY13_CRISPRi_sgRNA_2","D2","P2RY13","Perturbed",8,43688
