factor,fixture,optimizer_step,r2,representation,seed
10,dominant_axis_multifactor,500,0.5535955445629379,online_full_flattened,8114002
11,dominant_axis_multifactor,500,0.5472582951074608,online_full_flattened,8114002
12,dominant_axis_multifactor,500,0.5625953827860066,online_full_flattened,8114002
13,dominant_axis_multifactor,500,0.5638094555159079,online_full_flattened,8114002
14,dominant_axis_multifactor,500,0.6644105898730408,online_full_flattened,8114002
15,dominant_axis_multifactor,500,0.5532474943746556,online_full_flattened,8114002
16,dominant_axis_multifactor,500,0.4836871535802951,online_full_flattened,8114002
17,dominant_axis_multifactor,500,0.6577891541582426,online_full_flattened,8114002
18,dominant_axis_multifactor,500,0.5663623972886838,online_full_flattened,8114002
19,dominant_axis_multifactor,500,0.628456029583591,online_full_flattened,8114002
20,dominant_axis_multifactor,500,0.5161166364104369,online_full_flattened,8114002
21,dominant_axis_multifactor,500,0.5979063309999675,online_full_flattened,8114002
22,dominant_axis_multifactor,500,0.5469525892877143,online_full_flattened,8114002
23,dominant_axis_multifactor,500,0.5897429418999784,online_full_flattened,8114002
24,dominant_axis_multifactor,500,0.5719284160732669,online_full_flattened,8114002
25,dominant_axis_multifactor,500,0.5871997883237353,online_full_flattened,8114002
26,dominant_axis_multifactor,500,0.6204304159747482,online_full_flattened,8114002
27,dominant_axis_multifactor,500,0.5149330010753472,online_full_flattened,8114002
28,dominant_axis_multifactor,500,0.5679328458514056,online_full_flattened,8114002
29,dominant_axis_multifactor,500,0.5960733583317068,online_full_flattened,8114002
30,dominant_axis_multifactor,500,0.3556409305477022,online_full_flattened,8114002
31,dominant_axis_multifactor,500,0.4639831042831899,online_full_flattened,8114002
0,dominant_axis_multifactor,500,0.8551245412224404,online_full_pca160,8114002
1,dominant_axis_multifactor,500,0.5485220315564575,online_full_pca160,8114002
2,dominant_axis_multifactor,500,0.550857634981541,online_full_pca160,8114002
3,dominant_axis_multifactor,500,0.5837578868463782,online_full_pca160,8114002
4,dominant_axis_multifactor,500,0.6222362013994767,online_full_pca160,8114002
5,dominant_axis_multifactor,500,0.5615831888629816,online_full_pca160,8114002
6,dominant_axis_multifactor,500,0.5190787997541668,online_full_pca160,8114002
7,dominant_axis_multifactor,500,0.5342967122108704,online_full_pca160,8114002
8,dominant_axis_multifactor,500,0.5664228712987425,online_full_pca160,8114002
9,dominant_axis_multifactor,500,0.44912700896175095,online_full_pca160,8114002
10,dominant_axis_multifactor,500,0.5870116805039691,online_full_pca160,8114002
11,dominant_axis_multifactor,500,0.5440256421421978,online_full_pca160,8114002
12,dominant_axis_multifactor,500,0.5743894722702559,online_full_pca160,8114002
13,dominant_axis_multifactor,500,0.5763522445610296,online_full_pca160,8114002
14,dominant_axis_multifactor,500,0.6020875525765557,online_full_pca160,8114002
15,dominant_axis_multifactor,500,0.5346440022783163,online_full_pca160,8114002
16,dominant_axis_multifactor,500,0.5637330223128734,online_full_pca160,8114002
17,dominant_axis_multifactor,500,0.6755599578459099,online_full_pca160,8114002
18,dominant_axis_multifactor,500,0.543021981091684,online_full_pca160,8114002
19,dominant_axis_multifactor,500,0.625136441231463,online_full_pca160,8114002
20,dominant_axis_multifactor,500,0.5318405832017069,online_full_pca160,8114002
21,dominant_axis_multifactor,500,0.5648543529999752,online_full_pca160,8114002
22,dominant_axis_multifactor,500,0.5666877158120891,online_full_pca160,8114002
23,dominant_axis_multifactor,500,0.6309428272088055,online_full_pca160,8114002
24,dominant_axis_multifactor,500,0.5729060436611952,online_full_pca160,8114002
25,dominant_axis_multifactor,500,0.60439383506661,online_full_pca160,8114002
26,dominant_axis_multifactor,500,0.5693424409188781,online_full_pca160,8114002
27,dominant_axis_multifactor,500,0.5114558824117289,online_full_pca160,8114002
28,dominant_axis_multifactor,500,0.5910449140906957,online_full_pca160,8114002
29,dominant_axis_multifactor,500,0.5805084893326407,online_full_pca160,8114002
30,dominant_axis_multifactor,500,0.38431507785156593,online_full_pca160,8114002
31,dominant_axis_multifactor,500,0.48537328214664843,online_full_pca160,8114002
0,dominant_axis_multifactor,500,0.5843575060158065,online_masked_flattened,8114002
1,dominant_axis_multifactor,500,-0.046382370012043816,online_masked_flattened,8114002
2,dominant_axis_multifactor,500,-0.007557606682416562,online_masked_flattened,8114002
3,dominant_axis_multifactor,500,0.017422893611684365,online_masked_flattened,8114002
4,dominant_axis_multifactor,500,-0.08050786266195065,online_masked_flattened,8114002
5,dominant_axis_multifactor,500,-0.2658184897771476,online_masked_flattened,8114002
6,dominant_axis_multifactor,500,-0.0635691205956952,online_masked_flattened,8114002
7,dominant_axis_multifactor,500,-0.3638785854898525,online_masked_flattened,8114002
8,dominant_axis_multifactor,500,-0.1507720177680003,online_masked_flattened,8114002
9,dominant_axis_multifactor,500,-0.012395266906327196,online_masked_flattened,8114002
10,dominant_axis_multifactor,500,-0.13518126862620283,online_masked_flattened,8114002
11,dominant_axis_multifactor,500,-0.2504613019713857,online_masked_flattened,8114002
12,dominant_axis_multifactor,500,-0.19076835010791027,online_masked_flattened,8114002
13,dominant_axis_multifactor,500,-0.11386357814541181,online_masked_flattened,8114002
14,dominant_axis_multifactor,500,0.14688579984733485,online_masked_flattened,8114002
15,dominant_axis_multifactor,500,0.11751430991259948,online_masked_flattened,8114002
16,dominant_axis_multifactor,500,-0.03590122423672737,online_masked_flattened,8114002
17,dominant_axis_multifactor,500,-0.10782951106378325,online_masked_flattened,8114002
18,dominant_axis_multifactor,500,-0.009090927683591099,online_masked_flattened,8114002
19,dominant_axis_multifactor,500,-0.29646904495444826,online_masked_flattened,8114002
20,dominant_axis_multifactor,500,-0.2026077383402496,online_masked_flattened,8114002
21,dominant_axis_multifactor,500,-0.13372217517207785,online_masked_flattened,8114002
22,dominant_axis_multifactor,500,-0.2878007838112111,online_masked_flattened,8114002
23,dominant_axis_multifactor,500,0.12700253225287828,online_masked_flattened,8114002
24,dominant_axis_multifactor,500,-0.09341994466339032,online_masked_flattened,8114002
25,dominant_axis_multifactor,500,-0.07259854541021604,online_masked_flattened,8114002
26,dominant_axis_multifactor,500,0.05187260673367122,online_masked_flattened,8114002
27,dominant_axis_multifactor,500,-0.22927016956290136,online_masked_flattened,8114002
28,dominant_axis_multifactor,500,0.052514114237421805,online_masked_flattened,8114002
29,dominant_axis_multifactor,500,-0.11407784335889382,online_masked_flattened,8114002
30,dominant_axis_multifactor,500,-0.2628255292942083,online_masked_flattened,8114002
31,dominant_axis_multifactor,500,0.01851125001838161,online_masked_flattened,8114002
0,dominant_axis_multifactor,500,0.4860379033575827,online_masked_pca160,8114002
1,dominant_axis_multifactor,500,-0.4480892294718337,online_masked_pca160,8114002
2,dominant_axis_multifactor,500,-0.37736747456914355,online_masked_pca160,8114002
3,dominant_axis_multifactor,500,-0.2923202036783754,online_masked_pca160,8114002
4,dominant_axis_multifactor,500,-0.5265557285743994,online_masked_pca160,8114002
5,dominant_axis_multifactor,500,-0.5121817484782063,online_masked_pca160,8114002
6,dominant_axis_multifactor,500,-0.8785492488119864,online_masked_pca160,8114002
7,dominant_axis_multifactor,500,-0.7988287466978663,online_masked_pca160,8114002
8,dominant_axis_multifactor,500,-0.835342629598979,online_masked_pca160,8114002
9,dominant_axis_multifactor,500,-0.36451481225620386,online_masked_pca160,8114002
10,dominant_axis_multifactor,500,-0.530087914591963,online_masked_pca160,8114002
11,dominant_axis_multifactor,500,-0.38053668943980345,online_masked_pca160,8114002
12,dominant_axis_multifactor,500,-0.4056293143242935,online_masked_pca160,8114002
13,dominant_axis_multifactor,500,-0.37977225055996877,online_masked_pca160,8114002
14,dominant_axis_multifactor,500,-0.15523829743205098,online_masked_pca160,8114002
15,dominant_axis_multifactor,500,-0.23712233648969305,online_masked_pca160,8114002
16,dominant_axis_multifactor,500,-0.6006485846691383,online_masked_pca160,8114002
17,dominant_axis_multifactor,500,-0.28274484253675025,online_masked_pca160,8114002
18,dominant_axis_multifactor,500,-0.2260213434801548,online_masked_pca160,8114002
19,dominant_axis_multifactor,500,-0.3342407760872623,online_masked_pca160,8114002
20,dominant_axis_multifactor,500,-0.42021393273658547,online_masked_pca160,8114002
21,dominant_axis_multifactor,500,-0.2640389942934078,online_masked_pca160,8114002
22,dominant_axis_multifactor,500,-1.024833784897401,online_masked_pca160,8114002
23,dominant_axis_multifactor,500,-0.46005124048954094,online_masked_pca160,8114002
24,dominant_axis_multifactor,500,-0.12187278367694243,online_masked_pca160,8114002
25,dominant_axis_multifactor,500,-0.22440854593970627,online_masked_pca160,8114002
26,dominant_axis_multifactor,500,-0.25328509020311984,online_masked_pca160,8114002
27,dominant_axis_multifactor,500,-0.6181325208599258,online_masked_pca160,8114002
28,dominant_axis_multifactor,500,-0.5625399459038947,online_masked_pca160,8114002
29,dominant_axis_multifactor,500,-0.24713124349865034,online_masked_pca160,8114002
30,dominant_axis_multifactor,500,-0.44381505422542245,online_masked_pca160,8114002
31,dominant_axis_multifactor,500,-0.3046941104052685,online_masked_pca160,8114002
0,dominant_axis_multifactor,500,0.5773596094626814,predictor_flattened,8114002
1,dominant_axis_multifactor,500,-0.05971180018766176,predictor_flattened,8114002
2,dominant_axis_multifactor,500,-0.01407090623113727,predictor_flattened,8114002
3,dominant_axis_multifactor,500,0.03163360543655869,predictor_flattened,8114002
4,dominant_axis_multifactor,500,-0.08810970754336234,predictor_flattened,8114002
5,dominant_axis_multifactor,500,-0.25373485200896884,predictor_flattened,8114002
6,dominant_axis_multifactor,500,-0.05133419850307108,predictor_flattened,8114002
7,dominant_axis_multifactor,500,-0.32851015448035015,predictor_flattened,8114002
8,dominant_axis_multifactor,500,-0.17534407613631098,predictor_flattened,8114002
9,dominant_axis_multifactor,500,-0.03589326892867728,predictor_flattened,8114002
10,dominant_axis_multifactor,500,-0.14633458138842736,predictor_flattened,8114002
11,dominant_axis_multifactor,500,-0.2916109266386502,predictor_flattened,8114002
12,dominant_axis_multifactor,500,-0.20586660771843168,predictor_flattened,8114002
13,dominant_axis_multifactor,500,-0.10633889255663642,predictor_flattened,8114002
14,dominant_axis_multifactor,500,0.11822085097301904,predictor_flattened,8114002
15,dominant_axis_multifactor,500,0.1312278604391861,predictor_flattened,8114002
16,dominant_axis_multifactor,500,-0.035414927241275596,predictor_flattened,8114002
17,dominant_axis_multifactor,500,-0.11562552377510382,predictor_flattened,8114002
18,dominant_axis_multifactor,500,-0.018675862110751007,predictor_flattened,8114002
19,dominant_axis_multifactor,500,-0.2964533355736665,predictor_flattened,8114002
20,dominant_axis_multifactor,500,-0.16749757254360298,predictor_flattened,8114002
21,dominant_axis_multifactor,500,-0.1519145394552175,predictor_flattened,8114002
22,dominant_axis_multifactor,500,-0.2574572145914009,predictor_flattened,8114002
23,dominant_axis_multifactor,500,0.13028192742876565,predictor_flattened,8114002
24,dominant_axis_multifactor,500,-0.09874393529329595,predictor_flattened,8114002
25,dominant_axis_multifactor,500,-0.054004354509088026,predictor_flattened,8114002
26,dominant_axis_multifactor,500,0.03674685351716511,predictor_flattened,8114002
27,dominant_axis_multifactor,500,-0.2522515801223779,predictor_flattened,8114002
28,dominant_axis_multifactor,500,0.033787431073069474,predictor_flattened,8114002
29,dominant_axis_multifactor,500,-0.10076456135139056,predictor_flattened,8114002
30,dominant_axis_multifactor,500,-0.24381286224201015,predictor_flattened,8114002
31,dominant_axis_multifactor,500,0.013415433559060719,predictor_flattened,8114002
0,dominant_axis_multifactor,500,0.4865514937779616,predictor_pca160,8114002
1,dominant_axis_multifactor,500,-0.5324873333163409,predictor_pca160,8114002
2,dominant_axis_multifactor,500,-0.46276261496068183,predictor_pca160,8114002
3,dominant_axis_multifactor,500,-0.2714598314967853,predictor_pca160,8114002
4,dominant_axis_multifactor,500,-0.5807470451780603,predictor_pca160,8114002
5,dominant_axis_multifactor,500,-0.5336634274487209,predictor_pca160,8114002
6,dominant_axis_multifactor,500,-0.8908391587888942,predictor_pca160,8114002
7,dominant_axis_multifactor,500,-0.791482855241955,predictor_pca160,8114002
8,dominant_axis_multifactor,500,-0.8327662719322291,predictor_pca160,8114002
9,dominant_axis_multifactor,500,-0.336767421539651,predictor_pca160,8114002
10,dominant_axis_multifactor,500,-0.598107409363791,predictor_pca160,8114002
11,dominant_axis_multifactor,500,-0.377642065179119,predictor_pca160,8114002
12,dominant_axis_multifactor,500,-0.35210926362141337,predictor_pca160,8114002
13,dominant_axis_multifactor,500,-0.35966761120569424,predictor_pca160,8114002
14,dominant_axis_multifactor,500,-0.14684605125997718,predictor_pca160,8114002
15,dominant_axis_multifactor,500,-0.1960183561048794,predictor_pca160,8114002
16,dominant_axis_multifactor,500,-0.5187196329600003,predictor_pca160,8114002
17,dominant_axis_multifactor,500,-0.20761485596585483,predictor_pca160,8114002
18,dominant_axis_multifactor,500,-0.25358748540145726,predictor_pca160,8114002
19,dominant_axis_multifactor,500,-0.387308620324472,predictor_pca160,8114002
20,dominant_axis_multifactor,500,-0.3933864099268465,predictor_pca160,8114002
21,dominant_axis_multifactor,500,-0.2901370742315479,predictor_pca160,8114002
22,dominant_axis_multifactor,500,-1.0188235989236638,predictor_pca160,8114002
23,dominant_axis_multifactor,500,-0.5274261584230169,predictor_pca160,8114002
24,dominant_axis_multifactor,500,-0.09454368523296086,predictor_pca160,8114002
25,dominant_axis_multifactor,500,-0.20775257345806875,predictor_pca160,8114002
26,dominant_axis_multifactor,500,-0.23319291469784864,predictor_pca160,8114002
27,dominant_axis_multifactor,500,-0.5897783957952007,predictor_pca160,8114002
28,dominant_axis_multifactor,500,-0.5892209984891581,predictor_pca160,8114002
29,dominant_axis_multifactor,500,-0.32947665835804485,predictor_pca160,8114002
30,dominant_axis_multifactor,500,-0.4841349147233842,predictor_pca160,8114002
31,dominant_axis_multifactor,500,-0.2817422029635803,predictor_pca160,8114002
0,dominant_axis_multifactor,500,0.8631189861004707,target_cross_flattened,8114002
1,dominant_axis_multifactor,500,0.5708502245909097,target_cross_flattened,8114002
2,dominant_axis_multifactor,500,0.5930591107303121,target_cross_flattened,8114002
3,dominant_axis_multifactor,500,0.6122721937379136,target_cross_flattened,8114002
4,dominant_axis_multifactor,500,0.6392312228785701,target_cross_flattened,8114002
5,dominant_axis_multifactor,500,0.5724038319692575,target_cross_flattened,8114002
6,dominant_axis_multifactor,500,0.5395964503983037,target_cross_flattened,8114002
7,dominant_axis_multifactor,500,0.5142038285878214,target_cross_flattened,8114002
8,dominant_axis_multifactor,500,0.5387998475665352,target_cross_flattened,8114002
