dataset_id,study_id,local_path,file_object_type,modality,intended_project_role,foundation_eligible,pathology_bearing,holdout_validation_adapter,size_bytes,registered_downloaded_asset,downloaded_but_unregistered,registry_sources,local_file_exists,registered_sha256,duplicate_physical_sha256,feature_count,feature_identifier_fields_available
SEA_AD,sea_ad_lec_rna_final_2026,data/external/v4/sea_ad/multiregion/LEC/SEAAD_LEC_RNAseq_final-nuclei.2026-06-22.h5ad,.2026-06-22.h5ad,gene-level RNA,multiregion_foundation_or_replication_candidate_pending_stage81a2,True,False,False,4241947425,True,False,results/v4/stage81a1b_authoritative_asset_registry.csv,True,f1e332cc6a742c92fef14e6faf2e5bb088b68885e6eab922929c86428f12c565,,36601.0,index|gene_ids
SEA_AD,SEA_AD,data/external/v4/sea_ad/multiregion/LEC/SEAAD_LEC_RNAseq_final-nuclei.2026-06-22.h5ad.sha256,.2026-06-22.h5ad.sha256,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,65,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/multiregion/LEC/SEAAD_LEC_RNAseq_final-nuclei.2026-06-22.h5ad.verification.json,.2026-06-22.h5ad.verification.json,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,619,False,True,,True,,,,
SEA_AD,sea_ad_mec_rna_final_2026,data/external/v4/sea_ad/multiregion/MEC/SEAAD_MEC_RNAseq_final-nuclei.2026-06-22.h5ad,.2026-06-22.h5ad,gene-level RNA,multiregion_foundation_or_replication_candidate_pending_stage81a2,True,False,False,25705658446,True,False,results/v4/stage81a1b_authoritative_asset_registry.csv,True,7204d0e31ef25eeb68bb8a20a2ae650f533698a1d4e36612387ceddda864d455,,36601.0,index|gene_ids
SEA_AD,SEA_AD,data/external/v4/sea_ad/multiregion/MEC/SEAAD_MEC_RNAseq_final-nuclei.2026-06-22.h5ad.sha256,.2026-06-22.h5ad.sha256,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,65,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/multiregion/MEC/SEAAD_MEC_RNAseq_final-nuclei.2026-06-22.h5ad.verification.json,.2026-06-22.h5ad.verification.json,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,620,False,True,,True,,,,
SEA_AD,sea_ad_multiregion_immune_rna_final_2026,data/external/v4/sea_ad/multiregion/SEAAD_Immune_10-region_RNAseq_final-nuclei.2026-06-22.h5ad,.2026-06-22.h5ad,gene-level RNA,microglia_specialization_candidate,True,False,False,3271409777,True,False,results/v4/stage81a1b_authoritative_asset_registry.csv,True,2944d9f854d0a52985477cfb831e6fcecb647ad0f3698e32471631d5a9249b9f,,36601.0,index|gene_ids
SEA_AD,SEA_AD,data/external/v4/sea_ad/multiregion/SEAAD_Immune_10-region_RNAseq_final-nuclei.2026-06-22.h5ad.sha256,.2026-06-22.h5ad.sha256,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,65,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/multiregion/SEAAD_Immune_10-region_RNAseq_final-nuclei.2026-06-22.h5ad.verification.json,.2026-06-22.h5ad.verification.json,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,628,False,True,,True,,,,
SEA_AD,sea_ad_stg_rna_final_2026,data/external/v4/sea_ad/multiregion/STG/SEAAD_STG_RNAseq_final-nuclei.2026-06-22.h5ad,.2026-06-22.h5ad,gene-level RNA,multiregion_foundation_or_replication_candidate_pending_stage81a2,True,False,False,16144376554,True,False,results/v4/stage81a1b_authoritative_asset_registry.csv,True,3d832b56cf6aef91b5e62e416aa2109d39ef8b9f71b39463e2d323ace785cee5,,36601.0,index|gene_ids
SEA_AD,SEA_AD,data/external/v4/sea_ad/multiregion/STG/SEAAD_STG_RNAseq_final-nuclei.2026-06-22.h5ad.sha256,.2026-06-22.h5ad.sha256,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,65,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/multiregion/STG/SEAAD_STG_RNAseq_final-nuclei.2026-06-22.h5ad.verification.json,.2026-06-22.h5ad.verification.json,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,620,False,True,,True,,,,
SEA_AD,sea_ad_v1c_rna_final_2026,data/external/v4/sea_ad/multiregion/V1C/SEAAD_V1C_RNAseq_final-nuclei.2026-06-22.h5ad,.2026-06-22.h5ad,gene-level RNA,multiregion_foundation_or_replication_candidate_pending_stage81a2,True,False,False,16540631157,True,False,results/v4/stage81a1b_authoritative_asset_registry.csv,True,5b8fe467fb35d3e48eadbb5c06b14b73b822eb9b265722f0d8401538552898a3,,36601.0,index|gene_ids
SEA_AD,SEA_AD,data/external/v4/sea_ad/multiregion/V1C/SEAAD_V1C_RNAseq_final-nuclei.2026-06-22.h5ad.sha256,.2026-06-22.h5ad.sha256,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,65,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/multiregion/V1C/SEAAD_V1C_RNAseq_final-nuclei.2026-06-22.h5ad.verification.json,.2026-06-22.h5ad.verification.json,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,620,False,True,,True,,,,
SEA_AD,sea_ad_mtg_atac_final_2024,data/external/v4/sea_ad/snatac/SEAAD_MTG_ATACseq_final-nuclei.2024-12-06.h5ad,.2024-12-06.h5ad,ATAC/chromatin,regulatory_prior_source,False,False,True,18260707597,True,False,results/v4/stage81a1b_authoritative_asset_registry.csv,True,3e6522bff115a49b6ec0e7d307f112bed60e3a67e70e35b9efd6be579b4c9dbb,,218882.0,_index
SEA_AD,SEA_AD,data/external/v4/sea_ad/snatac/SEAAD_MTG_ATACseq_final-nuclei.2024-12-06.h5ad.sha256,.2024-12-06.h5ad.sha256,ATAC/chromatin,downloaded_unregistered_role_requires_review,False,False,True,65,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/snatac/SEAAD_MTG_ATACseq_final-nuclei.2024-12-06.h5ad.verification.json,.2024-12-06.h5ad.verification.json,ATAC/chromatin,downloaded_unregistered_role_requires_review,False,False,True,613,False,True,,True,,,,
SEA_AD,sea_ad_caudate_xenium_combined_2026,data/external/v4/sea_ad/xenium/CaH_Xenium.2026-01-07.h5ad,.2026-01-07.h5ad,spatial RNA,future_spatial_training_and_evaluation_source,False,False,True,3133846231,True,False,results/v4/stage81a1b_authoritative_asset_registry.csv,True,8ab8eac92946f55e26aace7f20c8e56027704e3f0bdd92f2609e1a843271432a,,464.0,_index|gene_ids
SEA_AD,SEA_AD,data/external/v4/sea_ad/xenium/CaH_Xenium.2026-01-07.h5ad.sha256,.2026-01-07.h5ad.sha256,spatial RNA,downloaded_unregistered_role_requires_review,False,False,True,65,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/xenium/CaH_Xenium.2026-01-07.h5ad.verification.json,.2026-01-07.h5ad.verification.json,spatial RNA,downloaded_unregistered_role_requires_review,False,False,True,590,False,True,,True,,,,
Siletti_HBCA,siletti_hbca_all_non_neuronal,data/external/v4/normal_references/siletti_hbca/all_non_neuronal.b165f033.h5ad,.b165f033.h5ad,gene-level RNA,future_use_role_from_download_registry,False,False,True,4666929361,True,False,results/v4/stage81a1c_n_download_hashes.csv,True,ac76d2a8fc7c9a7ff1444820f0cf6df8622af91d8ee7cdadd22c860aa8bba4cb,,58232.0,_index|feature_name|feature_biotype
Siletti_HBCA,Siletti_HBCA,data/external/v4/normal_references/siletti_hbca/all_non_neuronal.b165f033.h5ad.sha256,.b165f033.h5ad.sha256,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,65,False,True,,True,,,,
Siletti_HBCA,Siletti_HBCA,data/external/v4/normal_references/siletti_hbca/all_non_neuronal.b165f033.h5ad.verification.json,.b165f033.h5ad.verification.json,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,6434,False,True,,True,,,,
Siletti_HBCA,Siletti_HBCA,data/external/v4/stage81a3_context/Siletti_HBCA/DOWNLOAD_INVENTORY.csv,.csv,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,576,False,True,,True,,,,
Siletti_HBCA,Siletti_HBCA,data/external/v4/stage81a3_context/Siletti_HBCA/SHA256SUMS.txt,.txt,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,203,False,True,,True,,,,
Siletti_HBCA,Siletti_HBCA,data/external/v4/stage81a3_context/Siletti_HBCA/SILETTI_LOCAL_INVENTORY.csv,.csv,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,696,False,True,,True,,,,
Siletti_HBCA,Siletti_HBCA,data/external/v4/stage81a3_context/Siletti_HBCA/SOURCE_PROVENANCE.json,.json,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,5825,False,True,,True,,,,
Siletti_HBCA,Siletti_HBCA,data/external/v4/stage81a3_context/Siletti_HBCA/Siletti_HBCA_all_neurons.h5ad,.h5ad,gene-level RNA,context_qualification_or_reference,False,False,True,32875537618,True,False,data/external/v4/stage81a3_context/Siletti_HBCA/DOWNLOAD_INVENTORY.csv,True,0efc5e1c3d3e56cda572f15479c05207e6f8ad0034a08f4d228263a9963451a6,,58232.0,_index|feature_name|feature_biotype
Siletti_HBCA,Siletti_HBCA,data/external/v4/stage81a3_context/Siletti_HBCA/Siletti_HBCA_all_non_neuronal_cells.h5ad,.h5ad,gene-level RNA,context_qualification_or_reference,False,False,True,4666925886,True,False,data/external/v4/stage81a3_context/Siletti_HBCA/DOWNLOAD_INVENTORY.csv,True,7f68c907c45983b2cc2fb05dc5182e34a64df1bd6d8e69d5ff45dd448c57640c,,58232.0,_index|feature_name|feature_biotype
_acquisition,_acquisition,data/external/v4/stage81a3_context/_acquisition/HEST_v1_1_0.csv,.csv,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,532046,False,True,,True,,,,
_acquisition,_acquisition,data/external/v4/stage81a3_context/_acquisition/NEW_PUBLIC_CONTEXT_CANDIDATES_FOR_HUMAN_REVIEW.csv,.csv,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,886,False,True,,True,,,,
_acquisition,_acquisition,data/external/v4/stage81a3_context/_acquisition/POST_FREEZE_CONTEXT_CANDIDATES.csv,.csv,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,580,False,True,,True,,,,
_acquisition,_acquisition,data/external/v4/stage81a3_context/_acquisition/hest_brain_catalog_crosscheck.csv,.csv,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,16380,False,True,,True,,,,
_acquisition,_acquisition,data/external/v4/stage81a3_context/_acquisition/stage81a3_context_acquisition_manifest.csv,.csv,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,141907,False,True,,True,,,,
_acquisition,_acquisition,data/external/v4/stage81a3_context/_acquisition/stage81a3_context_acquisition_report.md,.md,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,18911,False,True,,True,,,,
_acquisition,_acquisition,data/external/v4/stage81a3_context/_acquisition/stage81a3_context_acquisition_summary.json,.json,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,20862,False,True,,True,,,,
_acquisition,_acquisition,data/external/v4/stage81a3_context/_acquisition/stage81a3_context_candidate_donor_graph.csv,.csv,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,300515,False,True,,True,,,,
spatialLIBD_classic_DLPFC,spatialLIBD_classic_DLPFC,data/external/v4/stage81a3_context/spatialLIBD_classic_DLPFC/DOWNLOAD_INVENTORY.csv,.csv,spatial RNA,downloaded_unregistered_role_requires_review,False,False,True,598,False,True,,True,,,,
spatialLIBD_classic_DLPFC,spatialLIBD_classic_DLPFC,data/external/v4/stage81a3_context/spatialLIBD_classic_DLPFC/HumanPilot_README.md,.md,spatial RNA,context_qualification_or_reference,False,False,True,26309,True,False,data/external/v4/stage81a3_context/spatialLIBD_classic_DLPFC/DOWNLOAD_INVENTORY.csv,True,99bfdf9693f175b6ab9d099d7734e8dfbfe2b6595650f41f6bda4ce61169529e,,,
spatialLIBD_classic_DLPFC,spatialLIBD_classic_DLPFC,data/external/v4/stage81a3_context/spatialLIBD_classic_DLPFC/Human_DLPFC_Visium_processedData_sce_scran_spatialLIBD.Rdata,.Rdata,spatial RNA,context_qualification_or_reference,False,False,True,407441130,True,False,data/external/v4/stage81a3_context/spatialLIBD_classic_DLPFC/DOWNLOAD_INVENTORY.csv,True,c6de58aa59c79ae45d6cc9d6c99b31eff12e2a51833c5d55b20c5ef9e53a71e3,,33538.0,source|type|gene_id|gene_version|gene_name|gene_source|gene_biotype|gene_search|is_top_hvg
spatialLIBD_classic_DLPFC,spatialLIBD_classic_DLPFC,data/external/v4/stage81a3_context/spatialLIBD_classic_DLPFC/SHA256SUMS.txt,.txt,spatial RNA,downloaded_unregistered_role_requires_review,False,False,True,214,False,True,,True,,,,
spatialLIBD_classic_DLPFC,spatialLIBD_classic_DLPFC,data/external/v4/stage81a3_context/spatialLIBD_classic_DLPFC/SOURCE_PROVENANCE.json,.json,spatial RNA,downloaded_unregistered_role_requires_review,False,False,True,2482,False,True,,True,,,,
