vocabulary_index,canonical_ensembl_gene_id,canonical_hgnc_symbol,eligible_study_family_fraction,training_donor_measurement_fraction,donor_balanced_detection_rate,donor_balanced_expression_variability,broad_cell_class_coverage,cross_study_rank_stability,missingness_entropy,technical_flags,selection_score,vocabulary_eligible,selection_reason,vocabulary_hash
3668,ENSG00000071082,RPL31,1.0,1.0,0.38484724241863777,0.004888944166244818,1.0,0.951757975348571,0.0,ribosomal,0.725287121052723,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3669,ENSG00000086061,DNAJA1,1.0,1.0,0.3693422373694011,0.016195095562307218,1.0,0.9804383945564393,0.0,,0.7252809163639198,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3670,ENSG00000073614,KDM5A,1.0,1.0,0.43157472139774994,0.009122136242114384,1.0,0.75218790363134,0.0,,0.725280290725265,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3671,ENSG00000150907,FOXO1,1.0,1.0,0.3824483898358189,0.009664650434188397,1.0,0.9468451720394117,0.0,,0.7252677574275798,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3672,ENSG00000083828,ZNF586,1.0,1.0,0.4201179570999738,0.005012226670101463,1.0,0.8096249336935697,0.0,,0.725252922536448,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3673,ENSG00000119946,CNNM1,1.0,1.0,0.4347576511682356,0.0035770730904967608,0.9523809523809524,0.8504783696743818,0.0,,0.7252481924423207,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3674,ENSG00000081087,OSTM1,1.0,1.0,0.37876119768791866,0.002233674113722391,1.0,0.9825424544517695,0.0,,0.7252136666501685,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3675,ENSG00000238083,LRRC37A2,1.0,1.0,0.3908796974363591,0.00884716726012777,1.0,0.9142430002826449,0.0,,0.7252035266975289,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3676,ENSG00000171467,ZNF318,1.0,1.0,0.39842593231784645,0.002942870062614275,1.0,0.9014183724587065,0.0,,0.7251962403350504,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3677,ENSG00000058453,CROCC,1.0,1.0,0.3863329675828015,0.004212145247016633,1.0,0.9455865695938545,0.0,,0.7251750936210367,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3678,ENSG00000111962,UST,1.0,1.0,0.38063206014167794,0.006516236102713087,1.0,0.9611624476479323,0.0,,0.7251556418607139,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3679,ENSG00000120645,IQSEC3,1.0,1.0,0.44115400519665887,0.0052504230970863265,0.9523809523809524,0.8178582563254377,0.0,,0.7251452591141789,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3680,ENSG00000205209,SCGB2B2,1.0,1.0,0.3868702966924149,0.0039323040001111404,1.0,0.9434811769504358,0.0,,0.7251356534188751,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3681,ENSG00000165113,GKAP1,1.0,1.0,0.3818881744123664,0.0022022858876058807,1.0,0.9684010583090648,0.0,,0.725127304770261,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3682,ENSG00000123143,PKN1,1.0,1.0,0.4312288851287251,0.00397843373998119,1.0,0.7655865591516878,0.0,,0.7251195052622021,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3683,ENSG00000164073,MFSD8,1.0,1.0,0.38869014538662516,0.0031938453449822587,1.0,0.9379347850837881,0.0,,0.7251123199073841,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3684,ENSG00000151148,UBE3B,1.0,1.0,0.3779588348463359,0.002517325244385754,1.0,0.9823610470317027,0.0,,0.7250864699553597,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3685,ENSG00000213918,DNASE1,1.0,1.0,0.3841617949487854,0.003392564152788269,1.0,0.954927307595458,0.0,,0.7250858884059189,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3686,ENSG00000221890,NPTXR,1.0,1.0,0.39643835541299777,0.00633929764980271,1.0,0.8969027398902113,0.0,,0.72507771269297,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3687,ENSG00000106868,SUSD1,1.0,1.0,0.3966087740895437,0.003327046481577837,1.0,0.9046043405014887,0.0,,0.7250493739353386,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3688,ENSG00000101052,IFT52,1.0,1.0,0.3819494122883629,0.001881496398021061,1.0,0.967325426369236,0.0,,0.7250378482287397,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3689,ENSG00000033030,ZCCHC8,1.0,1.0,0.3879801752098841,0.0013021927250515038,1.0,0.9445415099262832,0.0,,0.7250181854219544,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3690,ENSG00000149308,NPAT,1.0,1.0,0.39003783644602347,0.002375403583239182,1.0,0.9327809963430265,0.0,,0.7250020832682472,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3691,ENSG00000163412,EIF4E3,1.0,1.0,0.3965383785194721,0.001864615358235004,1.0,0.9082902040544015,0.0,,0.7250013576624064,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3692,ENSG00000184831,APOO,1.0,1.0,0.3958646068505029,0.0029723876427301976,1.0,0.9071577833049391,0.0,,0.7249753473460343,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3693,ENSG00000072858,SIDT1,1.0,1.0,0.398580889068966,0.005942335183449902,1.0,0.8874468547857063,0.0,,0.7249746054173317,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3694,ENSG00000009844,VTA1,1.0,1.0,0.38180246299225873,0.0017488711646280327,1.0,0.9670211268740442,0.0,,0.7249734216352464,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3695,ENSG00000142459,EVI5L,1.0,1.0,0.3780522203499126,0.004075270633719418,1.0,0.9747358450995688,0.0,,0.7249560458564137,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3696,ENSG00000111052,LIN7A,1.0,1.0,0.4243807974052434,0.003318264162863243,0.9523809523809524,0.8868530498667476,0.0,,0.7249530006677767,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3697,ENSG00000167815,PRDX2,1.0,1.0,0.3906464369161637,0.0057534965144361745,1.0,0.9188075525094914,0.0,,0.7249277524825827,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3698,ENSG00000186314,PRELID2,1.0,1.0,0.3839341333282844,0.009170641064056087,1.0,0.9353531144155196,0.0,,0.724917578084657,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3699,ENSG00000163630,SYNPR,1.0,1.0,0.43579414774259856,0.010687343713870501,0.9523809523809524,0.8180268826595662,0.0,,0.724884418748273,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3700,ENSG00000154114,TBCEL,1.0,1.0,0.3822226358363181,0.003127095801056966,1.0,0.9593393351838131,0.0,,0.7248790960599447,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3701,ENSG00000089775,ZBTB25,1.0,1.0,0.38076466509189794,0.0019103283911755722,1.0,0.9684045385225323,0.0,,0.7248591628437242,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3702,ENSG00000124207,CSE1L,1.0,1.0,0.3839288060395439,0.0024470994098750054,1.0,0.9537810387051057,0.0,,0.7248409820030444,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3703,ENSG00000163468,CCT3,1.0,1.0,0.38019523857641513,0.0042890023639083575,1.0,0.9628716179741137,0.0,,0.7248232314216188,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3704,ENSG00000005812,FBXL3,1.0,1.0,0.37351281284385446,0.0044953304207952655,1.0,0.9887544228282837,0.0,,0.7248115656392279,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3705,ENSG00000140319,SRP14,1.0,1.0,0.37693203778004974,0.017781224897634684,1.0,0.9358159986291967,0.0,,0.724797793984252,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3706,ENSG00000181035,SLC25A42,1.0,1.0,0.3867383235475013,0.0038148516755745717,1.0,0.93745154567888,0.0,,0.7247902950768202,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3707,ENSG00000227888,FAM66A,1.0,1.0,0.4141799108296121,0.020015549785161808,1.0,0.7799258670892966,0.0,,0.7247756938520065,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3708,ENSG00000047644,WWC3,1.0,1.0,0.3821347812777604,0.0018772695025210725,1.0,0.9609278580726617,0.0,,0.7247544119539505,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3709,ENSG00000188859,FAM78B,1.0,1.0,0.3999424722102169,0.004310608490013751,1.0,0.8820946040741133,0.0,,0.7247370406803862,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3710,ENSG00000169251,NMD3,1.0,1.0,0.404188409398161,0.004792192482840807,1.0,0.8635952490699006,0.0,,0.7247328448684855,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3711,ENSG00000122729,ACO1,1.0,1.0,0.37649173258914065,0.0019817211070116882,1.0,0.982670806191104,0.0,,0.7247285570757421,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3712,ENSG00000165275,TRMT10B,1.0,1.0,0.3832202881620798,0.005782391409932437,1.0,0.9444415093323555,0.0,,0.7247285052372792,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3713,ENSG00000070081,NUCB2,1.0,1.0,0.3897426117375919,0.0028171999417846466,1.0,0.927113143395257,0.0,,0.7247255723606552,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3714,ENSG00000118997,DNAH7,1.0,1.0,0.389669629888492,0.005609312071369361,1.0,0.9189405836639266,0.0,,0.724717658640671,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3715,ENSG00000164615,CAMLG,1.0,1.0,0.38477558108794147,0.003547814883361772,1.0,0.944630757340519,0.0,,0.7247169449433175,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3716,ENSG00000167257,RNF214,1.0,1.0,0.3760907022288403,0.002737271317118808,1.0,0.9817317799471929,0.0,,0.7247141993105721,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3717,ENSG00000081307,UBA5,1.0,1.0,0.3815667935445983,0.0013122286295051313,1.0,0.9633303413438492,0.0,,0.7246764521174349,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3718,ENSG00000134779,TPGS2,1.0,1.0,0.38427613455910475,0.0026134023259914174,1.0,0.948602397871119,0.0,,0.7246763353439196,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3719,ENSG00000166224,SGPL1,1.0,1.0,0.39563608038227915,0.0021479182885211835,1.0,0.9040846534572159,0.0,,0.7246529459428931,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3720,ENSG00000112972,HMGCS1,1.0,1.0,0.3798931477575074,0.005751803746573989,1.0,0.9559493767465894,0.0,,0.724633934843881,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3721,ENSG00000157954,WIPI2,1.0,1.0,0.3767120348014499,0.0019061255867547269,1.0,0.9799929611445304,0.0,,0.7246274298951737,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3722,ENSG00000129353,SLC44A2,1.0,1.0,0.3730843583786155,0.005486336264654366,1.0,0.9834990731961728,0.0,,0.7246102854279437,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3723,ENSG00000186106,ANKRD46,1.0,1.0,0.3873216500011045,0.002799638195618586,1.0,0.9343133463105625,0.0,,0.7245987706313222,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3724,ENSG00000185442,FAM174B,1.0,1.0,0.3823726068975497,0.0025626670951403928,1.0,0.9546939399525186,0.0,,0.7245926358700142,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3725,ENSG00000135698,MPHOSPH6,1.0,1.0,0.38651468778538095,0.002205681244324724,1.0,0.9390567480265692,0.0,,0.724585898996654,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3726,ENSG00000138759,FRAS1,1.0,1.0,0.42284648017281706,0.010491483559422523,0.9523809523809524,0.8642695657276839,0.0,,0.7245782528319528,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3727,ENSG00000224812,TMEM72-AS1,1.0,1.0,0.38194075186391135,0.005711934717922216,1.0,0.9461302016923351,0.0,,0.7245465845303978,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3728,ENSG00000152492,CCDC50,1.0,1.0,0.3916164168718617,0.004487477714909232,1.0,0.9109320745645518,0.0,,0.7245400016358022,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3729,ENSG00000165417,GTF2A1,1.0,1.0,0.3813250056654076,0.0022687362754754466,1.0,0.9585815395482955,0.0,,0.7245336182248432,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3730,ENSG00000180891,CUEDC1,1.0,1.0,0.3869996209536673,0.007297618935414203,1.0,0.920895611122057,0.0,,0.7245314171739629,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3731,ENSG00000172530,BANP,1.0,1.0,0.3863406694081895,0.004168556676881377,1.0,0.93268440821637,0.0,,0.7245250420846351,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3732,ENSG00000152291,TGOLN2,1.0,1.0,0.3793534103527536,0.004777509439313816,1.0,0.9586343193255813,0.0,,0.7245156170421965,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3733,ENSG00000182568,SATB1,1.0,1.0,0.39587302337532365,0.004756708044037106,1.0,0.8923219382783715,0.0,,0.7245008299224328,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3734,ENSG00000071626,DAZAP1,1.0,1.0,0.3839416358443503,0.00203450895270128,1.0,0.9481316307008052,0.0,,0.724499465423443,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3735,ENSG00000149100,EIF3M,1.0,1.0,0.3743550852564408,0.0015510948776062776,1.0,0.9876283396122492,0.0,,0.7244847379381426,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3736,ENSG00000214413,BBIP1,1.0,1.0,0.38191692254905707,0.0028774576414562687,1.0,0.9534120300705927,0.0,,0.7244843662586339,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3737,ENSG00000116668,SWT1,1.0,1.0,0.376135779748898,0.002128405646080705,1.0,0.9787481480852799,0.0,,0.7244831461275818,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3738,ENSG00000145808,ADAMTS19,1.0,1.0,0.4047989705722547,0.007541182646728754,1.0,0.8476970460270535,0.0,,0.7244673572453876,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3739,ENSG00000144909,OSBPL11,1.0,1.0,0.3747591760828475,0.006165358891606458,1.0,0.971822394294389,0.0,,0.7244620919554057,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3740,ENSG00000119537,KDSR,1.0,1.0,0.37117732387712027,0.0017845746264029023,1.0,0.9990836797722651,0.0,,0.7244568581029915,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3741,ENSG00000168003,SLC3A2,1.0,1.0,0.37522468084085636,0.00387201581284961,1.0,0.9763291747376373,0.0,,0.7244399570751094,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3742,ENSG00000131591,C1orf159,1.0,1.0,0.3874270241689963,0.0035638755476288405,1.0,0.9282380562465068,0.0,,0.7244299905626481,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3743,ENSG00000104299,INTS9,1.0,1.0,0.3782817178856934,0.0018871665513987875,1.0,0.9697206170719082,0.0,,0.7244249162100486,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3744,ENSG00000165566,AMER2,1.0,1.0,0.396806617872466,0.008639764377630565,0.9523809523809524,0.9701945296829746,0.0,,0.7243940090334393,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3745,ENSG00000184708,EIF4ENIF1,1.0,1.0,0.38082765566323135,0.001588856498773103,1.0,0.9597713865702833,0.0,,0.7243920508669278,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3746,ENSG00000155980,KIF5A,1.0,1.0,0.39220166710295534,0.0053138325280086334,1.0,0.9029557525914864,0.0,,0.7243809827948375,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3747,ENSG00000143603,KCNN3,1.0,1.0,0.3845910410442092,0.00745033408541218,1.0,0.9266874424140172,0.0,,0.724361865894301,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3748,ENSG00000113575,PPP2CA,1.0,1.0,0.3986395553851483,0.004485814663997651,1.0,0.8792761058728248,0.0,,0.7243615836697175,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3749,ENSG00000175220,ARHGAP1,1.0,1.0,0.3758728677238808,0.0039689518133413934,1.0,0.9716260882243362,0.0,,0.724348867182329,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3750,ENSG00000215252,GOLGA8B,1.0,1.0,0.38976059218554887,0.009755904451662054,1.0,0.8989355598770926,0.0,,0.7243481433839138,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3751,ENSG00000134461,ANKRD16,1.0,1.0,0.3852305869204032,0.003374805048384539,1.0,0.935630594400685,0.0,,0.7243321652111181,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3752,ENSG00000118276,B4GALT6,1.0,1.0,0.393184945964372,0.0035317057313853004,1.0,0.9027027524982574,0.0,,0.724300018320051,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3753,ENSG00000249348,UGDH-AS1,1.0,1.0,0.37151548695261666,0.0067720061229039445,1.0,0.9789933780783993,0.0,,0.7242617344741878,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3754,ENSG00000132563,REEP2,1.0,1.0,0.3913114001758006,0.003727818001787618,1.0,0.9079699261339937,0.0,,0.7242178722898245,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3755,ENSG00000196505,GDAP2,1.0,1.0,0.38215713133081525,0.0018586977518397507,1.0,0.9497746904576215,0.0,,0.7241984481996357,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3756,ENSG00000135776,ABCB10,1.0,1.0,0.37884079910878316,0.0024032094755306135,1.0,0.9613595869258822,0.0,,0.7241957563539516,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3757,ENSG00000124507,PACSIN1,1.0,1.0,0.4323634747955512,0.004147392972417979,0.9523809523809524,0.8365693659776017,0.0,,0.7241587979682952,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
3758,ENSG00000138134,STAMBPL1,1.0,1.0,0.4114343463977071,0.003771702807165312,0.9523809523809524,0.9209655602040293,0.0,,0.7241368721056523,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
