source_id,source_type,access_tier,blocker,required_for_stage81a1d_pass
syn29860502,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29860547,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29860604,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29860654,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29860698,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29860732,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29860780,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29860841,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29860874,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29860955,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29861014,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29861079,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29861144,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29861184,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29861234,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29861266,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29861316,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29861368,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29861400,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29864639,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29864789,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29864808,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29864816,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29864833,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29864840,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29864845,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29864854,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29864862,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29864865,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29865513,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29865587,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29865648,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29865709,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29865782,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29865864,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29865918,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29865987,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29866044,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29866100,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29866140,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29866165,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29866203,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29866244,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29866268,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29866302,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29866341,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29866363,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29866456,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29866489,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29866540,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29866572,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29866603,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29866648,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29866687,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29866721,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29866756,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29866796,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29866832,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29866867,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29866943,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29866972,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29866998,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29867013,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29867035,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29867061,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29867069,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29867085,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29867122,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29867133,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29867154,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29867166,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29867191,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29867222,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29867235,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29867271,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29867331,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29867346,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29868709,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29868736,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29868747,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29868861,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29868873,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29868907,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29868927,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29868935,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29868940,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29868943,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29868959,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29868964,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29868965,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29868968,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29868971,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29868973,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29869105,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29869114,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29869117,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn29869122,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
