stratum_type,stratum_key,mask_fraction,n_mask_evaluations,n_unique_cells,visible_measured_genes_p05,visible_measured_genes_p25,visible_measured_genes_p50,visible_measured_genes_p75,visible_measured_genes_p95,visible_detected_genes_p05,visible_detected_genes_p25,visible_detected_genes_p50,visible_detected_genes_p75,visible_detected_genes_p95,fraction_detected_genes_retained_p05,fraction_detected_genes_retained_p25,fraction_detected_genes_retained_p50,fraction_detected_genes_retained_p75,fraction_detected_genes_retained_p95,fraction_transformed_signal_retained_p05,fraction_transformed_signal_retained_p25,fraction_transformed_signal_retained_p50,fraction_transformed_signal_retained_p75,fraction_transformed_signal_retained_p95,fraction_raw_vocab_count_mass_retained_p05,fraction_raw_vocab_count_mass_retained_p25,fraction_raw_vocab_count_mass_retained_p50,fraction_raw_vocab_count_mass_retained_p75,fraction_raw_vocab_count_mass_retained_p95,fraction_cells_below_100_visible_detected,fraction_cells_below_250_visible_detected,fraction_cells_below_500_visible_detected
source_x_broad_cell_class,SEA_AD|STR RSPO2 GABASubclass,0.4,222,74,2458.0,2458.0,2458.0,2458.0,2458.0,586.15,1445.5,1748.0,1944.25,2268.3999999999996,0.5906385299803524,0.5965718005952381,0.6000081352482288,0.6042389058627743,0.6101712855355972,0.5864153156885942,0.5949001797747435,0.6004040916616307,0.6066542452141152,0.6152942128132609,0.5497436383929959,0.5837743714488408,0.6027007176450672,0.6214568009472223,0.6445027833223819,0.0,0.0,0.018018018018018018
source_x_broad_cell_class,SEA_AD|STR RSPO2 GABASubclass,0.5,222,74,2048.0,2048.0,2048.0,2048.0,2048.0,484.0,1198.25,1452.0,1623.5,1888.75,0.4891568928747586,0.4960850296564654,0.499720813252023,0.5034625897429399,0.5105819302890456,0.4865581837881578,0.4942924817765393,0.5001663350765342,0.5069155555500813,0.5167407232153999,0.4537513868022479,0.4789260796943363,0.5019761344074045,0.5235489949149292,0.5506998049353231,0.0,0.0,0.06306306306306306
source_x_broad_cell_class,SEA_AD|STR RSPO2 GABASubclass,0.6,222,74,1639.0,1639.0,1639.0,1639.0,1639.0,386.15,944.25,1157.5,1301.75,1512.95,0.38915950682095,0.3969746333623355,0.4002563016379661,0.4032742440594216,0.4127715194932492,0.3838922644688881,0.39510183514094205,0.4000506619232057,0.4064288616426166,0.41597218223983545,0.3552056120090175,0.38021258081834985,0.39949021507512983,0.41926753736224404,0.44685676849359385,0.0,0.013513513513513514,0.0945945945945946
source_x_broad_cell_class,SEA_AD|STR RSPO2 GABASubclass,0.7,222,74,1229.0,1229.0,1229.0,1229.0,1229.0,292.3,709.25,876.0,977.25,1138.85,0.29159674065630176,0.2968982006095655,0.3006720520396674,0.30333493790879457,0.309377273498208,0.28883554111723403,0.29483655973536393,0.2998731308830638,0.3060094221738984,0.31418068538883914,0.26512508904601634,0.28190231212557393,0.29440998941057694,0.3170689647949113,0.34635303936223216,0.0,0.013513513513513514,0.17117117117117117
source_x_broad_cell_class,SEA_AD|Sst ChodlSubclass,0.15,222,74,3482.0,3482.0,3482.0,3482.0,3482.0,611.15,1315.0,2799.5,3166.5,3384.7999999999993,0.8423522022520281,0.8484010573532288,0.8501117810419575,0.8516301450822041,0.8576813655761024,0.8400108596521038,0.8463649404963605,0.8497344260070918,0.8530956156284536,0.8593256737437831,0.7910361059207186,0.8458128184540871,0.8555895996223672,0.867554508851208,0.879313838082635,0.0,0.0,0.013513513513513514
source_x_broad_cell_class,SEA_AD|Sst ChodlSubclass,0.25,222,74,3072.0,3072.0,3072.0,3072.0,3072.0,538.15,1161.25,2466.0,2796.75,2983.3999999999996,0.7379905499180528,0.7477107181447699,0.7497619802278161,0.7517136373521622,0.7607352075411584,0.7364266332149653,0.7448377757811279,0.7496756578904922,0.7544960160363255,0.7620400249354352,0.6744418492996496,0.7348261389970521,0.7590186838838663,0.7723076158929422,0.7918150119105362,0.0,0.0,0.02252252252252252
source_x_broad_cell_class,SEA_AD|Sst ChodlSubclass,0.4,222,74,2458.0,2458.0,2458.0,2458.0,2458.0,431.5,928.5,1976.0,2231.25,2385.95,0.5837167070217918,0.5975020652263191,0.6000266453503864,0.6031167168862994,0.6116926600711025,0.5824383763286248,0.5944631915022758,0.6004739897013491,0.6057004336446745,0.6144009598221829,0.5279912173026251,0.5769075148308679,0.605253971668813,0.6259264681448155,0.6571318738066547,0.0,0.0,0.11711711711711711
source_x_broad_cell_class,SEA_AD|Sst ChodlSubclass,0.5,222,74,2048.0,2048.0,2048.0,2048.0,2048.0,372.25,780.75,1649.0,1857.5,1985.35,0.4857142857142857,0.49753467612998165,0.4997038530497206,0.5031123885562745,0.5111623516720604,0.48476428189992843,0.4937351143782235,0.49987791215683175,0.5055910075690377,0.5145578822038228,0.4320243744479315,0.4721084511070726,0.5001219857151731,0.5276854727913207,0.5673130562729024,0.0,0.0,0.14864864864864866
source_x_broad_cell_class,SEA_AD|Sst ChodlSubclass,0.6,222,74,1639.0,1639.0,1639.0,1639.0,1639.0,294.45,622.0,1321.0,1485.0,1587.5,0.38735356553188144,0.3972105581010574,0.39985079898986176,0.4033244263557783,0.4147943186331309,0.38506666812112883,0.3946456482094163,0.40011544419597456,0.4055610922752525,0.4202069982499149,0.34466587989597336,0.3715512566176034,0.40090921406913216,0.43323131480537325,0.4676403033095665,0.0,0.018018018018018018,0.16216216216216217
source_x_broad_cell_class,SEA_AD|Sst ChodlSubclass,0.7,222,74,1229.0,1229.0,1229.0,1229.0,1229.0,216.55,468.75,987.5,1116.75,1191.6,0.2901849217638691,0.2976657733006793,0.29964924526455083,0.3027174935417962,0.31183229092899944,0.28757872931339745,0.2945677156419759,0.300188953323119,0.30550349898821316,0.3169207577446717,0.2519474574240024,0.2725173053129784,0.291007126756593,0.32433346483756076,0.36159587121908,0.0,0.0990990990990991,0.2702702702702703
source_x_broad_cell_class,SEA_AD|VLMCSubclass,0.15,222,74,3482.0,3482.0,3482.0,3482.0,3482.0,282.1,535.25,1417.5,2697.25,3323.6999999999985,0.833766816732649,0.8463996435178918,0.8499624812406203,0.8539230885358602,0.8660320675105485,0.8331508860248202,0.8439503699294545,0.8493467154307295,0.8559383415113537,0.8678262736841317,0.7794994017816999,0.8425666375381602,0.8568138782746616,0.8670282674310686,0.8843604503478475,0.013513513513513514,0.04054054054054054,0.22072072072072071
source_x_broad_cell_class,SEA_AD|VLMCSubclass,0.25,222,74,3072.0,3072.0,3072.0,3072.0,3072.0,245.2,473.75,1259.5,2373.75,2935.5999999999985,0.7291948198198198,0.7448011816676544,0.749963050546852,0.7547719678397681,0.7688322740548769,0.7284484049962939,0.7429971761911787,0.7493298318756836,0.7564262028404443,0.7698331985485143,0.681979523193767,0.7276969054348252,0.7566015879934784,0.7725365364395158,0.7971625547834104,0.013513513513513514,0.05855855855855856,0.26576576576576577
source_x_broad_cell_class,SEA_AD|VLMCSubclass,0.4,222,74,2458.0,2458.0,2458.0,2458.0,2458.0,200.15,375.75,1006.5,1894.25,2347.249999999999,0.5790491118077324,0.5949821400131959,0.6,0.6055738557558946,0.6278472443453329,0.576867163125144,0.5937233209724977,0.5996857517305001,0.6072204427184638,0.6269071563604354,0.5337514990534902,0.572509921348655,0.6059416732266043,0.6310370308354785,0.662581738694424,0.013513513513513514,0.12162162162162163,0.34234234234234234
source_x_broad_cell_class,SEA_AD|VLMCSubclass,0.5,222,74,2048.0,2048.0,2048.0,2048.0,2048.0,171.05,311.25,838.5,1584.25,1952.3499999999992,0.47902940882134104,0.49534093649528554,0.5003481179784272,0.5062610990828813,0.5269238098581308,0.474492403108514,0.49299844837265683,0.5003872152395618,0.5084002939004371,0.5275612853557409,0.4340751043115438,0.46706140191078893,0.5060076880438245,0.5308416311526731,0.5683426588692427,0.013513513513513514,0.14864864864864866,0.38288288288288286
source_x_broad_cell_class,SEA_AD|VLMCSubclass,0.6,222,74,1639.0,1639.0,1639.0,1639.0,1639.0,134.05,254.0,685.5,1269.75,1563.2999999999993,0.37737168491885476,0.3954505694176134,0.4004710768739239,0.4052930622009569,0.42509502324309545,0.3766002243234902,0.39296044046105705,0.4006773391824232,0.4085950064418671,0.4286367959044644,0.33268853299695844,0.36415425061283047,0.3951567686704565,0.4325616735587259,0.4744569646699428,0.018018018018018018,0.23873873873873874,0.4369369369369369
source_x_broad_cell_class,SEA_AD|VLMCSubclass,0.7,222,74,1229.0,1229.0,1229.0,1229.0,1229.0,101.2,195.75,517.0,947.0,1170.0999999999995,0.2801279989106476,0.2966152533969954,0.30061229320310945,0.30575252439781125,0.32798285938245125,0.27973558382778796,0.29496352210423044,0.3011499926939457,0.3074692789296869,0.32664723196696854,0.2489708123990678,0.272311788069774,0.2945019436842846,0.32493991773351205,0.3708070715231766,0.04054054054054054,0.3333333333333333,0.4954954954954955
source_x_broad_cell_class,SEA_AD|VipSubclass,0.15,222,74,3482.0,3482.0,3482.0,3482.0,3482.0,1081.4,1964.25,2344.0,2851.0,3311.2499999999995,0.8435328970292654,0.8479049230280757,0.8498256399194708,0.8518825357205653,0.8567926231946603,0.8403618903451765,0.845307300870547,0.8497989830391665,0.8542082421894613,0.8611301040138611,0.7977976846098974,0.8423394968515141,0.8552490355614399,0.8660108412150189,0.8769619947924822,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|VipSubclass,0.25,222,74,3072.0,3072.0,3072.0,3072.0,3072.0,949.6,1735.25,2075.5,2516.0,2922.45,0.7430092812946216,0.7481793253175042,0.7505630908769094,0.7532776939391468,0.759729070981021,0.738497067070817,0.7457850234436336,0.7509178183878131,0.755489130310568,0.7623424553951351,0.6884886467470055,0.7353887244240374,0.7562864149873019,0.7707421274488282,0.7875308666482568,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|VipSubclass,0.4,222,74,2458.0,2458.0,2458.0,2458.0,2458.0,764.15,1384.5,1662.5,2007.75,2333.7,0.5923388399181022,0.5979918276381382,0.600994209279093,0.604565844064427,0.612144555000049,0.588211306754692,0.5959151209351453,0.6010358921870664,0.6064451120259275,0.6159652731198992,0.5383313459937256,0.5797526343913375,0.6042326742559554,0.6223004548745632,0.6427063408763946,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|VipSubclass,0.5,222,74,2048.0,2048.0,2048.0,2048.0,2048.0,637.35,1150.25,1384.0,1666.75,1940.4499999999998,0.49119477602974015,0.49709600877211224,0.5005962114015621,0.5047166174628382,0.5113458149825344,0.48738691626053543,0.4951123624656806,0.5002143585029439,0.505858177301955,0.5149787936394697,0.4442933771013683,0.4759861293392539,0.4985940050635106,0.5238846639302139,0.5485692239749512,0.0,0.0,0.013513513513513514
source_x_broad_cell_class,SEA_AD|VipSubclass,0.6,222,74,1639.0,1639.0,1639.0,1639.0,1639.0,524.15,921.5,1111.5,1326.0,1550.8,0.39117311235890834,0.39802668274487957,0.4006276322311473,0.4048645600106621,0.41330991216302343,0.3879628281130925,0.3960885122125505,0.40068396725601696,0.40634942871416585,0.41444788422001966,0.3551601273962236,0.3760094145068752,0.3947967664807014,0.41509076676420975,0.44703991817580696,0.0,0.0,0.04504504504504504
source_x_broad_cell_class,SEA_AD|VipSubclass,0.7,222,74,1229.0,1229.0,1229.0,1229.0,1229.0,386.05,692.25,831.0,994.0,1161.6499999999999,0.2918360306811447,0.29739009866946464,0.3001417972223074,0.30350559532797083,0.3088983878250894,0.28611354986040627,0.2955775706040641,0.30065071730957804,0.30579198138108876,0.3117963151573914,0.26357642370593487,0.27660060874008574,0.29200816680853303,0.3118172641099043,0.3415918741912723,0.0,0.0,0.1036036036036036
