feature_id,display_name,sample,n_cells,n_nt_units,median_log2fc,n_abs_gt_1
C3_sig_e2_g12,C3_sig_e2_g12,S6,5,13,0.0,8426
C3_sig_e2_g12,C3_sig_e2_g12,S7,4,13,0.0,8689
CD86_sig_e1_g1,CD86_sig_e1_g1,S1,12,15,0.0,8375
CD86_sig_e1_g1,CD86_sig_e1_g1,S2,16,12,0.0,7624
CD86_sig_e1_g1,CD86_sig_e1_g1,S3,17,14,0.0,7666
CD86_sig_e1_g1,CD86_sig_e1_g1,S4,11,13,0.0,6546
CD86_sig_e1_g1,CD86_sig_e1_g1,S5,10,15,0.0,8060
CD86_sig_e1_g1,CD86_sig_e1_g1,S6,5,13,0.0,8414
CD86_sig_e1_g1,CD86_sig_e1_g1,S7,8,13,0.0,8255
CD86_sig_e1_g2,CD86_sig_e1_g2,S1,5,15,0.0,8659
CD86_sig_e1_g2,CD86_sig_e1_g2,S2,15,12,0.0,7360
CD86_sig_e1_g2,CD86_sig_e1_g2,S3,5,14,0.0,8458
CD86_sig_e1_g2,CD86_sig_e1_g2,S4,6,13,0.0,7649
CD86_sig_e1_g2,CD86_sig_e1_g2,S5,8,15,0.0,8243
CD86_sig_e1_g2,CD86_sig_e1_g2,S6,11,13,0.0,7881
CD86_sig_e1_g2,CD86_sig_e1_g2,S7,5,13,0.0,8887
CD86_sig_e1_g3,CD86_sig_e1_g3,S1,6,15,0.0,8618
CD86_sig_e1_g3,CD86_sig_e1_g3,S2,9,12,0.0,7914
CD86_sig_e1_g3,CD86_sig_e1_g3,S3,4,14,0.0,8834
CD86_sig_e1_g3,CD86_sig_e1_g3,S4,9,13,0.0,6656
CD86_sig_e1_g3,CD86_sig_e1_g3,S5,7,15,0.0,8139
CD86_sig_e1_g3,CD86_sig_e1_g3,S6,6,13,0.0,8328
CD86_sig_e1_g3,CD86_sig_e1_g3,S7,4,13,0.0,8973
CD86_sig_e1_g4,CD86_sig_e1_g4,S2,1,12,0.0,10370
CD86_sig_e1_g4,CD86_sig_e1_g4,S3,1,14,0.0,9781
CD86_sig_e1_g4,CD86_sig_e1_g4,S5,1,15,0.0,9600
CD86_sig_e1_g5,CD86_sig_e1_g5,S1,16,15,0.0,8342
CD86_sig_e1_g5,CD86_sig_e1_g5,S2,14,12,0.0,7509
CD86_sig_e1_g5,CD86_sig_e1_g5,S3,12,14,0.0,7889
CD86_sig_e1_g5,CD86_sig_e1_g5,S4,20,13,0.0,6290
CD86_sig_e1_g5,CD86_sig_e1_g5,S5,18,15,0.0,7770
CD86_sig_e1_g5,CD86_sig_e1_g5,S6,25,13,0.0,7927
CD86_sig_e1_g5,CD86_sig_e1_g5,S7,24,13,0.0,7804
CD86_sig_e1_g6,CD86_sig_e1_g6,S1,4,15,0.0,8744
CD86_sig_e1_g6,CD86_sig_e1_g6,S2,2,12,0.0,9734
CD86_sig_e1_g6,CD86_sig_e1_g6,S3,4,14,0.0,8890
CD86_sig_e1_g6,CD86_sig_e1_g6,S4,3,13,0.0,8777
CD86_sig_e1_g6,CD86_sig_e1_g6,S5,5,15,0.0,8755
CD86_sig_e1_g6,CD86_sig_e1_g6,S6,2,13,0.0,9162
CD86_sig_e1_g6,CD86_sig_e1_g6,S7,7,13,0.0,8427
CD86_sig_e1_g7,CD86_sig_e1_g7,S1,26,15,0.0,8654
CD86_sig_e1_g7,CD86_sig_e1_g7,S2,43,12,0.0,7909
CD86_sig_e1_g7,CD86_sig_e1_g7,S3,26,14,0.0,8026
CD86_sig_e1_g7,CD86_sig_e1_g7,S4,30,13,0.0,6123
CD86_sig_e1_g7,CD86_sig_e1_g7,S5,42,15,0.0,8224
CD86_sig_e1_g7,CD86_sig_e1_g7,S6,33,13,0.0,7816
CD86_sig_e1_g7,CD86_sig_e1_g7,S7,28,13,0.0,7571
CD86_sig_e1_g8,CD86_sig_e1_g8,S1,6,15,0.0,8663
CD86_sig_e1_g8,CD86_sig_e1_g8,S2,14,12,0.0,7630
CD86_sig_e1_g8,CD86_sig_e1_g8,S3,15,14,0.0,7866
CD86_sig_e1_g8,CD86_sig_e1_g8,S4,18,13,0.0,6132
CD86_sig_e1_g8,CD86_sig_e1_g8,S5,16,15,0.0,7713
CD86_sig_e1_g8,CD86_sig_e1_g8,S6,14,13,0.0,7714
CD86_sig_e1_g8,CD86_sig_e1_g8,S7,9,13,0.0,7938
CD86_sig_e1_g9,CD86_sig_e1_g9,S1,9,15,0.0,8541
CD86_sig_e1_g9,CD86_sig_e1_g9,S2,5,12,0.0,8609
CD86_sig_e1_g9,CD86_sig_e1_g9,S3,5,14,0.0,8757
CD86_sig_e1_g9,CD86_sig_e1_g9,S4,2,13,0.0,9656
CD86_sig_e1_g9,CD86_sig_e1_g9,S5,7,15,0.0,8486
CD86_sig_e1_g9,CD86_sig_e1_g9,S6,3,13,0.0,8666
CD86_sig_e1_g9,CD86_sig_e1_g9,S7,7,13,0.0,8373
CD86_sig_e1_g10,CD86_sig_e1_g10,S1,24,15,0.0,8400
CD86_sig_e1_g10,CD86_sig_e1_g10,S2,20,12,0.0,7365
CD86_sig_e1_g10,CD86_sig_e1_g10,S3,19,14,0.0,7606
CD86_sig_e1_g10,CD86_sig_e1_g10,S4,21,13,0.0,5887
CD86_sig_e1_g10,CD86_sig_e1_g10,S5,29,15,0.0,8451
CD86_sig_e1_g10,CD86_sig_e1_g10,S6,27,13,0.0,7921
CD86_sig_e1_g10,CD86_sig_e1_g10,S7,20,13,0.0,7690
CD86_sig_e2_g1,CD86_sig_e2_g1,S1,23,15,0.0,8321
CD86_sig_e2_g1,CD86_sig_e2_g1,S2,23,12,0.0,7224
CD86_sig_e2_g1,CD86_sig_e2_g1,S3,14,14,0.0,7684
CD86_sig_e2_g1,CD86_sig_e2_g1,S4,19,13,0.0,6262
CD86_sig_e2_g1,CD86_sig_e2_g1,S5,18,15,0.0,7772
CD86_sig_e2_g1,CD86_sig_e2_g1,S6,22,13,0.0,7888
CD86_sig_e2_g1,CD86_sig_e2_g1,S7,17,13,0.0,7685
CD86_sig_e2_g2,CD86_sig_e2_g2,S1,9,15,0.0,8584
CD86_sig_e2_g2,CD86_sig_e2_g2,S2,8,12,0.0,8160
CD86_sig_e2_g2,CD86_sig_e2_g2,S3,11,14,0.0,8028
CD86_sig_e2_g2,CD86_sig_e2_g2,S4,11,13,0.0,6641
CD86_sig_e2_g2,CD86_sig_e2_g2,S5,6,15,0.0,8513
CD86_sig_e2_g2,CD86_sig_e2_g2,S6,3,13,0.0,8909
CD86_sig_e2_g2,CD86_sig_e2_g2,S7,9,13,0.0,8389
CD86_sig_e2_g3,CD86_sig_e2_g3,S1,9,15,0.0,8477
CD86_sig_e2_g3,CD86_sig_e2_g3,S2,9,12,0.0,8008
CD86_sig_e2_g3,CD86_sig_e2_g3,S3,10,14,0.0,7962
CD86_sig_e2_g3,CD86_sig_e2_g3,S4,15,13,0.0,6482
CD86_sig_e2_g3,CD86_sig_e2_g3,S5,9,15,0.0,8150
CD86_sig_e2_g3,CD86_sig_e2_g3,S6,5,13,0.0,8258
CD86_sig_e2_g3,CD86_sig_e2_g3,S7,9,13,0.0,8138
ELMO1_tss_g4,ELMO1_tss_g4,S1,18,15,0.0,8698
ELMO1_tss_g4,ELMO1_tss_g4,S2,16,12,0.0,7402
ELMO1_tss_g4,ELMO1_tss_g4,S3,12,14,0.0,7907
ELMO1_tss_g4,ELMO1_tss_g4,S4,17,13,0.0,6138
ELMO1_tss_g4,ELMO1_tss_g4,S5,16,15,0.0,7857
ELMO1_tss_g4,ELMO1_tss_g4,S6,16,13,0.0,8095
ELMO1_tss_g4,ELMO1_tss_g4,S7,14,13,0.0,7882
BIN1_tss_g1,BIN1_tss_g1,S1,9,15,0.0,8551
BIN1_tss_g1,BIN1_tss_g1,S2,9,12,0.0,7922
BIN1_tss_g1,BIN1_tss_g1,S3,7,14,0.0,8326
BIN1_tss_g1,BIN1_tss_g1,S4,15,13,0.0,6371
BIN1_tss_g1,BIN1_tss_g1,S5,9,15,0.0,7950
BIN1_tss_g1,BIN1_tss_g1,S6,8,13,0.0,7839
BIN1_tss_g1,BIN1_tss_g1,S7,5,13,0.0,8720
BIN1_tss_g2,BIN1_tss_g2,S1,5,15,0.0,8841
BIN1_tss_g2,BIN1_tss_g2,S2,5,12,0.0,8637
BIN1_tss_g2,BIN1_tss_g2,S3,11,14,0.0,7697
BIN1_tss_g2,BIN1_tss_g2,S4,2,13,0.0,9149
BIN1_tss_g2,BIN1_tss_g2,S5,6,15,0.0,8276
BIN1_tss_g2,BIN1_tss_g2,S6,2,13,0.0,9009
BIN1_tss_g2,BIN1_tss_g2,S7,6,13,0.0,8367
BIN1_enh_1,BIN1,S1,12,15,0.0,8269
BIN1_enh_1,BIN1,S2,9,12,0.0,8108
BIN1_enh_1,BIN1,S3,15,14,0.0,7671
BIN1_enh_1,BIN1,S4,8,13,0.0,7448
BIN1_enh_1,BIN1,S5,8,15,0.0,8226
BIN1_enh_1,BIN1,S6,12,13,0.0,7828
BIN1_enh_1,BIN1,S7,10,13,0.0,7984
BIN1_enh_2,BIN1,S1,11,15,0.0,8474
BIN1_enh_2,BIN1,S2,9,12,0.0,7943
BIN1_enh_2,BIN1,S3,7,14,0.0,8121
BIN1_enh_2,BIN1,S4,15,13,0.0,6394
BIN1_enh_2,BIN1,S5,21,15,0.0,7880
BIN1_enh_2,BIN1,S6,8,13,0.0,8125
BIN1_enh_2,BIN1,S7,10,13,0.0,7888
BIN1_enh_2_AS,BIN1,S1,14,15,0.0,8395
BIN1_enh_2_AS,BIN1,S2,14,12,0.0,7518
BIN1_enh_2_AS,BIN1,S3,14,14,0.0,7809
BIN1_enh_2_AS,BIN1,S4,6,13,0.0,7675
BIN1_enh_2_AS,BIN1,S5,16,15,0.0,7957
BIN1_enh_2_AS,BIN1,S6,12,13,0.0,7806
BIN1_enh_2_AS,BIN1,S7,8,13,0.0,8179
